ocid,id,tender/id,tender/documents/0/id,tender/documents/0/documentType,tender/documents/0/description,tender/documents/0/datePublished,tender/documents/0/format,tender/documents/0/url,tender/documents/0/title
ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2/3,wrV3LP-LPR-FHIS-17-2014-2,51663,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-09-17T16:09:06.993000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-17-2014604-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2/3,wrV3LP-LPR-FHIS-17-2014-2,51664,cancellationDetails,Declaratoria de Proceso Fracasado,2014-09-17T16:09:23.220000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-17-20141005-DeclaratoriadeProcesoFracasado.pdf,Declaratoria de Proceso Fracasado
ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-17-2014-2/3,wrV3LP-LPR-FHIS-17-2014-2,51031,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-08-28T15:07:09.183000-06:00,image/vnd.dwg,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-17-20141401-AnexosalPliego.dwg,Anexos al Pliego 
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,51647,tenderNotice,Aviso de Prensa,2014-09-17T14:30:42.860000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-2014105-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,50922,biddingDocuments,Pliego o Terminos de Referencia,2014-08-25T17:45:43.200000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,51658,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-09-17T15:46:10.840000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-2014606-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,50923,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-08-25T17:45:56.057000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-20141401-AnexosalPliego.pdf,Anexos al Pliego 
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,50974,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-08-26T16:06:24.270000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-20141402-AnexosalPliego.xlsx,Anexos al Pliego 
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,51129,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-09-02T11:34:22.663000-06:00,image/vnd.dwg,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-20141403-AnexosalPliego.dwg,Anexos al Pliego 
ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-15-2014-2/3,wrV3LP-LPR-FHIS-15-2014-2,51144,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-09-02T14:44:47.703000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-15-20141404-AnexosalPliego.pdf,Anexos al Pliego 
ocds-lcuori-wrV3LP-CP-FHIS-39-2014-2,ocds-lcuori-wrV3LP-CP-FHIS-39-2014-2/3,wrV3LP-CP-FHIS-39-2014-2,53424,biddingDocuments,Pliego o Terminos de Referencia,2014-10-29T16:34:51.050000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11CP-FHIS-39-2014200-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-wrV3LP-CP-FHIS-40-2014-2,ocds-lcuori-wrV3LP-CP-FHIS-40-2014-2/3,wrV3LP-CP-FHIS-40-2014-2,53425,biddingDocuments,Pliego o Terminos de Referencia,2014-10-29T16:37:32.070000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11CP-FHIS-40-2014200-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-wrV3LP-CP-FHIS-41-2014-2,ocds-lcuori-wrV3LP-CP-FHIS-41-2014-2/3,wrV3LP-CP-FHIS-41-2014-2,53426,biddingDocuments,Pliego o Terminos de Referencia,2014-10-29T16:40:10.530000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11CP-FHIS-41-2014200-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2,ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2/3,MrMmdr-DEI-UEP-LPN-013-2014-2,53427,tenderNotice,Aviso de Prensa,2014-10-30T20:40:50.297000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic784DEI-UEP-LPN-013-2014100-AvisodePrensa.doc,Aviso de Prensa
ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2,ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2/3,MrMmdr-DEI-UEP-LPN-013-2014-2,53428,biddingDocuments,Pliego o Terminos de Referencia,2014-10-30T20:41:57.760000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic784DEI-UEP-LPN-013-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2,ocds-lcuori-MrMmdr-DEI-UEP-LPN-013-2014-2/3,MrMmdr-DEI-UEP-LPN-013-2014-2,54388,clarifications,Aclaratoria,2014-11-20T17:53:22.600000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic784DEI-UEP-LPN-013-2014502-Aclaratoria.pdf,Aclaratoria
ocds-lcuori-orvPDG-LP-025-ONCAE-2014-2,ocds-lcuori-orvPDG-LP-025-ONCAE-2014-2/3,orvPDG-LP-025-ONCAE-2014-2,50931,tenderNotice,Aviso de Prensa,2014-08-26T10:20:22.880000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic95LP-025-ONCAE-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-orvPDG-LP-025-ONCAE-2014-2,ocds-lcuori-orvPDG-LP-025-ONCAE-2014-2/3,orvPDG-LP-025-ONCAE-2014-2,50933,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T10:20:37.690000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic95LP-025-ONCAE-2014201-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-JL7nrj-CNT-CP001-2014-2,ocds-lcuori-JL7nrj-CNT-CP001-2014-2/3,JL7nrj-CNT-CP001-2014-2,53623,tenderNotice,Aviso de Prensa,2014-11-06T15:38:29.497000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic43CNT-CP001-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-JL7nrj-CNT-CP001-2014-2,ocds-lcuori-JL7nrj-CNT-CP001-2014-2/3,JL7nrj-CNT-CP001-2014-2,55695,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2015-01-07T08:33:31.940000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic43CNT-CP001-2014601-ActadeRecepcionyAperturadeOfertas.JPG,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-kR0qDr-CONS. DISEÑO SISTEMA ELECTRICO SUBTERRANEO 04-2014-2,ocds-lcuori-kR0qDr-CONS. DISEÑO SISTEMA ELECTRICO SUBTERRANEO 04-2014-2/3,kR0qDr-CONS. DISEÑO SISTEMA ELECTRICO SUBTERRANEO 04-2014-2,53437,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T13:22:20.620000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic156CONS.%20DISE%C3%91O%20SISTEMA%20ELECTRICO%20SUBTERRANEO%2004-2014200-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-40-2014-2,ocds-lcuori-2LAakL-40-2014-2/3,2LAakL-40-2014-2,51037,tenderNotice,Aviso de Prensa,2014-08-28T15:51:14.420000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8140-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-2LAakL-40-2014-2,ocds-lcuori-2LAakL-40-2014-2/3,2LAakL-40-2014-2,51038,biddingDocuments,Pliego o Terminos de Referencia,2014-08-28T15:51:27.597000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8140-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-40-2014-2,ocds-lcuori-2LAakL-40-2014-2/3,2LAakL-40-2014-2,52913,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-10-17T12:00:50.310000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8140-2014602-ActadeRecepcionyAperturadeOfertas.docx,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2/3,WRzbRe-DGC-003-CONST-2014-2,53438,tenderNotice,Aviso de Prensa,2014-11-03T14:10:19.807000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-003-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2/3,WRzbRe-DGC-003-CONST-2014-2,53440,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T14:13:51.930000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-003-CONST-2014201-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-003-CONST-2014-2/3,WRzbRe-DGC-003-CONST-2014-2,54471,x_amendment,Enmienda o Adendum,2014-11-21T16:31:20.057000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-003-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-JLKQxR-LP-017-14-2,ocds-lcuori-JLKQxR-LP-017-14-2/3,JLKQxR-LP-017-14-2,50950,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T12:50:00.827000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic79LP-017-14200-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-JLKQxR-LP-017-14-2,ocds-lcuori-JLKQxR-LP-017-14-2/3,JLKQxR-LP-017-14-2,51643,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-09-17T14:04:08.803000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic79LP-017-14601-ActadeRecepcionyAperturadeOfertas.jpg,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2/4,WRzbRe-DGC-004-CONST-2014-2,53443,tenderNotice,Aviso de Prensa,2014-11-03T14:31:10.480000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-004-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2/4,WRzbRe-DGC-004-CONST-2014-2,53444,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T14:34:08.750000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-004-CONST-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2/4,WRzbRe-DGC-004-CONST-2014-2,54451,x_amendment,Enmienda o Adendum,2014-11-21T14:07:37.083000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-004-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-004-CONST-2014-2/4,WRzbRe-DGC-004-CONST-2014-2,79358,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2016-06-15T12:24:24.780000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-004-CONST-2014603-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2/3,WRzbRe-DGC-005-CONST-2014-2,53445,tenderNotice,Aviso de Prensa,2014-11-03T14:34:47.527000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-005-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2/3,WRzbRe-DGC-005-CONST-2014-2,53446,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T14:36:32.077000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-005-CONST-2014201-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2/3,WRzbRe-DGC-005-CONST-2014-2,54470,x_amendment,Enmienda o Adendum,2014-11-21T16:30:29.773000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-005-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-005-CONST-2014-2/3,WRzbRe-DGC-005-CONST-2014-2,79449,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2016-06-16T12:23:47.343000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-005-CONST-2014603-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2/4,WRzbRe-DGC-006-CONST-2014-2,53449,tenderNotice,Aviso de Prensa,2014-11-03T14:48:15.227000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-006-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2/4,WRzbRe-DGC-006-CONST-2014-2,53452,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T14:51:37.563000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-006-CONST-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2/4,WRzbRe-DGC-006-CONST-2014-2,54450,x_amendment,Enmienda o Adendum,2014-11-21T14:06:24.697000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-006-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-006-CONST-2014-2/4,WRzbRe-DGC-006-CONST-2014-2,79443,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2016-06-16T11:17:48.920000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-006-CONST-2014603-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2/4,WRzbRe-DGC-007-CONST-2014-2,53454,tenderNotice,Aviso de Prensa,2014-11-03T14:56:30.937000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-007-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2/4,WRzbRe-DGC-007-CONST-2014-2,53455,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T14:56:57.750000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-007-CONST-2014201-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2/4,WRzbRe-DGC-007-CONST-2014-2,54469,x_amendment,Enmienda o Adendum,2014-11-21T16:29:29.447000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-007-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-007-CONST-2014-2/4,WRzbRe-DGC-007-CONST-2014-2,79436,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2016-06-16T10:49:07.367000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-007-CONST-2014603-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2/4,WRzbRe-DGC-008-CONST-2014-2,53456,tenderNotice,Aviso de Prensa,2014-11-03T15:08:16.807000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-008-CONST-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2/4,WRzbRe-DGC-008-CONST-2014-2,53457,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T15:10:23.587000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic10DGC-008-CONST-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2/4,WRzbRe-DGC-008-CONST-2014-2,54449,x_amendment,Enmienda o Adendum,2014-11-21T14:03:20.583000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-008-CONST-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2,ocds-lcuori-WRzbRe-DGC-008-CONST-2014-2/4,WRzbRe-DGC-008-CONST-2014-2,79910,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2016-06-21T14:20:50.567000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10DGC-008-CONST-2014603-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-PGJALo-LPN 100-010-2014-2,ocds-lcuori-PGJALo-LPN 100-010-2014-2/3,PGJALo-LPN 100-010-2014-2,53459,tenderNotice,Aviso de Prensa,2014-11-03T15:24:58.850000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic33LPN%20100-010-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-PGJALo-LPN 100-010-2014-2,ocds-lcuori-PGJALo-LPN 100-010-2014-2/3,PGJALo-LPN 100-010-2014-2,53492,biddingDocuments,Pliego o Terminos de Referencia,2014-11-04T10:21:30.890000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic33LPN%20100-010-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-PGJALo-LPN 100-012-2014-2,ocds-lcuori-PGJALo-LPN 100-012-2014-2/3,PGJALo-LPN 100-012-2014-2,53460,tenderNotice,Aviso de Prensa,2014-11-03T15:30:53.250000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic33LPN%20100-012-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-PGJALo-LPN 100-012-2014-2,ocds-lcuori-PGJALo-LPN 100-012-2014-2/3,PGJALo-LPN 100-012-2014-2,53510,biddingDocuments,Pliego o Terminos de Referencia,2014-11-04T14:24:58.453000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic33LPN%20100-012-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-ERpaPr-67-2014-2,ocds-lcuori-ERpaPr-67-2014-2/4,ERpaPr-67-2014-2,53461,biddingDocuments,Pliego o Terminos de Referencia,2014-11-03T15:45:26.087000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8867-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-LPR-033-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-033-DGC-UATSV-2014-2/3,WRzbRe-LPR-033-DGC-UATSV-2014-2,50964,tenderNotice,Aviso de Prensa,2014-08-26T14:49:10.653000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-033-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-LPR-033-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-033-DGC-UATSV-2014-2/3,WRzbRe-LPR-033-DGC-UATSV-2014-2,50965,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T14:49:54.643000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-033-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-LPR-034-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-034-DGC-UATSV-2014-2/3,WRzbRe-LPR-034-DGC-UATSV-2014-2,50966,tenderNotice,Aviso de Prensa,2014-08-26T14:54:51.637000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-034-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-LPR-034-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-034-DGC-UATSV-2014-2/3,WRzbRe-LPR-034-DGC-UATSV-2014-2,50967,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T14:55:51.133000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-034-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-LPR-035-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-035-DGC-UATSV-2014-2/3,WRzbRe-LPR-035-DGC-UATSV-2014-2,50970,tenderNotice,Aviso de Prensa,2014-08-26T15:19:22.330000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-035-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-LPR-035-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-035-DGC-UATSV-2014-2/3,WRzbRe-LPR-035-DGC-UATSV-2014-2,50971,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T15:19:40.360000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-035-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-LPR-036-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-036-DGC-UATSV-2014-2/3,WRzbRe-LPR-036-DGC-UATSV-2014-2,50972,tenderNotice,Aviso de Prensa,2014-08-26T15:21:13.590000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-036-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-LPR-036-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-036-DGC-UATSV-2014-2/3,WRzbRe-LPR-036-DGC-UATSV-2014-2,50973,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T15:25:04.123000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-036-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-LPR-037-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-037-DGC-UATSV-2014-2/3,WRzbRe-LPR-037-DGC-UATSV-2014-2,50968,tenderNotice,Aviso de Prensa,2014-08-26T15:09:10.470000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-037-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-LPR-037-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-LPR-037-DGC-UATSV-2014-2/3,WRzbRe-LPR-037-DGC-UATSV-2014-2,50969,biddingDocuments,Pliego o Terminos de Referencia,2014-08-26T15:11:00.513000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10LPR-037-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
