ocid,id,publisher/name,tag,tender/id,tender/localProcurementCategory,tender/procurementMethod,tender/procurementMethodDetails,language,initiationType,date,buyer/id,buyer/name
ocds-lcuori-213480,ocds-lcuori-213480/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213480,goodsOrServices,open,Convenio Marco,es,tender,2020-01-13T14:37:01-06:00,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-213498,ocds-lcuori-213498/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213498,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T09:23:20-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-213499,ocds-lcuori-213499/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213499,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T09:25:11-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-213520,ocds-lcuori-213520/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213520,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T10:26:49-06:00,zX93ny-byP1K8-byP1K8,Fondo Social para la Vivienda
ocds-lcuori-213531,ocds-lcuori-213531/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213531,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T10:46:52-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-213542,ocds-lcuori-213542/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213542,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T11:23:10-06:00,lzlBXK-byP1K8-6KdGoy,INSTITUTO NACIONAL DEL DIABETICO
ocds-lcuori-213575,ocds-lcuori-213575/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213575,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T15:03:41-06:00,byPeXK-byP1K8-BzX2jK,DIRECCION DE INNOVACION EDUCATIVA
ocds-lcuori-213620,ocds-lcuori-213620/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213620,goodsOrServices,open,Convenio Marco,es,tender,2020-01-14T16:21:06-06:00,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213665,ocds-lcuori-213665/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213665,goodsOrServices,open,Convenio Marco,es,tender,2020-01-15T10:12:06-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213685,ocds-lcuori-213685/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213685,goodsOrServices,open,Convenio Marco,es,tender,2020-01-15T10:32:44-06:00,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213729,ocds-lcuori-213729/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213729,goodsOrServices,open,Convenio Marco,es,tender,2020-01-15T11:21:29-06:00,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-213733,ocds-lcuori-213733/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213733,goodsOrServices,open,Convenio Marco,es,tender,2020-01-15T16:41:10-06:00,7zvqGr-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-213735,ocds-lcuori-213735/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213735,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T08:48:16-06:00,7K7oKn-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-213736,ocds-lcuori-213736/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213736,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T09:05:01-06:00,wrLvdy-byP1K8-by4Gzd,ADMINISTRATIVO
ocds-lcuori-213737,ocds-lcuori-213737/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213737,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T09:35:18-06:00,rbwkMz-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213738,ocds-lcuori-213738/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213738,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T09:41:39-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213741,ocds-lcuori-213741/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213741,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T10:42:21-06:00,6KdEbr-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-213745,ocds-lcuori-213745/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213745,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T11:31:13-06:00,wrLvdy-byP1K8-by4Gzd,ADMINISTRATIVO
ocds-lcuori-213746,ocds-lcuori-213746/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213746,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T11:34:43-06:00,wrLvdy-byP1K8-by4Gzd,ADMINISTRATIVO
ocds-lcuori-213750,ocds-lcuori-213750/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213750,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T13:03:34-06:00,BzXX7z-byP1K8-VyOdKM,UNIDAD DE MODERNIZACION Y REFORMA INSTITUCIONAL
ocds-lcuori-213753,ocds-lcuori-213753/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213753,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T13:33:09-06:00,7rEMr2-byP1K8-VzaYzq,Gerencia de Negocios
ocds-lcuori-213756,ocds-lcuori-213756/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213756,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T13:48:13-06:00,6KdEbr-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-213758,ocds-lcuori-213758/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213758,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T13:51:33-06:00,VyMaoy-byP1K8-byQqyG,Unidad Central
ocds-lcuori-213764,ocds-lcuori-213764/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213764,goodsOrServices,open,Convenio Marco,es,tender,2020-01-16T15:36:11-06:00,rNxn0y-byP1K8-byP1K8,Unidad de Compras
ocds-lcuori-213766,ocds-lcuori-213766/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213766,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T08:05:51-06:00,7rEMr2-byP1K8-aygBzq,Estacion Regional Choloma #011
ocds-lcuori-213768,ocds-lcuori-213768/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213768,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T10:24:07-06:00,7zvqGr-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-213772,ocds-lcuori-213772/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213772,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T11:30:31-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213773,ocds-lcuori-213773/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213773,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T11:31:02-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213777,ocds-lcuori-213777/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213777,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T11:59:18-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213778,ocds-lcuori-213778/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213778,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T13:26:06-06:00,BzX2jK-byP1K8-byP1K8,DIRECCION NACIONAL
ocds-lcuori-213790,ocds-lcuori-213790/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213790,goodsOrServices,open,Convenio Marco,es,tender,2020-01-17T17:45:51-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213795,ocds-lcuori-213795/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213795,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T10:18:34-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-213796,ocds-lcuori-213796/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213796,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T10:21:11-06:00,prb3pz-byP1K8-lzWOzp,Proveeduria y Servicios Generales
ocds-lcuori-213797,ocds-lcuori-213797/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213797,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T10:42:59-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-213798,ocds-lcuori-213798/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213798,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T10:48:02-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-213802,ocds-lcuori-213802/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213802,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T11:16:17-06:00,BzX2jK-byP1K8-byP1K8,DIRECCION NACIONAL
ocds-lcuori-213803,ocds-lcuori-213803/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213803,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T11:31:15-06:00,NzBo0y-byP1K8-NrAEr4,Sucursal San Pedro Sula
ocds-lcuori-213804,ocds-lcuori-213804/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213804,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T11:48:18-06:00,byPeXK-byP1K8-Dzn3Py,LIBRERIA UNIVERSITARIA
ocds-lcuori-213805,ocds-lcuori-213805/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213805,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T12:15:57-06:00,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-213806,ocds-lcuori-213806/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213806,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T12:28:33-06:00,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-213807,ocds-lcuori-213807/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213807,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T12:36:54-06:00,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-213808,ocds-lcuori-213808/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213808,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T13:10:59-06:00,NzBo0y-byP1K8-NrAEr4,Sucursal San Pedro Sula
ocds-lcuori-213809,ocds-lcuori-213809/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213809,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T13:52:16-06:00,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-213810,ocds-lcuori-213810/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213810,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T13:57:29-06:00,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-213812,ocds-lcuori-213812/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213812,goodsOrServices,open,Convenio Marco,es,tender,2020-01-20T14:11:46-06:00,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-213831,ocds-lcuori-213831/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213831,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T10:35:45-06:00,lzlBXK-7rqErZ-RyYPWz,Hospital San Juan de Dios
ocds-lcuori-213834,ocds-lcuori-213834/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213834,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T11:08:36-06:00,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-213835,ocds-lcuori-213835/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213835,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T11:56:18-06:00,BzX2jK-byP1K8-byP1K8,DIRECCION NACIONAL
ocds-lcuori-213836,ocds-lcuori-213836/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213836,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T11:57:02-06:00,BzX2jK-byP1K8-byP1K8,DIRECCION NACIONAL
ocds-lcuori-213839,ocds-lcuori-213839/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213839,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T14:03:46-06:00,zloEAr-byP1K8-byP1K8,Direccion y Coordinacion
ocds-lcuori-213840,ocds-lcuori-213840/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213840,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T14:13:37-06:00,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4
ocds-lcuori-213841,ocds-lcuori-213841/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213841,goodsOrServices,open,Convenio Marco,es,tender,2020-01-21T16:15:57-06:00,NzBWWy-byP1K8-6Kdoye,SERVICIOS ADMINISTRATIVOS Y CONTABLES
ocds-lcuori-213844,ocds-lcuori-213844/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213844,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T08:30:40-06:00,RyYlqz-byP1K8-7zv2zR,Programa Presidencial de Becas Honduras 20/20
ocds-lcuori-213853,ocds-lcuori-213853/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213853,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T09:39:44-06:00,RyYlqz-byP1K8-7zv2zR,Programa Presidencial de Becas Honduras 20/20
ocds-lcuori-213857,ocds-lcuori-213857/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213857,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T10:09:59-06:00,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-213859,ocds-lcuori-213859/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213859,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T10:31:19-06:00,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-213865,ocds-lcuori-213865/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213865,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T11:05:06-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-213866,ocds-lcuori-213866/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213866,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T11:07:14-06:00,rbwkMz-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213868,ocds-lcuori-213868/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213868,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T12:03:49-06:00,rbwkMz-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213869,ocds-lcuori-213869/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213869,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T12:35:15-06:00,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-213870,ocds-lcuori-213870/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213870,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T12:54:51-06:00,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213872,ocds-lcuori-213872/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213872,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T13:26:43-06:00,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-213874,ocds-lcuori-213874/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213874,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T13:50:30-06:00,NzBo0y-byP1K8-NrAEr4,Sucursal San Pedro Sula
ocds-lcuori-213884,ocds-lcuori-213884/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213884,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T15:11:27-06:00,rEegPr-byP1K8-byP1K8,FUNDANIQUEM
ocds-lcuori-213885,ocds-lcuori-213885/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213885,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T15:22:44-06:00,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-213887,ocds-lcuori-213887/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213887,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T15:58:06-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-213888,ocds-lcuori-213888/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213888,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T16:19:43-06:00,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-213892,ocds-lcuori-213892/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213892,goodsOrServices,open,Convenio Marco,es,tender,2020-01-22T16:45:48-06:00,xK3jEy-byP1K8-wrLByx,DIVISION ADMINISTRATIVA
ocds-lcuori-213893,ocds-lcuori-213893/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213893,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T08:37:05-06:00,RyYlqz-byP1K8-7zv2zR,Programa Presidencial de Becas Honduras 20/20
ocds-lcuori-213898,ocds-lcuori-213898/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213898,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T09:44:00-06:00,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-213899,ocds-lcuori-213899/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213899,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T09:56:57-06:00,wrLvdy-byP1K8-by4Gzd,ADMINISTRATIVO
ocds-lcuori-213900,ocds-lcuori-213900/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213900,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T09:56:59-06:00,wrLvdy-byP1K8-by4Gzd,ADMINISTRATIVO
ocds-lcuori-213901,ocds-lcuori-213901/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213901,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T10:07:05-06:00,rEegPr-byP1K8-byP1K8,FUNDANIQUEM
ocds-lcuori-213902,ocds-lcuori-213902/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213902,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T10:14:43-06:00,byPeXK-byP1K8-ZK59Kp,VICERRECTORIA DE ORIENTACION Y ASUNTOS ESTUDIANTILES
ocds-lcuori-213903,ocds-lcuori-213903/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213903,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T10:38:32-06:00,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-213904,ocds-lcuori-213904/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213904,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T10:39:05-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-213906,ocds-lcuori-213906/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,213906,goodsOrServices,open,Convenio Marco,es,tender,2020-01-23T11:52:53-06:00,wrL8Jr-byP1K8-prbvrM,CENFA La Paz
