ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/description,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description,contracts/0/items/0/quantity
ocds-lcuori-221646,ocds-lcuori-221646/2-contract,221646,518840,"BOTELLA EPSON (T664420) AMARILLO, ZONA 2 ",Unidad,207.7015,HNL,44103103,UNSPSC,Toner,5.0
ocds-lcuori-221647,ocds-lcuori-221647/2-contract,221647,518841,"LLANTA No. 235/70R16 SEMITRACTORA 6L RADIAL TIPO A, ALTA CALIDAD, ZONA 3 ",Unidad,2182.7,HNL,25171901,UNSPSC,Llantas para autom?viles,14.0
ocds-lcuori-221653,ocds-lcuori-221653/2-contract,221653,518851,SEPARADORES DE FOLDER PARA LEITZ ALTA CALIDAD (ZONA 1),Paquete,10.2925,HNL,24141607,UNSPSC,Separadores de cart?n,500.0
ocds-lcuori-221655,ocds-lcuori-221655/2-contract,221655,518854,"LLANTA No. 235/75R15 SEMITRACTORA 6L RADIAL, TIPO A, ZONA 3",Unidad,2450.0,HNL,25171901,UNSPSC,Llantas para autom?viles,50.0
ocds-lcuori-221657,ocds-lcuori-221657/2-contract,221657,518856,TIJERA DE ACERO INOXIDABLE DE 8  DE LARGO ALTA CALIDAD (ZONA 1),Unidad,12.351,HNL,44121618,UNSPSC,Tijeras,3.0
ocds-lcuori-221661,ocds-lcuori-221661/2-contract,221661,518870,PERFORADORA DE TRES ORIFICIOS METALICA CAPACIDAD HASTA 32 HOJAS ALTA CALIDAD (ZONA 3),Unidad,638.756,HNL,44121611,UNSPSC,Perforadora  de escritorio,1.0
ocds-lcuori-221662,ocds-lcuori-221662/2-contract,221662,518871,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 2),Unidad,36.0,HNL,50202301,UNSPSC,Agua purificada,501.0
ocds-lcuori-221663,ocds-lcuori-221663/2-contract,221663,518872,GALLETAS CAMPECHANA ALTA CALIDAD (ZONA 1) ,Paquete,22.95,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,25.0
ocds-lcuori-221667,ocds-lcuori-221667/2-contract,221667,518879,"HP508 CF362A COLOR AMARILLO, ZONA 1
",Unidad,1681.57,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-221667,ocds-lcuori-221667/2-contract,221667,518880,"HP 508 F360A NEGRO,ZONA 1
",Unidad,1681.57,HNL,44103103,UNSPSC,Toner,6.0
ocds-lcuori-221667,ocds-lcuori-221667/2-contract,221667,518881,"HP508 CF361A COLOR CYAN, ZONA 1
",Unidad,1681.57,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-221672,ocds-lcuori-221672/2-contract,221672,518895,"LLANTA No. 11R22.5 LISA 16L RADIAL, TIPO A, ZONA 2",Unidad,6588.35,HNL,25171901,UNSPSC,Llantas para autom?viles,2.0
ocds-lcuori-221674,ocds-lcuori-221674/2-contract,221674,518899,"TONER HP (CE262A) AMARILLO, ZONA 1  ",Unidad,6270.49,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221674,ocds-lcuori-221674/2-contract,221674,518900,"TONER HP (CE260A) NEGRO, ZONA 1",Unidad,3472.977,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221674,ocds-lcuori-221674/2-contract,221674,518901,"TONER HP (CE263A) MAGENTA, ZONA 1  ",Unidad,6270.49,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221674,ocds-lcuori-221674/2-contract,221674,518902,"TONER HP (CE261A) CYAN, ZONA 1  ",Unidad,6294.548,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221676,ocds-lcuori-221676/2-contract,221676,518903,SERVICIO DE IMPRESION/FOTOCOPIADO/SCANEO DE DOCUMENTOS (ZONA 3),Unidad,27600.0,HNL,78131804,UNSPSC,Servicios de almacenaje de documentos,12.0
ocds-lcuori-221681,ocds-lcuori-221681/2-contract,221681,518913,"TONER PARA IMPRESORA XEROX 106R03621, ZONA 1
",Unidad,3403.75,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221699,ocds-lcuori-221699/2-contract,221699,518975,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 3),Unidad,24.0,HNL,50202301,UNSPSC,Agua purificada,80.0
ocds-lcuori-221706,ocds-lcuori-221706/2-contract,221706,518993,TIJERA DE ACERO INOXIDABLE DE 8  DE LARGO ALTA CALIDAD (ZONA 1),Unidad,12.351,HNL,44121618,UNSPSC,Tijeras,13.0
ocds-lcuori-221706,ocds-lcuori-221706/2-contract,221706,518994,ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS ALTA CALIDAD (ZONA 1),Unidad,37.306,HNL,44121615,UNSPSC,Grapadoras  de escritorio,5.0
ocds-lcuori-221706,ocds-lcuori-221706/2-contract,221706,518995,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ (ORGANIZAR VARIOS) ALTA CALIDAD (ZONA 1),Unidad,25.806,HNL,44122011,UNSPSC,Carpetas para archivos o folder,40.0
ocds-lcuori-221708,ocds-lcuori-221708/2-contract,221708,519005,"CARTUCHO DE TONER NEGRO MP C2503 /C2504 / C2004, ZONA 1 ",Unidad,1725.0,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-221715,ocds-lcuori-221715/2-contract,221715,519022,"UPS BASICO TIPO - 2, ALTA CALIDAD (ZONA 1)",Unidad,3758.5795,HNL,39121004,UNSPSC,Unidades de suministro de energ?a (UPS),3.0
ocds-lcuori-221716,ocds-lcuori-221716/2-contract,221716,519023,ESCANER AVANZADO TIPO 1 (Garantia de 1 a?o) ZONA 4,Unidad,5073.4435,HNL,43211711,UNSPSC,Esc?neres,1.0
ocds-lcuori-221717,ocds-lcuori-221717/2-contract,221717,519024,"COMPUTADORA EJECUTIVA, ALTA CALIDAD (ZONA 1)",Unidad,20578.1,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,3.0
ocds-lcuori-221737,ocds-lcuori-221737/2-contract,221737,519058,VEHICULO MICROBUS (16 PERSONAS),Unidad,944299.9945,HNL,25101502,UNSPSC,Autobuses o buses,1.0
ocds-lcuori-221738,ocds-lcuori-221738/2-contract,221738,519059,CAMIONETA PARA PROTECCION DE ALTOS FUNCIONARIOS BLINDAJE TIPO III ,Unidad,992499.9905,HNL,25101504,UNSPSC,Rancheras o camionetas,1.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519130,REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE LATA 12 ONZ ALTA CALIDAD (ZONA 1),onza,12.3,HNL,50202306,UNSPSC,Refrescos,152.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519131,NECTAR DEL MONTE SABOR MANZANA EN LATA DE 330 ML ALTA CALIDAD (ZONA 1),Unidad,9.8325,HNL,50202305,UNSPSC,Zumo o jugo natural,71.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519132,REFRESCO CARBONATADO MARCA COCA COLA LIGHT EN ENVASE LATA 12 ONZ ALTA CALIDAD (ZONA 1),onza,12.3,HNL,50202306,UNSPSC,Refrescos,30.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519133,REFRESCO CARBONATADO MARCA CANADA DRY EN ENVASE LATA 12 ONZ ALTA CALIDAD (ZONA 1),onza,12.25,HNL,50202306,UNSPSC,Refrescos,30.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519134,NECTAR DEL MONTE SABOR PI?A EN LATA DE 330 ML ALTA CALIDAD (ZONA 1),Unidad,8.8,HNL,50202305,UNSPSC,Zumo o jugo natural,71.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519135,"CAFE WELCHEZ , MOLIDO TOSTADO CLARO BOLSA DE 12 ONZA ALTA CALIDAD (ZONA 1)",Bolsa,101.545,HNL,50201706,UNSPSC,Caf?,12.0
ocds-lcuori-221775,ocds-lcuori-221775/2-contract,221775,519136,GALLETA OREO CHOCOLATE ORIGINAL 432 GR PAQUETE DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,59.4,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,15.0
ocds-lcuori-221826,ocds-lcuori-221826/2-contract,221826,519239,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,43.7,HNL,50202301,UNSPSC,Agua purificada,200.0
ocds-lcuori-221839,ocds-lcuori-221839/2-contract,221839,519263,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,38.0,HNL,50202301,UNSPSC,Agua purificada,200.0
ocds-lcuori-221938,ocds-lcuori-221938/2-contract,221938,519461,TAPE TRANSPARENTE DE 1  HASTA 75 YARDAS DE LARGO ALTA CALIDAD (ZONA 1),Unidad,5.9915,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,200.0
ocds-lcuori-221939,ocds-lcuori-221939/2-contract,221939,519462,PORTALAPICES UN DEPOSITO MALLA METALICA ALTA CALIDAD (ZONA 1),Unidad,22.9425,HNL,44111509,UNSPSC,Lapiceros,200.0
ocds-lcuori-221969,ocds-lcuori-221969/3-contract,221969,519522,"TONER HP (CE278A) NEGRO, ZONA 1  ",Unidad,1654.3555,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-221979,ocds-lcuori-221979/2-contract,221979,519538,"LAPTOP AVANZADA 15 PULGADAS, ALTA CALIDAD (ZONA 1)",Unidad,21384.25,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,1.0
ocds-lcuori-221990,ocds-lcuori-221990/2-contract,221990,519558,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,25.0,HNL,50202301,UNSPSC,Agua purificada,372.0
ocds-lcuori-221991,ocds-lcuori-221991/2-contract,221991,519559,"TONER HP 90A (CE390A) NEGRO, ZONA 1 ",Unidad,3678.7925,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-222026,ocds-lcuori-222026/2-contract,222026,519625,"LAPTOP AVANZADA 17 PULGADAS, ALTA CALIDAD (ZONA 1)	",Unidad,51315.3,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,1.0
ocds-lcuori-222068,ocds-lcuori-222068/2-contract,222068,519711,GALLETAS RITZ ORIGINAL EN PAQUETE DE 259.2GR ALTA CALIDAD (ZONA 2),Paquete,43.24,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,25.0
ocds-lcuori-222069,ocds-lcuori-222069/2-contract,222069,519712,VASO CONICO DE PAPEL PAQUETE 200 UNIDADES ALTA CALIDAD (ZONA 1),Caja,38.06,HNL,14111703,UNSPSC,Toallas de papel,54.0
ocds-lcuori-222071,ocds-lcuori-222071/2-contract,222071,519714,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,34.01,HNL,50202301,UNSPSC,Agua purificada,2000.0
ocds-lcuori-222111,ocds-lcuori-222111/2-contract,222111,519778,Agua purificada embotellada en envase de 500ml a 999ml paquete de 24 unidades zona 1  ,litro,240.0,HNL,50202301,UNSPSC,Agua purificada,20.0
ocds-lcuori-222122,ocds-lcuori-222122/2-contract,222122,519798,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 7),Unidad,20.0,HNL,50202301,UNSPSC,Agua purificada,20.0
ocds-lcuori-222179,ocds-lcuori-222179/2-contract,222179,519982,CAFE WELCHEZ MOLIDO TOSTADO CLARO BOLSA 48 OZ ALTA CALIDAD (ZONA 1),Bolsa,382.4555,HNL,50201706,UNSPSC,Caf?,12.0
ocds-lcuori-222243,ocds-lcuori-222243/2-contract,222243,520098,"TONER HP 85A DUAL PACK - 2 TONER (CE285AD) NEGRO, ZONA 1 ",Unidad,3266.0,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-222252,ocds-lcuori-222252/2-contract,222252,520125,"COMPUTADORA EJECUTIVA, ALTA CALIDAD (ZONA 1)",Unidad,20372.319,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,16.0
ocds-lcuori-222265,ocds-lcuori-222265/2-contract,222265,520158,"COMPUTADORA EJECUTIVA, ALTA CALIDAD (ZONA 1)",Unidad,20578.1,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,4.0
ocds-lcuori-222269,ocds-lcuori-222269/2-contract,222269,520162,CARTULINA OPALINA TAMA?O 24  X 36  PAQUETE 500 UNIDADES ALTA CALIDAD (ZONA 1),Resma,1450.0,HNL,14111610,UNSPSC,Cartulina,1.0
ocds-lcuori-222271,ocds-lcuori-222271/2-contract,222271,520164,DESTRUCTORA DE PAPEL CAPACIDAD 20 HOJAS ALTA CALIDAD (ZONA 1),Unidad,8906.106,HNL,44101603,UNSPSC,M?quinas destructoras de papel,1.0
ocds-lcuori-222277,ocds-lcuori-222277/2-contract,222277,520173,"OFFICE 365 ENTERPRISE E3 (GOVERNMENT PRICING), (ZONA 1)",Unidad,6256.0,HNL,43231512,UNSPSC,Software de gesti?n de licencias,80.0
ocds-lcuori-222300,ocds-lcuori-222300/2-contract,222300,520208,"TONER LEXMARK (T650A11L) NEGRO, ZONA 1  ",Unidad,4536.75,HNL,44103103,UNSPSC,Toner,12.0
ocds-lcuori-222375,ocds-lcuori-222375/2-contract,222375,520358,"COMPUTADORA EJECUTIVA, ALTA CALIDAD (ZONA 1)",Unidad,20578.1,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,3.0
ocds-lcuori-222386,ocds-lcuori-222386/2-contract,222386,520378,LAMINADORA DE CARNET TAMA?O CARTA Y OFICIO ALTA CALIDAD (ZONA 1),Unidad,2466.106,HNL,44101603,UNSPSC,M?quinas destructoras de papel,1.0
ocds-lcuori-222397,ocds-lcuori-222397/2-contract,222397,520398,DESTRUCTORA DE PAPEL CAPACIDAD 20 HOJAS ALTA CALIDAD (ZONA 3),Unidad,8906.106,HNL,44101603,UNSPSC,M?quinas destructoras de papel,1.0
ocds-lcuori-222408,ocds-lcuori-222408/2-contract,222408,520418,VEHICULO (1) TIPO PICK UP 4X4,Unidad,566579.999,HNL,25101504,UNSPSC,Rancheras o camionetas,22.0
ocds-lcuori-222409,ocds-lcuori-222409/2-contract,222409,520419,CAMION PEQUE?O ,Unidad,537499.995,HNL,25101604,UNSPSC,Camiones de reparto,4.0
ocds-lcuori-222419,ocds-lcuori-222419/2-contract,222419,520438,"TONER XEROX PARA IMPRESORA WC3655 (106R02737) NEGRO,  ZONA 1",Unidad,3237.3995,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-222513,ocds-lcuori-222513/2-contract,222513,520650,PAPEL TAPIZ TRANSPARENTE ROLLO ALTA CALIDAD (ZONA 1),Unidad,117.346,HNL,14111610,UNSPSC,Cartulina,1.0
ocds-lcuori-222531,ocds-lcuori-222531/2-contract,222531,520729,AGUA PURIFICADA EMBOTELLADA EN ENVASE DE 100 ML A 499 ML ALTA CALIDAD (ZONA 1),Unidad,5.0025,HNL,50202301,UNSPSC,Agua purificada,500.0
ocds-lcuori-222617,ocds-lcuori-222617/2-contract,222617,520898,"TONER HP (CE278A) NEGRO, ZONA 2  ",Unidad,1659.335,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-222694,ocds-lcuori-222694/2-contract,222694,521078,CAMION PEQUE?O ,Unidad,537499.995,HNL,25101604,UNSPSC,Camiones de reparto,1.0
ocds-lcuori-222697,ocds-lcuori-222697/2-contract,222697,521082,VEHICULO BUS (30 PERSONAS),Unidad,1421999.9895,HNL,25101502,UNSPSC,Autobuses o buses,1.0
ocds-lcuori-222730,ocds-lcuori-222730/2-contract,222730,521145,CAFE EXPRESSO AMERICANO BOLSA DE 12OZ ALTA CALIDAD (ZONA 1),Bolsa,68.97,HNL,50201709,UNSPSC,Caf? Instantaneo,81.0
ocds-lcuori-222749,ocds-lcuori-222749/2-contract,222749,521178,AZUCAR MORENA DE 1800 GRAMOS ALTA CALIDAD (ZONA 1),Bolsa,41.5,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,50.0
ocds-lcuori-222762,ocds-lcuori-222762/2-contract,222762,521192,BOTE DE CHILE 500 ML ALTA CALIDAD (ZONA 1),Unidad,20.86,HNL,50171904,UNSPSC,Salsas picantes,2.0
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,222764,521197,PLATO DESECHABLE NO. 10 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,26.2545,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,30.0
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,222764,521198,TE SUPREMO SABOR MANZANILLA 100GR CAJA DE 100 BOLSITAS ALTA CALIDAD (ZONA 1) ,Caja,182.4475,HNL,50201711,UNSPSC,T? Instantaneo,2.0
ocds-lcuori-222771,ocds-lcuori-222771/2-contract,222771,521218,BOTE DE CHILE 500 ML ALTA CALIDAD (ZONA 1),Unidad,23.989,HNL,50171904,UNSPSC,Salsas picantes,2.0
ocds-lcuori-222772,ocds-lcuori-222772/2-contract,222772,521238,LATA DE TE FRIO SABOR LIMON DE 2.35 A 2.90KG ALTA CALIDAD (ZONA 1),kilogramo,198.3175,HNL,50201712,UNSPSC,Bebidas de T?,17.0
ocds-lcuori-222784,ocds-lcuori-222784/2-contract,222784,521261,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 7),Unidad,36.0,HNL,50202301,UNSPSC,Agua purificada,600.0
ocds-lcuori-222793,ocds-lcuori-222793/2-contract,222793,521278,VEHICULO (1) TIPO PICK UP 4X4,Unidad,566579.999,HNL,25101504,UNSPSC,Rancheras o camionetas,2.0
ocds-lcuori-222795,ocds-lcuori-222795/2-contract,222795,521280,"TONER HP 78A DUAL PACK - 2 TONER (CE278AD) NEGRO, ZONA 1 ",Unidad,3675.4,HNL,44103103,UNSPSC,Toner,25.0
ocds-lcuori-222804,ocds-lcuori-222804/2-contract,222804,521298,AGUA PURIFICADA EMBOTELLADA EN ENVASE DE 100 ML A 499 ML ALTA CALIDAD (ZONA 1),Unidad,5.0025,HNL,50202301,UNSPSC,Agua purificada,1284.0
ocds-lcuori-222806,ocds-lcuori-222806/2-contract,222806,521300,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,22.0,HNL,50202301,UNSPSC,Agua purificada,60.0
ocds-lcuori-222813,ocds-lcuori-222813/2-contract,222813,521346,"UPS BASICO TIPO - 2, ALTA CALIDAD (ZONA 1)",Unidad,3906.55,HNL,39121004,UNSPSC,Unidades de suministro de energ?a (UPS),19.0
ocds-lcuori-222827,ocds-lcuori-222827/2-contract,222827,521403,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,22.0,HNL,50202301,UNSPSC,Agua purificada,60.0
ocds-lcuori-222859,ocds-lcuori-222859/2-contract,222859,521458,CREMORA MARCA FANS EN BOTE DE 312 GRAMOS ALTA CALIDAD (ZONA 2),Unidad,37.0,HNL,50201714,UNSPSC,Cremas no l?cteas,100.0
ocds-lcuori-222925,ocds-lcuori-222925/2-contract,222925,521578,PAPEL TOALLA 3 PACK DE 180 HOJAS (3 ROLLOS) ALTA CALIDAD (ZONA 1),Unidad,43.355,HNL,14111704,UNSPSC,Papel higi?nico,40.0
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,222958,521638,AZUCAR MORENA DE 1800 GRAMOS ALTA CALIDAD (ZONA 1),Bolsa,41.5,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,24.0
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,222958,521639,REFRESCO COCA-COLA SIN AZUCAR ENVASE DE LATA 354 ML PAQUETE DE 24 UNIDADES ALTA CALIDAD (ZONA 2),litro,336.0,HNL,50202306,UNSPSC,Refrescos,5.0
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,222958,521642,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS ALTA CALIDAD (ZONA 1),Unidad,98.9,HNL,50201714,UNSPSC,Cremas no l?cteas,8.0
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,222958,521643,CAFE ORO BOLSA DE 16 UNIDADES ALTA CALIDAD (ZONA 1),Bolsa,40.0,HNL,50201706,UNSPSC,Caf?,12.0
ocds-lcuori-223057,ocds-lcuori-223057/2-contract,223057,521778,MEMORIA USB DE 64GB ALTA CALIDAD (ZONA 1),Unidad,298.356,HNL,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory),1.0
ocds-lcuori-223090,ocds-lcuori-223090/2-contract,223090,521838,ENDULZANTE SIN CALORIAS (SPLENDA) CAJA 2000 GRAMOS ALTA CALIDAD (ZONA 1),Caja,270.825,HNL,50161512,UNSPSC,Almibares,3.0
ocds-lcuori-223123,ocds-lcuori-223123/2-contract,223123,521898,AZUCAR QUINTAL ALTA CALIDAD (ZONA 4),Unidad,1618.09,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,20.0
ocds-lcuori-223167,ocds-lcuori-223167/2-contract,223167,521958,"TONER HP (CE285A) NEGRO, ZONA 1  ",Unidad,1458.2,HNL,44103103,UNSPSC,Toner,25.0
ocds-lcuori-223233,ocds-lcuori-223233/2-contract,223233,522078,"TONER HP 202 CF502A COLOR AMARILLO, ZONA 1
",Unidad,1577.8,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-223233,ocds-lcuori-223233/2-contract,223233,522079,"TONER HP 202 CF503A COLOR MAGENTA, ZONA 1
",Unidad,1577.8,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-223233,ocds-lcuori-223233/2-contract,223233,522080,"TONER HP 202 CF501A COLOR CYAN, ZONA 1
",Unidad,1577.8,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-223299,ocds-lcuori-223299/2-contract,223299,522198,VEHICULO MICROBUS (16 PERSONAS),Unidad,944299.9945,HNL,25101502,UNSPSC,Autobuses o buses,2.0
ocds-lcuori-223332,ocds-lcuori-223332/2-contract,223332,522258,"BOTELLA EPSON (T664120) NEGRO, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,33.0
ocds-lcuori-223332,ocds-lcuori-223332/2-contract,223332,522259,"BOTELLA EPSON (T664220) CYAN, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,19.0
ocds-lcuori-223332,ocds-lcuori-223332/2-contract,223332,522260,"BOTELLA EPSON (T664320) MAGENTA, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,19.0
ocds-lcuori-223332,ocds-lcuori-223332/2-contract,223332,522261,BOLIGRAFOS DE TINTA DE ACEITE PUNTA MEDIANA COLOR NEGRO  CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 4),Caja,27.07,HNL,44121704,UNSPSC,Bol?grafos o l?piz tinta,83.0
ocds-lcuori-223365,ocds-lcuori-223365/2-contract,223365,522318,"LAPTOP AVANZADA 14 PULGADAS, ALTA CALIDAD (ZONA 1)",Unidad,20688.5,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,1.0
ocds-lcuori-223420,ocds-lcuori-223420/2-contract,223420,522418,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,25.5,HNL,50202301,UNSPSC,Agua purificada,100.0
ocds-lcuori-223464,ocds-lcuori-223464/2-contract,223464,522518,"WORKSTATION, ALTA CALIDAD (ZONA 1)	",Unidad,70144.25,HNL,43211515,UNSPSC,Estacion de trabajo,1.0
ocds-lcuori-223531,ocds-lcuori-223531/2-contract,223531,522639,"TONER LEXMARK (T650A11A) NEGRO, ZONA 1  ",Unidad,5681.0,HNL,44103103,UNSPSC,Toner,5.0
ocds-lcuori-223651,ocds-lcuori-223651/2-contract,223651,522858,PAPEL LINO BLANCO ALTA CALIDAD (ZONA 1),Resma,132.825,HNL,14111610,UNSPSC,Cartulina,10.0
ocds-lcuori-223706,ocds-lcuori-223706/2-contract,223706,522958,AZUCAR MORENA DE 1800 GRAMOS ALTA CALIDAD (ZONA 1),Bolsa,41.5,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,24.0
ocds-lcuori-223706,ocds-lcuori-223706/2-contract,223706,522959,CAFE ORO BOLSA DE 16 UNIDADES ALTA CALIDAD (ZONA 1),Bolsa,40.0,HNL,50201706,UNSPSC,Caf?,12.0
ocds-lcuori-223739,ocds-lcuori-223739/1-contract,223739,523018,"LLANTA No. 255/70R16 SEMITRACTORA 6L RADIAL TIPO A, ALTA CALIDAD, ZONA 7 
",Unidad,2498.95,HNL,25171901,UNSPSC,Llantas para autom?viles,8.0
ocds-lcuori-223739,ocds-lcuori-223739/1-contract,223739,523019,"LLANTA No. 265/70R16 SEMITRACTORA 6L RADIAL, TIPO A, ZONA 7",Unidad,2642.7,HNL,25171901,UNSPSC,Llantas para autom?viles,15.0
ocds-lcuori-223739,ocds-lcuori-223739/1-contract,223739,523020,"LLANTA No. 245/70R16 SEMITRACTORA 6L RADIAL, TIPO A, ZONA 7",Unidad,2442.6,HNL,25171901,UNSPSC,Llantas para autom?viles,12.0
ocds-lcuori-223750,ocds-lcuori-223750/1-contract,223750,523038,"SCANNER FUNCIONAL, ALTA CALIDAD (ZONA 1)",Unidad,28600.5,HNL,44101719,UNSPSC,Accesorios de copiado o escaneado,1.0
ocds-lcuori-223761,ocds-lcuori-223761/1-contract,223761,523058,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,32.01,HNL,50202301,UNSPSC,Agua purificada,7060.0
ocds-lcuori-223772,ocds-lcuori-223772/1-contract,223772,523078,VEHICULO MICROBUS (12 PERSONAS),Unidad,820050.004,HNL,25101502,UNSPSC,Autobuses o buses,1.0
ocds-lcuori-223783,ocds-lcuori-223783/1-contract,223783,523098,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,28.75,HNL,50202301,UNSPSC,Agua purificada,17.0
ocds-lcuori-223794,ocds-lcuori-223794/1-contract,223794,523118,"TONER HP 35A (CB435A) NEGRO, ZONA 1 ",Unidad,1440.835,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-223805,ocds-lcuori-223805/1-contract,223805,523138,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,25.0,HNL,50202301,UNSPSC,Agua purificada,17.0
ocds-lcuori-223816,ocds-lcuori-223816/1-contract,223816,523158,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,38.0,HNL,50202301,UNSPSC,Agua purificada,489.0
ocds-lcuori-223827,ocds-lcuori-223827/1-contract,223827,523178,"TONER HP 128A (CE320A) NEGRO, ZONA 1 ",Unidad,1531.2825,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-223838,ocds-lcuori-223838/1-contract,223838,523198,VEHICULO MICROBUS (12 PERSONAS),Unidad,820050.004,HNL,25101502,UNSPSC,Autobuses o buses,1.0
ocds-lcuori-223839,ocds-lcuori-223839/1-contract,223839,523199,PINZAS SUJETAPAPELES 25MM PAQUETE 12 UNIDADES ALTA CALIDAD (ZONA 7),Paquete,9.269,HNL,44111521,UNSPSC,Sujetapapeles,10.0
