ocid,id,contracts/0/id,contracts/0/title,contracts/0/description,contracts/0/status,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/period/startDate,contracts/0/awardID,contracts/0/localProcurementCategory,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-225819,ocds-lcuori-225819/1-contract,225819,702-1-26-0154-2020,ADQUISICION DE UTILES DE OFICINA Y ENSE?ANZA PARA USO EN LAS DIFERENTES AREAS DEL CURSPS SEGUN SOLICITUD No 1134,pending,Impreso,874.6555000000001,HNL,2020-03-05T14:58:07-06:00,225819,goodsOrServices,NzBkRy-byP1K8-DznPKL,Proveeduria Centro Regional SPS
ocds-lcuori-225829,ocds-lcuori-225829/1-contract,225829,45-1-1-0519-2020,PARA USO DE LA OFICINA CENTRAL Y DELEGACIONES,cancelled,Anulado,7900.04,HNL,2020-03-05T15:00:51-06:00,225829,goodsOrServices,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-225840,ocds-lcuori-225840/1-contract,225840,61-1-1-0166-2020,compra de productos alimenticios para uso del area de atenciones del ERSAPS a solicitud de la encargada de almacen mediante correo electronico de fecha 10 de febrero 2020,pending,Impreso,683.1,HNL,2020-03-05T15:06:45-06:00,225840,goodsOrServices,xzkmQK-byP1K8-byP1K8,ENTE REGULADOR DE LOS SERVICIOS DE AGUA POTABLE Y SANEAM.
ocds-lcuori-225851,ocds-lcuori-225851/1-contract,225851,801-1-60-0541-2020,TINTAS,pending,Impreso,18423.0,HNL,2020-03-05T15:16:19-06:00,225851,goodsOrServices,byPB2r-byP1K8-lzlBXK,Unidad Central
ocds-lcuori-225862,ocds-lcuori-225862/1-contract,225862,61-1-1-0167-2020,compra de productos alimenticios y desechables para uso del area de atenciones del ERSAPS a solicitud de la encargada de almacen mediante correo electronico de fecha 12 de febrero 2020,pending,Impreso,506.0,HNL,2020-03-05T15:19:29-06:00,225862,goodsOrServices,xzkmQK-byP1K8-byP1K8,ENTE REGULADOR DE LOS SERVICIOS DE AGUA POTABLE Y SANEAM.
ocds-lcuori-225873,ocds-lcuori-225873/1-contract,225873,60-15-14-0211-2020,Estos productos seran utilizados en diferentes oficinas del Hospital Tela,pending,Impreso,32296.4505,HNL,2020-03-05T15:25:39-06:00,225873,goodsOrServices,lzlBXK-JyjxrP-VyOdKM,DIRECCION HOSPITAL DE TELA
ocds-lcuori-225884,ocds-lcuori-225884/1-contract,225884,701-1-17-0534-2020,PARA CONSUMO DE LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,7650.0,HNL,2020-03-05T15:28:44-06:00,225884,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-225895,ocds-lcuori-225895/1-contract,225895,701-1-17-0535-2020,PARA CONSUMO EN LAS DIFERENTES ACTIVIDADES DE COLOQUIOS TALLERES Y OTROS REALIZADOS POR LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,7217.3,HNL,2020-03-05T15:33:28-06:00,225895,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-225906,ocds-lcuori-225906/1-contract,225906,701-1-17-0536-2020,PARA USO EN LAS DIFERENTES ACTIVIDADES DE SOCIALIZACION REALIZADAS POR LAS UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,3448.5,HNL,2020-03-05T15:38:05-06:00,225906,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-225917,ocds-lcuori-225917/1-contract,225917,60-15-14-0212-2020,Este producto sera utilizado en las diferentes oficinas y Departamentos del Hospital Tela ,pending,Impreso,28654.872000000003,HNL,2020-03-05T15:39:45-06:00,225917,goodsOrServices,lzlBXK-JyjxrP-VyOdKM,DIRECCION HOSPITAL DE TELA
ocds-lcuori-225928,ocds-lcuori-225928/1-contract,225928,70-1-2-2296-2020,ORDEN VIGENTE POR 30 DIAS DESPUES DE LA RECEPCION POR EL PROVEEDOR COMPRA DE TINTAS PARA DNPSE SEGUN SOLICITUD 10015251 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA PRESENTAR COPIA DE ESTA ORDEN CONSTANCIA DE SOLVENCIA SAR VIGENTE,pending,Impreso,25850.850000000002,HNL,2020-03-05T15:43:10-06:00,225928,goodsOrServices,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-225939,ocds-lcuori-225939/1-contract,225939,70-1-2-2297-2020,ORDEN VIGENTE POR 30 DIAS DESPUES DE LA RECEPCION POR EL PROVEEDOR COMPRA DE TINTAS PARA EL CCOP SEGUN SOLICITUD 10015252 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA PRESENTAR COPIA DE ESTA ORDEN CONSTANCIA DE SOLVENCIA SAR VIGENTE,pending,Impreso,10991.7,HNL,2020-03-05T15:50:22-06:00,225939,goodsOrServices,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-225950,ocds-lcuori-225950/1-contract,225950,701-1-17-0537-2020,PARA CONSUMO DE LAS DIFERENTES ACTIVIDADES REALIZADAS POR LAS UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,3506.41,HNL,2020-03-05T15:50:53-06:00,225950,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-225961,ocds-lcuori-225961/1-contract,225961,120-1-45-0516-2020,Insumos para el IHTT,pending,Impreso,5949.525000000001,HNL,2020-03-05T15:54:53-06:00,225961,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-225962,ocds-lcuori-225962/1-contract,225962,70-1-2-2298-2020,ORDEN VIGENTE POR 30 DIAS DESPUES DE LA RECEPCION POR EL PROVEEDOR COMPRA DE TINTAS PARA CETEP SEGUN SOLICITUD 10015280 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA PRESENTAR COPIA DE ESTA ORDEN CONSTANCIA DE SOLVENCIA SAR VIGENTE,pending,Impreso,6513.6,HNL,2020-03-05T15:56:14-06:00,225962,goodsOrServices,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-225972,ocds-lcuori-225972/1-contract,225972,120-1-45-0517-2020,Insumos para el IHTT,pending,Impreso,2415.0,HNL,2020-03-05T15:56:53-06:00,225972,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-225983,ocds-lcuori-225983/1-contract,225983,120-1-45-0518-2020,Insumos para el IHTT,pending,Impreso,938.4,HNL,2020-03-05T15:58:02-06:00,225983,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-225994,ocds-lcuori-225994/1-contract,225994,701-1-17-0538-2020,PARA PREMIACION Y USO EN LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS REALIZADAS POR LA FACULTAD DE CIENCIAS,pending,Impreso,6279.38,HNL,2020-03-05T16:00:26-06:00,225994,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-226005,ocds-lcuori-226005/1-contract,226005,701-1-17-0539-2020,PARA INSUMO DE LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,6215.5,HNL,2020-03-05T16:03:50-06:00,226005,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-226016,ocds-lcuori-226016/1-contract,226016,280-1-2-0851-2020,oc,pending,Impreso,12587.854,HNL,2020-03-05T16:05:49-06:00,226016,goodsOrServices,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-226017,ocds-lcuori-226017/1-contract,226017,701-1-17-0540-2020,PARA INSUMO EN LAS DIFERENTES ACTIVIDADES REALIZADAS POR LAS UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS,pending,Impreso,3257.75,HNL,2020-03-05T16:06:33-06:00,226017,goodsOrServices,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-226027,ocds-lcuori-226027/1-contract,226027,280-1-2-0852-2020,oc,pending,Impreso,56907.4625,HNL,2020-03-05T16:10:26-06:00,226027,goodsOrServices,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-226038,ocds-lcuori-226038/1-contract,226038,91-1-5-0234-2020,ADQUISICION DE BOTELLONES DE AGUA PARA ABASTECER LA REGIONAL DE ROATAN ,pending,Impreso,11200.0,HNL,2020-03-05T16:20:43-06:00,226038,goodsOrServices,wrLGBK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-226049,ocds-lcuori-226049/1-contract,226049,1801-1-2-1299-2020,CMA 161 C 2020 COMPRA DE MATERIAL DE OFICINA DEPARTAMENTO DE ALMACEN,pending,Impreso,49186.880000000005,HNL,2020-03-05T16:30:04-06:00,226049,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-226060,ocds-lcuori-226060/1-contract,226060,1801-1-2-1300-2020,CMA 161 D 2020 COMPRA DE MATERIAL DE OFICINA DEPARTAMENTO DE ALMACEN,pending,Impreso,5894.900000000001,HNL,2020-03-05T16:34:13-06:00,226060,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-226071,ocds-lcuori-226071/1-contract,226071,702-1-26-0155-2020,ADQUISICION DE UTILES DE OFICINA Y ENSE?ANZA PARA USO EN LAS DIFERENTES AREAS DEL CURSPS SEGUN SOLICITUD No 1135,pending,Impreso,2373.6,HNL,2020-03-05T16:38:05-06:00,226071,goodsOrServices,NzBkRy-byP1K8-DznPKL,Proveeduria Centro Regional SPS
ocds-lcuori-226082,ocds-lcuori-226082/1-contract,226082,504-1-6-0239-2020,EN ATENCION A SOLICITUD DE LA COORDINACION DE PROTOCOLO E IMAGEN,pending,Impreso,2295.0,HNL,2020-03-05T16:42:39-06:00,226082,goodsOrServices,RyYlqz-byP1K8-7zv2zR,Programa Presidencial de Becas Honduras 20/20
ocds-lcuori-226083,ocds-lcuori-226083/1-contract,226083,1801-1-2-1301-2020,CMA 161 E 2020 COMPRA DE MATERIAL DE OFICINA DEPARTAMENTO DE ALMACEN,pending,Impreso,32004.45,HNL,2020-03-05T16:43:05-06:00,226083,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-226093,ocds-lcuori-226093/1-contract,226093,50-12-33-0023-2020,COMPRA DE BOTELLAS DE TINTA EPSON 664 DE COLOR NEGRO AMARILLO AZUL Y ROSADO,pending,Impreso,40572.0,HNL,2020-03-05T16:44:37-06:00,226093,goodsOrServices,7zv12r-az8Qyd-ZK59Kp,DIRECCION DEPARTAMENTAL DE EDUCACION DE ISLAS DE LA BAHIA
ocds-lcuori-226104,ocds-lcuori-226104/1-contract,226104,1801-1-2-1302-2020,CMA 161 F 2020 COMPRA DE MATERIAL DE OFICINA DEPARTAMENTO DE ALMACEN,pending,Impreso,162236.096,HNL,2020-03-05T17:03:53-06:00,226104,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-226115,ocds-lcuori-226115/1-contract,226115,45-1-1-0520-2020,PARA USO DE LA OFICINA CENTRAL Y DELEGACIONES,pending,Impreso,10577.9,HNL,2020-03-05T17:14:05-06:00,226115,goodsOrServices,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-226126,ocds-lcuori-226126/1-contract,226126,45-1-1-0521-2020,PARA USO DE LA OFICINA CENTRAL Y DELEGACIONES,pending,Impreso,97273.44,HNL,2020-03-05T17:18:05-06:00,226126,goodsOrServices,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-226137,ocds-lcuori-226137/1-contract,226137,45-1-1-0522-2020,PARA USO DE LA OFICINA CENTRAL Y DELEGACIONES,pending,Impreso,6869.6,HNL,2020-03-05T17:20:16-06:00,226137,goodsOrServices,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-226138,ocds-lcuori-226138/1-contract,226138,702-1-26-0156-2020,ADQUISICION DE UTILES DE OFICINA Y ENSE?ANZA PARA USO EN LAS DIFERENTES AREAS DEL CURSPS SEGUN SOLICITUD No 1136,pending,Impreso,3347.5350000000003,HNL,2020-03-05T17:20:47-06:00,226138,goodsOrServices,NzBkRy-byP1K8-DznPKL,Proveeduria Centro Regional SPS
ocds-lcuori-226148,ocds-lcuori-226148/1-contract,226148,50-12-33-0024-2020,COMPUTADORA LAPTOP HP  ,pending,Impreso,23480.7,HNL,2020-03-05T17:33:36-06:00,226148,goodsOrServices,7zv12r-az8Qyd-ZK59Kp,DIRECCION DEPARTAMENTAL DE EDUCACION DE ISLAS DE LA BAHIA
ocds-lcuori-226159,ocds-lcuori-226159/1-contract,226159,32-1-1-0471-2020,COMPRA DE INSUMOS VARIOS DE OFICINA,pending,Impreso,2930.568,HNL,2020-03-05T18:06:08-06:00,226159,goodsOrServices,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-226170,ocds-lcuori-226170/1-contract,226170,32-1-1-0472-2020,compra de insumos varios de oficina,pending,Impreso,677.676,HNL,2020-03-05T18:20:17-06:00,226170,goodsOrServices,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-226181,ocds-lcuori-226181/1-contract,226181,32-1-1-0473-2020,compra de insumos varios de oficina,pending,Impreso,828.0,HNL,2020-03-05T18:24:30-06:00,226181,goodsOrServices,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-226192,ocds-lcuori-226192/1-contract,226192,32-1-1-0474-2020,COMPRA DE CUADERNO UNICO GRANDE,pending,Impreso,607.4,HNL,2020-03-05T18:37:29-06:00,226192,goodsOrServices,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-226203,ocds-lcuori-226203/1-contract,226203,100-1-1-0782-2020,SUMINISTRO DE PEINE ,pending,Impreso,2334.5,HNL,2020-03-05T19:00:21-06:00,226203,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-226214,ocds-lcuori-226214/1-contract,226214,100-1-1-0783-2020,SUMINISTRO DE CAFE,pending,Impreso,3444.5,HNL,2020-03-05T19:03:29-06:00,226214,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-226225,ocds-lcuori-226225/1-contract,226225,3-1-1-1312-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,3475.76,HNL,2020-03-05T22:24:32-06:00,226225,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226226,ocds-lcuori-226226/1-contract,226226,3-1-1-1313-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,18428.58,HNL,2020-03-05T22:26:49-06:00,226226,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226227,ocds-lcuori-226227/1-contract,226227,3-1-1-1314-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,1940.0,HNL,2020-03-05T22:29:57-06:00,226227,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226236,ocds-lcuori-226236/1-contract,226236,3-1-1-1315-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,516.12,HNL,2020-03-05T22:31:23-06:00,226236,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226247,ocds-lcuori-226247/1-contract,226247,3-1-1-1316-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,14889.337500000001,HNL,2020-03-05T22:34:39-06:00,226247,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226258,ocds-lcuori-226258/1-contract,226258,3-1-1-1317-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,276.0,HNL,2020-03-05T22:37:27-06:00,226258,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226269,ocds-lcuori-226269/1-contract,226269,3-1-1-1318-2020,PAGO POR COMPRA DE MATERIALES PARA OFICINA CENTRAL,pending,Impreso,3122.25,HNL,2020-03-05T22:42:58-06:00,226269,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-226280,ocds-lcuori-226280/1-contract,226280,701-1-26-0136-2020,COMPRA DE MATERIAL QUE SERA UTILIZADO EN LAS OFICINAS DEL CURLA,pending,Impreso,4450.5,HNL,2020-03-06T07:52:53-06:00,226280,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226291,ocds-lcuori-226291/1-contract,226291,701-1-26-0137-2020,COMPRA DE MATERIAL QUE SERA UTILIZADO PARA VARIAS OFICINAS,pending,Impreso,8400.0,HNL,2020-03-06T07:55:01-06:00,226291,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226292,ocds-lcuori-226292/1-contract,226292,701-1-26-0138-2020,COMPRAS QUE SERAN UTILIZADOS EN LAS OFICINAS DEL CURLA,pending,Impreso,6526.0,HNL,2020-03-06T07:56:53-06:00,226292,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226302,ocds-lcuori-226302/1-contract,226302,701-1-26-0139-2020,Compra de material de oficinas que seran utilizadas en varias oficinas,pending,Impreso,2194.5,HNL,2020-03-06T07:58:54-06:00,226302,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226313,ocds-lcuori-226313/1-contract,226313,60-33-32-0180-2020,COMPRA DE CINTA ADHESIVA SELLADOR DE CAJAS PARA EL EMBALAJE DE LOS MEDICAMENTOS QUE SON DISTRIBUIDOS A LAS DIFERENTES UNIDADES DE SALUD DE ESTA REGION ,pending,Impreso,1488.1000000000001,HNL,2020-03-06T08:28:26-06:00,226313,goodsOrServices,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4
ocds-lcuori-226324,ocds-lcuori-226324/1-contract,226324,701-1-70-0039-2020,Para uso administrativo,cancelled,Anulado,1702.8625000000002,HNL,2020-03-06T08:33:03-06:00,226324,goodsOrServices,byPeXK-byP1K8-Dzn3Py,LIBRERIA UNIVERSITARIA
ocds-lcuori-226335,ocds-lcuori-226335/1-contract,226335,701-1-26-0140-2020,compra de material que sera utilizado en varias oficinas,pending,Impreso,1757.76,HNL,2020-03-06T08:35:26-06:00,226335,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226346,ocds-lcuori-226346/1-contract,226346,42-2-2-0013-2020,PARA SER ASIGNADAS AL DEPARTAMENTO DE COTIZACIONES PARA LOS BOMBEROS MARIO ACOSTA Y JOSUE JUAREZ,pending,Impreso,213.32500000000002,HNL,2020-03-06T08:45:00-06:00,226346,goodsOrServices,7rEMr2-NzBWyw-NzBWyw,UNIDAD DE EQUIPAMIENTO
ocds-lcuori-226357,ocds-lcuori-226357/1-contract,226357,60-19-18-0184-2020,solicitud de orden de compra interna para el primer trimestre de 2019,pending,Impreso,45847.75,HNL,2020-03-06T08:54:19-06:00,226357,goodsOrServices,lzlBXK-qyVbya-wr13yl,DIRECCION HOSPITAL NEUROSIQUIATRICO MARIO MENDOZA
ocds-lcuori-226368,ocds-lcuori-226368/1-contract,226368,10-1-1-1834-2020,SUMINISTRO DE 6 TONER BROTHER BROTN420 NEGRO,pending,Impreso,6002.655000000001,HNL,2020-03-06T08:55:23-06:00,226368,goodsOrServices,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-226379,ocds-lcuori-226379/1-contract,226379,100-1-1-0784-2020,IMPRESORA BLANCO Y NEGRO,pending,Impreso,22951.378,HNL,2020-03-06T08:58:08-06:00,226379,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-226390,ocds-lcuori-226390/1-contract,226390,100-1-1-0785-2020,MARCADOR AZUL Y TONER VARIOS,pending,Impreso,87999.7365,HNL,2020-03-06T09:18:04-06:00,226390,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-226401,ocds-lcuori-226401/1-contract,226401,60-1-106-0118-2020,LECHA NAN 1 PARA RECIEN NACIDOS APLICABLE AL PRIMER TRIMESTRE DEL A?O 2020,pending,Impreso,138000.0,HNL,2020-03-06T09:22:20-06:00,226401,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
ocds-lcuori-226402,ocds-lcuori-226402/1-contract,226402,60-1-106-0117-2020,LECHA NAN 1 PARA RECIEN NACIDOS APLICABLE AL PRIMER TRIMESTRE DEL A?O 2020,pending,Impreso,,,2020-03-06T09:22:23-06:00,226402,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
ocds-lcuori-226412,ocds-lcuori-226412/1-contract,226412,10-1-1-1835-2020,SUMINISTRO DE 4300 AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD,pending,Impreso,90343.0,HNL,2020-03-06T09:24:59-06:00,226412,goodsOrServices,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-226423,ocds-lcuori-226423/1-contract,226423,701-1-26-0141-2020,matieral que se utilizara en varios departamentos del curla,pending,Impreso,46492.9,HNL,2020-03-06T09:32:15-06:00,226423,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-226434,ocds-lcuori-226434/1-contract,226434,9016-1-1-1062-2020,COMPRA DE 35 BOTELLONES CON AGUA PARA EL SAR SANTA BARBARA,pending,Impreso,840.0,HNL,2020-03-06T09:50:01-06:00,226434,goodsOrServices,zloEAr-byP1K8-byP1K8,Direccion y Coordinacion
ocds-lcuori-226445,ocds-lcuori-226445/1-contract,226445,1801-1-2-1303-2020,CMA 161 G 2020 COMPRA DE MATERIAL DE OFICINA DEPARTAMENTO DE ALMACEN,pending,Impreso,19439.445,HNL,2020-03-06T09:52:56-06:00,226445,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-226456,ocds-lcuori-226456/1-contract,226456,702-1-1-1216-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,1837.424,HNL,2020-03-06T10:01:52-06:00,226456,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226467,ocds-lcuori-226467/1-contract,226467,702-1-1-1217-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,1318.4750000000001,HNL,2020-03-06T10:04:22-06:00,226467,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226468,ocds-lcuori-226468/1-contract,226468,10-1-1-1836-2020,SUMINISTRO DE 4 LLANTA No 26570R17 SEMITRACTORA 6L RADIAL TIPO A,pending,Impreso,15180.0,HNL,2020-03-06T10:04:24-06:00,226468,goodsOrServices,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-226478,ocds-lcuori-226478/1-contract,226478,9005-1-1-0158-2020,COMPRA DE PAPEL CONTINUO PARA RECUPERACION DE MORA,pending,Impreso,20492.655,HNL,2020-03-06T10:06:27-06:00,226478,goodsOrServices,y4PNXy-byP1K8-byP1K8,Unidad Central
ocds-lcuori-226489,ocds-lcuori-226489/1-contract,226489,702-1-1-1218-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,7590.0,HNL,2020-03-06T10:09:54-06:00,226489,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226500,ocds-lcuori-226500/1-contract,226500,702-1-1-1219-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,3675.4,HNL,2020-03-06T10:13:03-06:00,226500,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226511,ocds-lcuori-226511/1-contract,226511,,PARA USO EN ESTA OFICINA,pending,Elaboracion OC,82312.40000000001,HNL,2020-03-06T10:15:38-06:00,226511,goodsOrServices,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-226512,ocds-lcuori-226512/1-contract,226512,100-1-7-0248-2020,PARA USO EN ESTA OFICINA,pending,Impreso,,,2020-03-06T10:15:43-06:00,226512,goodsOrServices,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-226522,ocds-lcuori-226522/1-contract,226522,,PARA USO EN ESTA DEPENDENCIA,cancelled,Anulado,82312.40000000001,HNL,2020-03-06T10:18:34-06:00,226522,goodsOrServices,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-226523,ocds-lcuori-226523/1-contract,226523,100-1-7-0249-2020,PARA USO EN ESTA DEPENDENCIA,cancelled,Anulado,,,2020-03-06T10:19:19-06:00,226523,goodsOrServices,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-226533,ocds-lcuori-226533/1-contract,226533,702-1-1-1220-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,14634.072,HNL,2020-03-06T10:21:28-06:00,226533,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226544,ocds-lcuori-226544/1-contract,226544,702-1-1-1221-2020,COMPRA PARA RECTORIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,518.88,HNL,2020-03-06T10:23:54-06:00,226544,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-226545,ocds-lcuori-226545/1-contract,226545,100-1-7-0250-2020,PARA USO EN ESTA DEPENDENCIA,pending,Impreso,82312.40000000001,HNL,2020-03-06T10:24:14-06:00,226545,goodsOrServices,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
