ocid,id,parties/0/id,parties/0/name,parties/0/identifier/id,parties/0/identifier/scheme,parties/0/roles,parties/0/address/countryName,parties/0/address/streetAddress,parties/0/identifier/legalName,parties/0/contactPoint/name,parties/0/contactPoint/telephone,parties/0/contactPoint/email,parties/0/contactPoint/faxNumber
ocds-lcuori-222409,ocds-lcuori-222409/2-contract,HN-RTN-05019003077177,"EMILIO J JAAR Y CIA, S DE RL",05019003077177,HN-RTN,supplier,Honduras,"Barrio Concepcion, entre 5ta y 6ta avenida 9 calle en ComayaguelaFrancisco Morazan, Distrito Central","EMILIO J JAAR Y CIA, S DE RL",Milgian Yolany Midence Recarte,2237-0278,yolany.midence@casajaarhn.com,-
ocds-lcuori-222419,ocds-lcuori-222419/2-contract,wrLByx,Comisionado Nacional de Derechos Humanos,wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222419,ocds-lcuori-222419/2-contract,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL,wrLByx-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222419,ocds-lcuori-222419/2-contract,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL,wrLByx-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222419,ocds-lcuori-222419/2-contract,HN-RTN-05019010314509,Productive Business Solutions Honduras,05019010314509,HN-RTN,supplier,Honduras,"Boulevard Morazan, Edif. JDC a la par de fARMACITYFrancisco Morazan, Distrito Central",Productive Business Solutions Honduras,Francisco Jose Loupiac Rodriguez,2232-0331,info.hn@grouppbs.com,-
ocds-lcuori-222464,ocds-lcuori-222464/2-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222464,ocds-lcuori-222464/2-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222464,ocds-lcuori-222464/2-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222464,ocds-lcuori-222464/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222500,ocds-lcuori-222500/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222500,ocds-lcuori-222500/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222500,ocds-lcuori-222500/2-contract,byPeXK-byP1K8-6Kdoye,DECANATO QUIMICA Y FARMACIA,byPeXK-byP1K8-6Kdoye,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222500,ocds-lcuori-222500/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-222513,ocds-lcuori-222513/2-contract,ArxklK,Universidad de Ciencias Forestales,ArxklK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222513,ocds-lcuori-222513/2-contract,ArxklK-byP1K8,GERENCIA CENTRAL,ArxklK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222513,ocds-lcuori-222513/2-contract,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO,ArxklK-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222513,ocds-lcuori-222513/2-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-222523,ocds-lcuori-222523/2-contract,byPdJy,Instituto Hondure?o de Seguridad Social,byPdJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222523,ocds-lcuori-222523/2-contract,byPdJy-byP1K8,GERENCIA CENTRAL,byPdJy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222523,ocds-lcuori-222523/2-contract,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA,byPdJy-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222531,ocds-lcuori-222531/2-contract,7zvqGr,Comision Nacional de Bancos y Seguros,7zvqGr,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222531,ocds-lcuori-222531/2-contract,7zvqGr-byP1K8,GERENCIA CENTRAL,7zvqGr-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222531,ocds-lcuori-222531/2-contract,7zvqGr-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,7zvqGr-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222531,ocds-lcuori-222531/2-contract,HN-RTN-05019995000152,EMSULA,05019995000152,HN-RTN,supplier,Honduras,"Barrio la Guardia, 17 calle, entre 3 y 7 avenida, San Pedro Sula.Cortes, San Pedro Sula",EMBOTELLADORA DE SULA S.A.,Roberto Constantino Larach Chahin,2544-1111,-,-
ocds-lcuori-222554,ocds-lcuori-222554/2-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222554,ocds-lcuori-222554/2-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222554,ocds-lcuori-222554/2-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222554,ocds-lcuori-222554/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222563,ocds-lcuori-222563/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222563,ocds-lcuori-222563/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222563,ocds-lcuori-222563/2-contract,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO,byPeXK-byP1K8-ZK5w9z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222563,ocds-lcuori-222563/2-contract,HN-RTN-08029995001549,K-DIPROVA,08029995001549,HN-RTN,supplier,Honduras,"Col America calle principal contiguo a estadio Los Angeles centro comercial DiprovaFrancisco Morazan, Distrito Central",K DISTRIBUIDORA DE PRODUCTOS VARIOS S.A. DE C.V. ,Leonel Saleh Kafati Bichara,9500-1004,supermercadodiprova@kdiprova.com,-
ocds-lcuori-222617,ocds-lcuori-222617/2-contract,NzBN5z,Secretaria de Desarrollo Economico,NzBN5z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222617,ocds-lcuori-222617/2-contract,NzBN5z-byP1K8,GERENCIA_CENTRAL,NzBN5z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222617,ocds-lcuori-222617/2-contract,NzBN5z-byP1K8-wrLByx,GERENCIA ADMINISTRATIVA,NzBN5z-byP1K8-wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222617,ocds-lcuori-222617/2-contract,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.,05019999400238,HN-RTN,supplier,Honduras,"edificio la paz avenida los proceresFrancisco Morazan, Distrito Central",JETSTEREO S.A DE C.V.,Cesar Alexander  Gonzalez Dubon,2287-8440,representatelegal@jetstereo.com,-
ocds-lcuori-222694,ocds-lcuori-222694/2-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222694,ocds-lcuori-222694/2-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222694,ocds-lcuori-222694/2-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222694,ocds-lcuori-222694/2-contract,HN-RTN-05019003077177,"EMILIO J JAAR Y CIA, S DE RL",05019003077177,HN-RTN,supplier,Honduras,"Barrio Concepcion, entre 5ta y 6ta avenida 9 calle en ComayaguelaFrancisco Morazan, Distrito Central","EMILIO J JAAR Y CIA, S DE RL",Milgian Yolany Midence Recarte,2237-0278,yolany.midence@casajaarhn.com,-
ocds-lcuori-222696,ocds-lcuori-222696/2-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222696,ocds-lcuori-222696/2-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222696,ocds-lcuori-222696/2-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222696,ocds-lcuori-222696/2-contract,HN-RTN-08019004467912,Grupo Q Honduras S.A. de C.V.,08019004467912,HN-RTN,supplier,Honduras,"Bulevar centroamericana frente a centro comercial plaza mirafloresFrancisco Morazan, Distrito Central",Grupo Q Honduras S.A. de C.V.,Jose Luis Martinez Fuentes,2290-3700,jmartinez@grupoq.com,-
ocds-lcuori-222697,ocds-lcuori-222697/2-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222697,ocds-lcuori-222697/2-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222697,ocds-lcuori-222697/2-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222697,ocds-lcuori-222697/2-contract,HN-RTN-08019002281440,AUTOEXCEL S.A. DE C.V.,08019002281440,HN-RTN,supplier,Honduras,"Residencial la Hacienda, Boulevard FlorenciaFrancisco Morazan, Distrito Central",AUTOEXCEL S.A. DE C.V.,Antonio Larin Lazo,2208-4300,alarin@autoexcelautomotriz.com,-
ocds-lcuori-222698,ocds-lcuori-222698/2-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222698,ocds-lcuori-222698/2-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222698,ocds-lcuori-222698/2-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222698,ocds-lcuori-222698/2-contract,HN-RTN-08019002281440,AUTOEXCEL S.A. DE C.V.,08019002281440,HN-RTN,supplier,Honduras,"Residencial la Hacienda, Boulevard FlorenciaFrancisco Morazan, Distrito Central",AUTOEXCEL S.A. DE C.V.,Antonio Larin Lazo,2208-4300,alarin@autoexcelautomotriz.com,-
ocds-lcuori-222730,ocds-lcuori-222730/2-contract,wrLByx,Comisionado Nacional de Derechos Humanos,wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222730,ocds-lcuori-222730/2-contract,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL,wrLByx-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222730,ocds-lcuori-222730/2-contract,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL,wrLByx-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222730,ocds-lcuori-222730/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222749,ocds-lcuori-222749/2-contract,VyMaoy,Secretaria de Desarrollo e Inclusion Social,VyMaoy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222749,ocds-lcuori-222749/2-contract,VyMaoy-byP1K8,GERENCIA_CENTRAL,VyMaoy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222749,ocds-lcuori-222749/2-contract,VyMaoy-byP1K8-byQqyG,Unidad Central,VyMaoy-byP1K8-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222749,ocds-lcuori-222749/2-contract,HN-RTN-08019995383067,Supermercado Canton S de RL.,08019995383067,HN-RTN,supplier,Honduras,"barrio abajo avenidapaulino valladares calle el telegrafo fte coperativa elgaFrancisco Morazan, Distrito Central",Supermercado Canton S de RL.,Miguel Angel  Ham Chi ,2238-3032,bcanton@cablecolor.hn,-
ocds-lcuori-222762,ocds-lcuori-222762/2-contract,VyMaoy,Secretaria de Desarrollo e Inclusion Social,VyMaoy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222762,ocds-lcuori-222762/2-contract,VyMaoy-byP1K8,GERENCIA_CENTRAL,VyMaoy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222762,ocds-lcuori-222762/2-contract,VyMaoy-byP1K8-byQqyG,Unidad Central,VyMaoy-byP1K8-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,VyMaoy,Secretaria de Desarrollo e Inclusion Social,VyMaoy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,VyMaoy-byP1K8,GERENCIA_CENTRAL,VyMaoy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,VyMaoy-byP1K8-byQqyG,Unidad Central,VyMaoy-byP1K8-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222764,ocds-lcuori-222764/2-contract,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV,05029995001355,HN-RTN,supplier,Honduras,"Contiguo a la Camara Junior, ComayaguelaFrancisco Morazan, Distrito Central",YIP SUPERMERCADOS SA DE CV,Sun Wa  Yip Chou,2225-3557,s_yip@yahoo.com,-
ocds-lcuori-222771,ocds-lcuori-222771/2-contract,VyMaoy,Secretaria de Desarrollo e Inclusion Social,VyMaoy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222771,ocds-lcuori-222771/2-contract,VyMaoy-byP1K8,GERENCIA_CENTRAL,VyMaoy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222771,ocds-lcuori-222771/2-contract,VyMaoy-byP1K8-byQqyG,Unidad Central,VyMaoy-byP1K8-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222771,ocds-lcuori-222771/2-contract,HN-RTN-08019005005580,DELICIAS DEL CARMEN S. DE R.L. ,08019005005580,HN-RTN,supplier,Honduras,"Carretera que conduce al norte de Honduras, kilometro 65 a la orilla de la carretera al norte en local Delicias del CarmenComayagua, Villa de San Antonio","DELICIAS DEL CARMEN, SOCIEDAD DE RESPONSABILIDAD LIMITADA ",MANUEL ANTONIO HERNANDEZ AGUILAR,99481931,resdeliciasdelcarmen@gmail.com,-------
ocds-lcuori-222772,ocds-lcuori-222772/2-contract,6Kdoye,Poder Judicial,6Kdoye,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222772,ocds-lcuori-222772/2-contract,6Kdoye-byP1K8,GERENCIA CENTRAL,6Kdoye-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222772,ocds-lcuori-222772/2-contract,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA,6Kdoye-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222772,ocds-lcuori-222772/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222784,ocds-lcuori-222784/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222784,ocds-lcuori-222784/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222784,ocds-lcuori-222784/2-contract,byPeXK-byP1K8-gywern,DIRECCION CURNO,byPeXK-byP1K8-gywern,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222784,ocds-lcuori-222784/2-contract,HN-RTN-05019995000152,EMSULA,05019995000152,HN-RTN,supplier,Honduras,"Barrio la Guardia, 17 calle, entre 3 y 7 avenida, San Pedro Sula.Cortes, San Pedro Sula",EMBOTELLADORA DE SULA S.A.,Roberto Constantino Larach Chahin,2544-1111,-,-
ocds-lcuori-222793,ocds-lcuori-222793/2-contract,ygOA3y,Comision Reguladora de Energia Electrica,ygOA3y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222793,ocds-lcuori-222793/2-contract,ygOA3y-byP1K8,Gerencia Central,ygOA3y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222793,ocds-lcuori-222793/2-contract,ygOA3y-byP1K8-byP1K8,Servicios Generales,ygOA3y-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222793,ocds-lcuori-222793/2-contract,HN-RTN-08019004467912,Grupo Q Honduras S.A. de C.V.,08019004467912,HN-RTN,supplier,Honduras,"Bulevar centroamericana frente a centro comercial plaza mirafloresFrancisco Morazan, Distrito Central",Grupo Q Honduras S.A. de C.V.,Jose Luis Martinez Fuentes,2290-3700,jmartinez@grupoq.com,-
ocds-lcuori-222795,ocds-lcuori-222795/2-contract,byQwDr,Secretaria de Infraestructura y Servicios Publicos,byQwDr,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222795,ocds-lcuori-222795/2-contract,byQwDr-byP1K8,GERENCIA CENTRAL,byQwDr-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222795,ocds-lcuori-222795/2-contract,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA,byQwDr-byP1K8-lzWOzp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222795,ocds-lcuori-222795/2-contract,HN-RTN-08019003257392,Equipos y Sistemas S. de R.L. DE C.V. ,08019003257392,HN-RTN,supplier,Honduras,"col florencia norte ,blv suyapaFrancisco Morazan, Distrito Central",Equipos y Sistemas S. de R.L. DE C.V. ,Victoria  Gonzalez Sauceda,2235-5558,jlopez@equiposysistemas.hn,2235-9790
ocds-lcuori-222797,ocds-lcuori-222797/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222797,ocds-lcuori-222797/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222797,ocds-lcuori-222797/2-contract,byPeXK-byP1K8-2rRMKL,SECRETARIA EJECUTIVA DE ADMINISTRACION DE PROYECTOS DE INFRAESTRUCTURA,byPeXK-byP1K8-2rRMKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222797,ocds-lcuori-222797/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222804,ocds-lcuori-222804/2-contract,6Kdoye,Poder Judicial,6Kdoye,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222804,ocds-lcuori-222804/2-contract,6Kdoye-byP1K8,GERENCIA CENTRAL,6Kdoye-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222804,ocds-lcuori-222804/2-contract,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA,6Kdoye-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222804,ocds-lcuori-222804/2-contract,HN-RTN-05019995000152,EMSULA,05019995000152,HN-RTN,supplier,Honduras,"Barrio la Guardia, 17 calle, entre 3 y 7 avenida, San Pedro Sula.Cortes, San Pedro Sula",EMBOTELLADORA DE SULA S.A.,Roberto Constantino Larach Chahin,2544-1111,-,-
ocds-lcuori-222806,ocds-lcuori-222806/2-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222806,ocds-lcuori-222806/2-contract,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA,lzlBXK-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222806,ocds-lcuori-222806/2-contract,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA,lzlBXK-NzBWyw-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222813,ocds-lcuori-222813/2-contract,NzBwJy,Ministerio Publico,NzBwJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222813,ocds-lcuori-222813/2-contract,NzBwJy-byP1K8,GERENCIA CENTRAL,NzBwJy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222813,ocds-lcuori-222813/2-contract,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION,NzBwJy-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222813,ocds-lcuori-222813/2-contract,HN-RTN-08019995320455,CENTROMATIC S.A DE C.V.,08019995320455,HN-RTN,supplier,Honduras,"edificio lisboa,boulevar suyapa,contiguo a hotel alameda.Francisco Morazan, Distrito Central",Centro de Automatizacion de Oficina S.A de C.V,Stewart Charles Vare,2232-1190,scvare@centromatic.hn,2232-6555
ocds-lcuori-222827,ocds-lcuori-222827/2-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222827,ocds-lcuori-222827/2-contract,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA,lzlBXK-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222827,ocds-lcuori-222827/2-contract,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA,lzlBXK-NzBWyw-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222827,ocds-lcuori-222827/2-contract,HN-RTN-08019015739463,Agua La Tigra S. de R.l,08019015739463,HN-RTN,supplier,Honduras,"Barrio Agua Dulce, Municipio DE valle de angeles, Francisco Morazan, Valle de Angeles",Agua La Tigra S.de R.L,Franklin Roberto Torres,27662828,gerenciageneral@agualatigrahn.com,-
ocds-lcuori-222859,ocds-lcuori-222859/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222859,ocds-lcuori-222859/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222859,ocds-lcuori-222859/2-contract,byPeXK-byP1K8-5y2ZyN,DIRECCION CURC,byPeXK-byP1K8-5y2ZyN,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222859,ocds-lcuori-222859/2-contract,HN-RTN-08019005005580,DELICIAS DEL CARMEN S. DE R.L. ,08019005005580,HN-RTN,supplier,Honduras,"Carretera que conduce al norte de Honduras, kilometro 65 a la orilla de la carretera al norte en local Delicias del CarmenComayagua, Villa de San Antonio","DELICIAS DEL CARMEN, SOCIEDAD DE RESPONSABILIDAD LIMITADA ",MANUEL ANTONIO HERNANDEZ AGUILAR,99481931,resdeliciasdelcarmen@gmail.com,-------
ocds-lcuori-222925,ocds-lcuori-222925/2-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222925,ocds-lcuori-222925/2-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222925,ocds-lcuori-222925/2-contract,BzXX7z-byP1K8-VyOdKM,UNIDAD DE MODERNIZACION Y REFORMA INSTITUCIONAL,BzXX7z-byP1K8-VyOdKM,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222925,ocds-lcuori-222925/2-contract,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV,05029995001355,HN-RTN,supplier,Honduras,"Contiguo a la Camara Junior, ComayaguelaFrancisco Morazan, Distrito Central",YIP SUPERMERCADOS SA DE CV,Sun Wa  Yip Chou,2225-3557,s_yip@yahoo.com,-
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222958,ocds-lcuori-222958/2-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
