ocid,id,tender/id,tender/documents/0/id,tender/documents/0/description,tender/documents/0/documentType,tender/documents/0/title,tender/documents/0/format,tender/documents/0/datePublished,tender/documents/0/url
ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2/4,1RaMPR-CP-DCPV-008-2020-2,145764,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:33:55.817000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-008-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2/4,1RaMPR-CP-DCPV-008-2020-2,146273,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:49:47.233000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-008-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2/4,1RaMPR-CP-DCPV-008-2020-2,146686,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:17:02.920000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-008-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2/4,1RaMPR-CP-DCPV-009-2020-2,145765,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:35:22.170000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-009-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2/4,1RaMPR-CP-DCPV-009-2020-2,145766,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:35:37.087000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-009-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2/4,1RaMPR-CP-DCPV-009-2020-2,146274,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:50:26.800000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-009-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-009-2020-2/4,1RaMPR-CP-DCPV-009-2020-2,146687,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:24:27.470000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-009-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,144988,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T09:45:11.833000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020100-AvisodePrensa.PDF
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,144989,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-04T09:49:10.367000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,145237,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-02-13T11:22:49.367000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020402-EnmiendaoAdendum.PDF
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,145492,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-02-21T13:43:09.953000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020404-EnmiendaoAdendum.PDF
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,145271,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-02-14T10:20:56.247000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020503-Aclaratoria.PDF
ocds-lcuori-vGZWNR-LP-001-2020-2,ocds-lcuori-vGZWNR-LP-001-2020-2/5,vGZWNR-LP-001-2020-2,146219,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-11T09:51:31.590000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117LP-001-2020605-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,145767,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:38:11.677000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,145768,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:38:34.220000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,146275,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:52:56.003000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,146276,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:52:56.083000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,146277,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:52:56.333000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-010-2020-2/4,1RaMPR-CP-DCPV-010-2020-2,146688,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:32:49.677000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-010-2020605-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-WRz0xL-LP-SAR-002-2020-2,ocds-lcuori-WRz0xL-LP-SAR-002-2020-2/3,WRz0xL-LP-SAR-002-2020-2,145411,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-20T08:30:41.930000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1010LP-SAR-002-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-WRz0xL-LP-SAR-002-2020-2,ocds-lcuori-WRz0xL-LP-SAR-002-2020-2/3,WRz0xL-LP-SAR-002-2020-2,146036,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-06T09:14:34.393000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1010LP-SAR-002-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-WRz0xL-LP-SAR-002-2020-2,ocds-lcuori-WRz0xL-LP-SAR-002-2020-2/3,WRz0xL-LP-SAR-002-2020-2,146037,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-06T09:14:37.410000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1010LP-SAR-002-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2/4,1RaMPR-CP-DCPV-011-2020-2,145769,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:41:44.013000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-011-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2/4,1RaMPR-CP-DCPV-011-2020-2,145770,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:42:12.740000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-011-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2/4,1RaMPR-CP-DCPV-011-2020-2,146278,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:54:23.587000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-011-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-011-2020-2/4,1RaMPR-CP-DCPV-011-2020-2,146689,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:43:14.133000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-011-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2/4,1RaMPR-CP-DCPV-012-2020-2,145771,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:44:48.427000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-012-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2/4,1RaMPR-CP-DCPV-012-2020-2,145772,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:45:27.980000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-012-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2/4,1RaMPR-CP-DCPV-012-2020-2,146280,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-11T17:34:42.487000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-012-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-012-2020-2/4,1RaMPR-CP-DCPV-012-2020-2,146690,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:52:33.853000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-012-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-04-2020-2,ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-04-2020-2/2,2LmqDL-LPuNBS-02-AMDC-04-2020-2,145413,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-20T09:02:23.470000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-02-AMDC-04-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-04-2020-2,ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-04-2020-2/2,2LmqDL-LPuNBS-02-AMDC-04-2020-2,145417,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-20T10:48:40.010000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-02-AMDC-04-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2,ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2/3,2LmqDL-CPuNO-02-AMDC-05-2020-2,144993,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T11:22:14.847000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-02-AMDC-05-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2,ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2/3,2LmqDL-CPuNO-02-AMDC-05-2020-2,144994,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-04T11:24:16.953000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-02-AMDC-05-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2,ocds-lcuori-2LmqDL-CPuNO-02-AMDC-05-2020-2/3,2LmqDL-CPuNO-02-AMDC-05-2020-2,145714,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-02T11:16:08.457000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-02-AMDC-05-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2,ocds-lcuori-oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2/2,oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2,144995,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T11:24:22.750000-06:00,http://h1.honducompras.gob.hn/Docs/Lic664MAMSURPAZ-HND-015-B-01-2020100-AvisodePrensa.PDF
ocds-lcuori-oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2,ocds-lcuori-oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2/2,oLjWZG-MAMSURPAZ-HND-015-B-01-2020-2,144996,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-04T11:24:41.210000-06:00,http://h1.honducompras.gob.hn/Docs/Lic664MAMSURPAZ-HND-015-B-01-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-10-2020-2,ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-10-2020-2/2,2LmqDL-LPuNBS-03-AMDC-10-2020-2,145414,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-20T09:08:48.690000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-03-AMDC-10-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-10-2020-2,ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-10-2020-2/2,2LmqDL-LPuNBS-03-AMDC-10-2020-2,145419,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-20T11:09:33.947000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-03-AMDC-10-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvPDG-LP-004-HGA-2020-2,ocds-lcuori-orvPDG-LP-004-HGA-2020-2/3,orvPDG-LP-004-HGA-2020-2,145415,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-20T09:33:18.980000-06:00,http://h1.honducompras.gob.hn/Docs/Lic95LP-004-HGA-2020100-AvisodePrensa.docx
ocds-lcuori-orvPDG-LP-004-HGA-2020-2,ocds-lcuori-orvPDG-LP-004-HGA-2020-2/3,orvPDG-LP-004-HGA-2020-2,145416,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-20T09:34:34.267000-06:00,http://h1.honducompras.gob.hn/Docs/Lic95LP-004-HGA-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-orvPDG-LP-005-HGA-2020-2,ocds-lcuori-orvPDG-LP-005-HGA-2020-2/3,orvPDG-LP-005-HGA-2020-2,145462,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-21T09:50:08.797000-06:00,http://h1.honducompras.gob.hn/Docs/Lic95LP-005-HGA-2020100-AvisodePrensa.docx
ocds-lcuori-orvPDG-LP-005-HGA-2020-2,ocds-lcuori-orvPDG-LP-005-HGA-2020-2/3,orvPDG-LP-005-HGA-2020-2,145463,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-21T09:50:14.437000-06:00,http://h1.honducompras.gob.hn/Docs/Lic95LP-005-HGA-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2/3,1RaMPR-CP-DCPV-013-2020-2,145774,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:47:54.523000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-013-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2/3,1RaMPR-CP-DCPV-013-2020-2,145775,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:48:13.820000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-013-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-013-2020-2/3,1RaMPR-CP-DCPV-013-2020-2,146691,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:59:44.560000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-013-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2/4,1RaMPR-CP-DCPV-014-2020-2,145776,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:51:28.580000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-014-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2/4,1RaMPR-CP-DCPV-014-2020-2,145795,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T17:11:15.640000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-014-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2/4,1RaMPR-CP-DCPV-014-2020-2,146281,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-11T17:36:10.730000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-014-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-014-2020-2/4,1RaMPR-CP-DCPV-014-2020-2,146692,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-04T14:05:36.457000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-014-2020603-ActadeRecepcionyAperturadeOfertas.docx
ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2/3,1RaMPR-CP-DCPV-015-2020-2,145779,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:54:43.363000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-015-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2/3,1RaMPR-CP-DCPV-015-2020-2,145780,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:54:56.233000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-015-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-015-2020-2/3,1RaMPR-CP-DCPV-015-2020-2,146693,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T14:19:16.770000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-015-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2/3,1RaMPR-CP-DCPV-016-2020-2,145781,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:58:55.270000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-016-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2/3,1RaMPR-CP-DCPV-016-2020-2,145782,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:59:16.790000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-016-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-016-2020-2/3,1RaMPR-CP-DCPV-016-2020-2,146694,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T14:23:05.367000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-016-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2/3,1RaMPR-CP-DCPV-017-2020-2,145783,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T17:00:51.663000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-017-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2/3,1RaMPR-CP-DCPV-017-2020-2,145784,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T17:01:03.140000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-017-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-017-2020-2/3,1RaMPR-CP-DCPV-017-2020-2,146282,Declaratoria de Proceso Desierto,cancellationDetails,Declaratoria de Proceso Desierto,application/pdf,2020-03-11T17:38:48.337000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-017-20201102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-2LmqDL-BRT-237-SCC-CF-AMDC-BID-OFID-02-19-2,ocds-lcuori-2LmqDL-BRT-237-SCC-CF-AMDC-BID-OFID-02-19-2/2,2LmqDL-BRT-237-SCC-CF-AMDC-BID-OFID-02-19-2,144999,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T13:47:22.527000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221BRT-237-SCC-CF-AMDC-BID-OFID-02-19100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2/3,1RaMPR-CP-DCPV-018-2020-2,145787,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T17:02:36.513000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-018-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2/3,1RaMPR-CP-DCPV-018-2020-2,145788,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T17:03:21.140000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-018-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-018-2020-2/3,1RaMPR-CP-DCPV-018-2020-2,146283,Declaratoria de Proceso Desierto,cancellationDetails,Declaratoria de Proceso Desierto,application/pdf,2020-03-11T17:39:22.140000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-018-20201102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-lRo92L-LP-SESAL-HST-005-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HST-005-2020-2/2,lRo92L-LP-SESAL-HST-005-2020-2,145789,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T17:04:37.800000-06:00,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HST-005-2020100-AvisodePrensa.pdf
ocds-lcuori-lRo92L-LP-SESAL-HST-005-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HST-005-2020-2/2,lRo92L-LP-SESAL-HST-005-2020-2,145790,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-02T17:05:00.910000-06:00,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HST-005-2020201-PliegooTerminosdeReferencia.docx
