ocid,id,buyer/id,buyer/name,language,tender/id,tender/procurementMethod,tender/statusDetails,tender/tenderPeriod/endDate,tender/tenderPeriod/startDate,tender/enquiryPeriod/endDate,tender/enquiryPeriod/startDate,tender/title,tender/localProcurementCategory,tender/status,tender/procurementMethodDetails,tender/datePublished,tender/procuringEntity/id,tender/procuringEntity/name,tag,date,initiationType,publisher/name,tender/description,tender/mainProcurementCategory,planning/budget/id,tender/additionalProcurementCategories
ocds-lcuori-lRongG-CM-002-INM-2020-1,ocds-lcuori-lRongG-CM-002-INM-2020-1/2,lRongG-MrMXJR,Gerencia Administrativa INM,es,lRongG-CM-002-INM-2020-1,open,Elaboración,2020-01-10T15:30:00-06:00,2020-01-08T16:00:00-06:00,2020-01-10T15:30:00-06:00,2020-01-08T16:00:00-06:00,CM-002-INM-2020,goodsOrServices,planned,Compra Menor,2020-02-03T14:57:40.990000-06:00,lRongG-MrMXJR,Gerencia Administrativa INM,tender,2020-02-03T14:57:40.990000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-260-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-260-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-260-2020-1,open,Recepción de Ofertas,2020-03-05T13:55:00-06:00,2020-03-02T13:55:00-06:00,2020-03-05T13:55:00-06:00,2020-03-02T13:55:00-06:00,CM-MEP-260-2020,goodsOrServices,active,Compra Menor,2020-03-02T13:56:39.960000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-02T13:56:39.960000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0054-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0054-1/3,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-SPS-CSJ-2020-0054-1,open,Adjudicado,2020-02-05T15:02:00-06:00,2020-02-03T15:01:00-06:00,2020-02-05T15:02:00-06:00,2020-02-03T15:01:00-06:00,SPS-CSJ-2020-0054,goodsOrServices,complete,Compra Menor,2020-02-03T15:02:07.610000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender;award,2020-02-03T15:02:07.610000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDYor-CM-004-SEDIS-2020-1,ocds-lcuori-jRDYor-CM-004-SEDIS-2020-1/2,jRDYor-ERpA0r,Unidad Central ,es,jRDYor-CM-004-SEDIS-2020-1,open,Adjudicado,2020-02-07T10:00:00-06:00,2020-02-03T15:05:00-06:00,2020-02-07T10:00:00-06:00,2020-02-03T15:05:00-06:00,CM-004-SEDIS-2020,goodsOrServices,complete,Compra Menor,2020-02-03T15:07:19.607000-06:00,jRDYor-ERpA0r,Unidad Central ,tender;award,2020-02-03T15:07:19.607000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2/3,KLgKNL-jRDqwr,Dirección Nacional de Bienes del Estado,es,KLgKNL-LP-DNBE-01-2020-2,open,Desierto,2020-02-18T14:10:00-06:00,2020-02-03T15:05:00-06:00,2020-02-18T14:10:00-06:00,2020-02-03T15:05:00-06:00,LP-DNBE-01-2020,goodsOrServices,unsuccessful,Licitación privada,2020-02-03T15:15:35.300000-06:00,KLgKNL-jRDqwr,Dirección Nacional de Bienes del Estado,tender,2020-02-03T15:15:35.300000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,CONTRATACIÓN DE SERVICIOS DE LIMPIEZA Y AFINES DE LA D.N.B.E. Y PARQUEO EL OLVIDO,goods,KLgKNL-LP-DNBE-01-2020-2,services
ocds-lcuori-PLeQ0L-CM-MEP-110-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-110-2020-1/3,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-110-2020-1,open,Adjudicado,2020-02-06T15:17:00-06:00,2020-02-03T15:17:00-06:00,2020-02-06T15:17:00-06:00,2020-02-03T15:17:00-06:00,CM-MEP-110-2020,goodsOrServices,complete,Compra Menor,2020-02-03T15:17:07.417000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender;award,2020-02-03T15:17:07.417000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDYor-CM-002-SEDIS-2020-1,ocds-lcuori-jRDYor-CM-002-SEDIS-2020-1/2,jRDYor-ERpA0r,Unidad Central ,es,jRDYor-CM-002-SEDIS-2020-1,open,Adjudicado,2020-02-06T14:00:00-06:00,2020-02-03T15:00:00-06:00,2020-02-06T14:00:00-06:00,2020-02-03T15:00:00-06:00,CM-002-SEDIS-2020,goodsOrServices,complete,Compra Menor,2020-02-03T15:20:00.473000-06:00,jRDYor-ERpA0r,Unidad Central ,tender;award,2020-02-03T15:20:00.473000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-XRbOkr-CS-CSJ-2020-0174-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0174-1/2,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-CS-CSJ-2020-0174-1,open,Elaboración,2020-02-24T14:01:00-06:00,2020-02-19T14:01:00-06:00,2020-02-24T14:01:00-06:00,2020-02-19T14:01:00-06:00,CS-CSJ-2020-0174,goodsOrServices,planned,Compra Menor,2020-03-02T14:01:29.890000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender,2020-03-02T14:01:29.890000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZKAR-CM-AMD-CS-109-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-109-2020-1/2,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-109-2020-1,open,Fracasados,2020-03-05T14:04:00-06:00,2020-03-02T14:04:00-06:00,2020-03-05T14:04:00-06:00,2020-03-02T14:04:00-06:00,CM-AMD-CS-109-2020,goodsOrServices,unsuccessful,Compra Menor,2020-03-02T14:04:27.333000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender,2020-03-02T14:04:27.333000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-1RaMPR-CD-BID-2470-1-2020-2,ocds-lcuori-1RaMPR-CD-BID-2470-1-2020-2/2,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,es,1RaMPR-CD-BID-2470-1-2020-2,direct,Elaboración,2020-02-06T23:59:00-06:00,2020-02-03T15:22:00-06:00,2020-02-06T23:59:00-06:00,2020-02-03T15:22:00-06:00,CD-BID-2470-1-2020,goodsOrServices,planned,Contratación directa,2020-02-03T15:28:28.637000-06:00,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,tender,2020-02-03T15:28:28.637000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,Contratación Directa de Microempresas Asociativas de Conservación Vial para el Año 2020,goods,1RaMPR-CD-BID-2470-1-2020-2,services
ocds-lcuori-vGZKAR-CM-AMD-CS-110-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-110-2020-1/2,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-110-2020-1,open,Recepción de Ofertas,2020-03-05T14:07:00-06:00,2020-03-02T14:06:00-06:00,2020-03-05T14:07:00-06:00,2020-03-02T14:06:00-06:00,CM-AMD-CS-110-2020,goodsOrServices,active,Compra Menor,2020-03-02T14:07:06.443000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender,2020-03-02T14:07:06.443000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDYor-CM-003-SEDIS-2020-1,ocds-lcuori-jRDYor-CM-003-SEDIS-2020-1/2,jRDYor-ERpA0r,Unidad Central ,es,jRDYor-CM-003-SEDIS-2020-1,open,Recepción de Ofertas,2020-02-04T08:00:00-06:00,2020-02-03T15:28:00-06:00,2020-02-04T08:00:00-06:00,2020-02-03T15:28:00-06:00,CM-003-SEDIS-2020,goodsOrServices,active,Compra Menor,2020-02-03T15:29:20.450000-06:00,jRDYor-ERpA0r,Unidad Central ,tender,2020-02-03T15:29:20.450000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZKAR-CM-AMD-CS-111-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-111-2020-1/2,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-111-2020-1,open,Recepción de Ofertas,2020-03-05T14:08:00-06:00,2020-03-02T14:08:00-06:00,2020-03-05T14:08:00-06:00,2020-03-02T14:08:00-06:00,CM-AMD-CS-111-2020,goodsOrServices,active,Compra Menor,2020-03-02T14:09:02.157000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender,2020-03-02T14:09:02.157000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-WRzOdr,Unidad Central,es,ZGqW9r-LPN-IPM-02-2020-2,open,Evaluación,2020-03-12T10:00:00-06:00,2020-02-03T15:30:00-06:00,2020-03-12T10:00:00-06:00,2020-02-03T15:30:00-06:00,LPN-IPM-02-2020,goodsOrServices,active,Licitación pública nacional,2020-02-03T15:32:45.037000-06:00,ZGqW9r-WRzOdr,Unidad Central,tender,2020-02-03T15:32:45.037000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"
“Suministro de Servicios de Mantenimiento Correctivo, Mantenimiento Preventivo y Diagnóstico de las unidades de Aire Acondicionado propiedad del Instituto de Previsión Militar”
",goods,ZGqW9r-LPN-IPM-02-2020-2,services
ocds-lcuori-7G3n9L-CM 012-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 012-2020 FUNDAGES HEAC-1/2,7G3n9L-mrYzL9,Fundación Gestora de Servicios de Salud Hospital Dr. Enrique Aguilar Cerrato,es,7G3n9L-CM 012-2020 FUNDAGES HEAC-1,open,Recepción de Ofertas,2020-02-06T15:43:00-06:00,2020-02-03T15:43:00-06:00,2020-02-06T15:43:00-06:00,2020-02-03T15:43:00-06:00,CM 012-2020 FUNDAGES HEAC,goodsOrServices,active,Compra Menor,2020-02-03T15:43:55.527000-06:00,7G3n9L-mrYzL9,Fundación Gestora de Servicios de Salud Hospital Dr. Enrique Aguilar Cerrato,tender,2020-02-03T15:43:55.527000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZKAR-CM-AMD-CS-112-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-112-2020-1/3,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-112-2020-1,open,Adjudicado,2020-03-05T14:10:00-06:00,2020-03-02T14:10:00-06:00,2020-03-05T14:10:00-06:00,2020-03-02T14:10:00-06:00,CM-AMD-CS-112-2020,goodsOrServices,complete,Compra Menor,2020-03-02T14:10:30.640000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender;award,2020-03-02T14:10:30.640000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-WRzOdr,Unidad Central,es,ZGqW9r-LPN-IPM-03-2020-2,open,Recepción de Ofertas,2020-03-12T10:30:00-06:00,2020-02-03T15:43:00-06:00,2020-03-12T10:30:00-06:00,2020-02-03T15:43:00-06:00,LPN-IPM-03-2020,goodsOrServices,active,Licitación pública nacional,2020-02-03T15:48:35.930000-06:00,ZGqW9r-WRzOdr,Unidad Central,tender,2020-02-03T15:48:35.930000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,“Mantenimiento General de pintura y resanes en fachadas del complejo del Instituto de Previsión Militar (IPM)”,goods,ZGqW9r-LPN-IPM-03-2020-2,services
ocds-lcuori-vGZWNR-30011569-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011569-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011569-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:06:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:06:00-06:00,30011569-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:06:41.693000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:06:41.693000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011569-IHSS-SPS-1,
ocds-lcuori-vGZWNR-30011571-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011571-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011571-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:07:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:07:00-06:00,30011571-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:07:50.987000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:07:50.987000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011571-IHSS-SPS-1,
ocds-lcuori-vGZKAR-CM-AMD-CS-113-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-113-2020-1/3,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-113-2020-1,open,Adjudicado,2020-03-05T14:12:00-06:00,2020-03-02T14:12:00-06:00,2020-03-05T14:12:00-06:00,2020-03-02T14:12:00-06:00,CM-AMD-CS-113-2020,goodsOrServices,complete,Compra Menor,2020-03-02T14:12:09.827000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender;award,2020-03-02T14:12:09.827000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxXEr-L.P. HSF-018-2020-2,ocds-lcuori-grxXEr-L.P. HSF-018-2020-2/2,grxXEr-mrYzL9,Hospital San Francisco,es,grxXEr-L.P. HSF-018-2020-2,open,Recepción de Ofertas,2020-03-12T14:17:00-06:00,2020-03-02T14:17:00-06:00,2020-03-12T14:17:00-06:00,2020-03-02T14:17:00-06:00,L.P. HSF-018-2020,goodsOrServices,active,Licitación privada,2020-03-02T14:18:31.760000-06:00,grxXEr-mrYzL9,Hospital San Francisco,tender,2020-03-02T14:18:31.760000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"39540 OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",goods,grxXEr-L.P. HSF-018-2020-2,services
ocds-lcuori-vGZWNR-30011572-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011572-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011572-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:09:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:09:00-06:00,30011572-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:09:59.860000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:09:59.860000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2/2,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,es,1RaMPR-SCC-COMRURAL-001-2020-2,open,Recepción de Ofertas,2020-03-12T14:30:00-06:00,2020-03-03T09:00:00-06:00,2020-03-12T14:30:00-06:00,2020-03-03T09:00:00-06:00,SCC-COMRURAL-001-2020,consultingServices,active,Concurso público nacional,2020-03-02T14:39:50.410000-06:00,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,tender,2020-03-02T14:39:50.410000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,Formulación de Plan de Negocios para Cooperativa de Cafés Especiales Pule Lenca Limitada (CAFEL) Cadena de café especial,services,1RaMPR-SCC-COMRURAL-001-2020-2,consultingServices
ocds-lcuori-vGZWNR-30011573-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011573-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011573-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:10:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:10:00-06:00,30011573-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:11:08.703000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:11:08.703000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-072-2020-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-072-2020-1/2,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,es,ERpWgG-COTIZACION No. SRECI-072-2020-1,open,Recepción de Ofertas,2020-03-05T10:00:00-06:00,2020-03-02T14:40:00-06:00,2020-03-05T10:00:00-06:00,2020-03-02T14:40:00-06:00,COTIZACION No. SRECI-072-2020,goodsOrServices,active,Compra Menor,2020-03-02T14:41:28.530000-06:00,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,tender,2020-03-02T14:41:28.530000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-30011574-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011574-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011574-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:12:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:12:00-06:00,30011574-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:14:05.310000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:14:05.310000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-gLkXWG-CM-050-PIHSESAL-2020-1,ocds-lcuori-gLkXWG-CM-050-PIHSESAL-2020-1/2,gLkXWG-2LAD1r,Administración Central,es,gLkXWG-CM-050-PIHSESAL-2020-1,open,Recepción de Ofertas,2020-03-05T17:00:00-06:00,2020-03-02T10:00:00-06:00,2020-03-05T17:00:00-06:00,2020-03-02T10:00:00-06:00,CM-050-PIHSESAL-2020,goodsOrServices,active,Compra Menor,2020-03-02T14:48:21.960000-06:00,gLkXWG-2LAD1r,Administración Central,tender,2020-03-02T14:48:21.960000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-30011576-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011576-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011576-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:18:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:18:00-06:00,30011576-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:18:17.993000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:18:17.993000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011576-IHSS-SPS-1,
ocds-lcuori-vGZWNR-30011577-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011577-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011577-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:20:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:20:00-06:00,30011577-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:20:51.760000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:20:51.760000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-30011578-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011578-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011578-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:22:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:22:00-06:00,30011578-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:22:57.530000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:22:57.530000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-055-2020-1,ocds-lcuori-MrMPYR-055-2020-1/2,MrMPYR-grxELe,Unidad Central,es,MrMPYR-055-2020-1,open,Adjudicado,2020-03-03T14:00:00-06:00,2020-03-02T14:51:00-06:00,2020-03-03T14:00:00-06:00,2020-03-02T14:51:00-06:00,055-2020,goodsOrServices,complete,Compra Menor,2020-03-02T14:52:03.733000-06:00,MrMPYR-grxELe,Unidad Central,tender;award,2020-03-02T14:52:03.733000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxXEr-L.P-HSF-019-2020-2,ocds-lcuori-grxXEr-L.P-HSF-019-2020-2/2,grxXEr-mrYzL9,Hospital San Francisco,es,grxXEr-L.P-HSF-019-2020-2,open,Recepción de Ofertas,2020-03-12T14:51:00-06:00,2020-03-02T14:51:00-06:00,2020-03-12T14:51:00-06:00,2020-03-02T14:51:00-06:00,L.P-HSF-019-2020,goodsOrServices,active,Licitación privada,2020-03-02T14:52:39.370000-06:00,grxXEr-mrYzL9,Hospital San Francisco,tender,2020-03-02T14:52:39.370000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"39540 OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",goods,grxXEr-L.P-HSF-019-2020-2,services
ocds-lcuori-vGZWNR-30011579-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011579-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011579-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:24:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:24:00-06:00,30011579-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:24:29.630000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:24:29.630000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011579-IHSS-SPS-1,
ocds-lcuori-vGZWNR-30011580-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011580-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011580-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:26:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:26:00-06:00,30011580-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:26:42.983000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award,2020-02-03T16:26:42.983000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-30011581-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011581-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011581-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:28:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:28:00-06:00,30011581-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:28:13.087000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:28:13.087000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011581-IHSS-SPS-1,
ocds-lcuori-kG1ger-SM-003-ENP-2020-1,ocds-lcuori-kG1ger-SM-003-ENP-2020-1/2,kG1ger-1Ra6lr,Unidad Central,es,kG1ger-SM-003-ENP-2020-1,open,Recepción de Ofertas,2020-03-05T14:00:00-06:00,2020-03-02T14:56:00-06:00,2020-03-05T14:00:00-06:00,2020-03-02T14:56:00-06:00,SM-003-ENP-2020,goodsOrServices,active,Compra Menor,2020-03-02T14:57:07.887000-06:00,kG1ger-1Ra6lr,Unidad Central,tender,2020-03-02T14:57:07.887000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-30011582-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011582-IHSS-SPS-1/4,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011582-IHSS-SPS-1,open,Adjudicado,2020-02-04T14:00:00-06:00,2020-02-03T16:29:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:29:00-06:00,30011582-IHSS-SPS,goodsOrServices,complete,Compra Menor,2020-02-03T16:29:32.653000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T16:29:32.653000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011582-IHSS-SPS-1,
ocds-lcuori-vGZWNR-30011583-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011583-IHSS-SPS-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011583-IHSS-SPS-1,open,Fracasados,2020-02-04T14:00:00-06:00,2020-02-03T16:30:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T16:30:00-06:00,30011583-IHSS-SPS,goodsOrServices,unsuccessful,Compra Menor,2020-02-03T16:30:45.570000-06:00,vGZWNR-orvxDG,Unidad Central,tender,2020-02-03T16:30:45.570000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
