ocid,id,awards/0/id,awards/0/items/0/id,awards/0/items/0/description,awards/0/items/0/unit/name,awards/0/items/0/unit/value/amount,awards/0/items/0/quantity,awards/0/items/0/classification/id,awards/0/items/0/classification/description,awards/0/items/0/classification/scheme
ocds-lcuori-JLKgmL-CM-CURCEIUPN132020-1,ocds-lcuori-JLKgmL-CM-CURCEIUPN132020-1/2,JLKgmL-CM-CURCEIUPN132020-1,JLKgmLCM-CURCEIUPN1320201628863,"GC-MATEMATICASCURCEI-CONTRATACION DE MOBILIARIO PARA LA CELEBRACION DEL DIA DE PI DONDE SE CONTARA CON LA ASISTENCIA DE CENTROS EDUCATIVOS PUBLICOS Y PRIVADOS DE LA CEIBA, SE LLEVARA A CABO EN EL CENTRO REGIONAL DE LA CEIBA DE LA UPNFM",Unidad,1000.0,1.0,86191501,Alquiler de equipo educacional,UNSPSC
ocds-lcuori-JLKgmL-CM-CURCEIUPN142020-1,ocds-lcuori-JLKgmL-CM-CURCEIUPN142020-1/2,JLKgmL-CM-CURCEIUPN142020-1,JLKgmLCM-CURCEIUPN1420201628864,"GC-MATEMATICASCURCEI-ADQUISICION DE UN BANNER ALUSIVO PARA LA CELEBRACION DEL DIA DE PI DONDE SE CONTARA CON LA ASISTENCIA DE CENTROS EDUCATIVOS PUBLICOS Y PRIVADOS DE LA CEIBA, EL CUAL SE LLEVARA A CABO EN EL CENTRO REGIONAL DE LA CEIBA DE LA UPNFM.",Unidad,1462.0,1.0,82101501,Publicidad en vallas,UNSPSC
ocds-lcuori-wrVggL-CM-001-CHOLU-2020-1,ocds-lcuori-wrVggL-CM-001-CHOLU-2020-1/4,wrVggL-CM-001-CHOLU-2020-1,wrVggLCM-001-CHOLU-20201623995,SOLICITUD REPUESTOS PARA UNIDA IVECO ,Unidad,27841.5,1.0,25191513,Kit de mantenimiento de vehículo de soporte en tierra,UNSPSC
ocds-lcuori-JLKgmL-CM-CURCEIUPN152020-1,ocds-lcuori-JLKgmL-CM-CURCEIUPN152020-1/2,JLKgmL-CM-CURCEIUPN152020-1,JLKgmLCM-CURCEIUPN1520201628870,GC-MATEMATICASCURCEI-ADQUISICION DE 3 TROFEOS PARA LAS PREMIACIONES DE LOS INSTITUTOS QUE PARTICIPARAN EN LAS COMPETENCIAS DEL DIA DE PI QUE SE LLEVARA A CABO EN EL CENTRO REGIONAL DE LA CEIBA DE LA UPNFM.,Unidad,1500.0024999999998,1.0,49101702,Trofeos,UNSPSC
ocds-lcuori-Zr56vL-Cot.000069-2020-1,ocds-lcuori-Zr56vL-Cot.000069-2020-1/3,Zr56vL-Cot.000069-2020-1,Zr56vLCot.000069-20201628871,4 BASUREROS PEQUEÑOS,Cada uno,166.75,4.0,76121601,Basureros y crematorios,UNSPSC
ocds-lcuori-Zr56vL-Cot.000069-2020-1,ocds-lcuori-Zr56vL-Cot.000069-2020-1/3,Zr56vL-Cot.000069-2020-1,Zr56vLCot.000069-20201628872,6 SILLAS DE ESPERA,Cada uno,839.5,6.0,56101504,Sillas,UNSPSC
ocds-lcuori-PR8Q5r-05-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-05-CM-IHT-2020-1/5,PR8Q5r-05-CM-IHT-2020-1,PR8Q5r05-CM-IHT-20201624109,"Suscripción de dos (2) ejemplares diarios del periódico “La Tribuna”, con periodo de vigencia de un año, a partir del 1 de febrero de 2020.",Unidad,1980.0,2.0,55101504,Periódicos o diarios,UNSPSC
ocds-lcuori-PR8Q5r-07-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-07-CM-IHT-2020-1/5,PR8Q5r-07-CM-IHT-2020-1,PR8Q5r07-CM-IHT-20201624111,"Suscripción de dos (2) ejemplares diarios del periódico “El Pais”, con periodo de vigencia de un año, a partir del 1 de febrero de 2020.",Unidad,1540.0,2.0,55101504,Periódicos o diarios,UNSPSC
ocds-lcuori-KLg9wR-CM-INJUPEMP-SL-005-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-SL-005-2020-1/3,KLg9wR-CM-INJUPEMP-SL-005-2020-1,KLg9wRCM-INJUPEMP-SL-005-20201624197,"SE SOLICITA LA COMPRA DE 1 MICROONDAS Y 1 CAFETERRA CON CAPACIDAD DE 24 TAZAS,DE CALIDAD CUALQUIER DUDA FAVOR COMUNICARSE AL TELEFONO 22908000 EXT. 1317 CON EL DEPTO. DE COMPRAS Y SUMINISTROS.",Unidad,2990.0,1.0,52141502,Hornos microondas domésticos,UNSPSC
ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1/5,PR8Q5r-10-CM-IHT-2019-1,PR8Q5r10-CM-IHT-20191624398,"Tegucigalpa New Orleans saliendo el 14 de Enero 
New Orleans, Houston saliendo el 15 de enero por la tarde
Houston, luego Houston Tegucigalpa saliendo el 17 de Enero.",Unidad,24500.0,1.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-PR8Q5r-11-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-11-CM-IHT-2019-1/5,PR8Q5r-11-CM-IHT-2019-1,PR8Q5r11-CM-IHT-20191624426,"Boleto aéreo a favor de Abraham Canaca Las Siguientes rutas: 

San pedro Sula- Madrid saliendo el 16 de Enero 

Madrid- Dusseldorf Saliendo el 18 de enero 

Dusseldorf- Madrid Saliendo el 19 de Enero

Madrid- Tegucigalpa Saliendo el 28 de Enero 
",Unidad,35100.0,1.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-PR8Q5r-12-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-12-CM-IHT-2020-1/4,PR8Q5r-12-CM-IHT-2020-1,PR8Q5r12-CM-IHT-20201624489,"Servicio de catering que conste de 120 ordenes de 2 pupusas con su respectiva ensalada, servidos individualmente y un pastel para 100 personas.",Unidad,7549.9915,1.0,90101604,Servicios de catering en la obra o lugar de trabajo,UNSPSC
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-004-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-004-2020-1/3,MrM6zL-CM-CONEANFO-UAF-004-2020-1,MrM6zLCM-CONEANFO-UAF-004-20201624539,"La Administración y Finanzas requiere lo siguiente: Polarizado de vidrio frontal de vehículo Nissan Frontier placa N10252 y vehículo Nissan color Gris, placa N08794. Realizar cotización a nombre de CONEANFO. Mayor información al Tel. 2239-0202 o correo electrónico sandra.giron@coneanfo.hn;  contacto Sandra Girón.  ",Unidad,805.0,1.0,30141511,Papel ahumado o polarizado,UNSPSC
ocds-lcuori-PR8Q5r-16-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-16-CM-IHT-2020-1/4,PR8Q5r-16-CM-IHT-2020-1,PR8Q5r16-CM-IHT-20201624551,"Boleto Aéreo en ruta: TGU-GUATEMALA-TGU, saliendo de Tegucigalpa el día miércoles 15 de Enero del 2020 en vuelo por la tarde y regresando el día jueves 16 de Enero del 2020 en vuelo por la tarde, a favor de: MARIA JOSE MONCADA VALLADARES.",Unidad,11500.0,1.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-PR8Q5r-17-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-17-CM-IHT-2020-1/4,PR8Q5r-17-CM-IHT-2020-1,PR8Q5r17-CM-IHT-20201624552,"Boleto aéreo a nombre de Juan Pompilio Tejeda Duarte en ruta: saliendo de Ciudad de México, México a Madrid, España el dia 22/01/2020, en vuelo por la mañana y regresando de Madrid, España a San Pedro Sula el dia 28/01/2020 y Boleto aéreo a favor de Juana Maria Portillo Romero con ruta: San Pedro Sula, Honduras a Madrid, España, el dia 20/01/2020 y regresando de Madrid, España a San Pedro Sula, Honduras el dia 27/01/2020 y arribando a San Pedro Sula el 28/01/2020.",Unidad,37100.0,2.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-MrMPYR-005-2020-1,ocds-lcuori-MrMPYR-005-2020-1/3,MrMPYR-005-2020-1,MrMPYR005-20201624568,"Boleto Aereo via Teg-Quito, Ecuador-Tgu
Fecha de salida: 19 de enero
fecha de regreso: 25 de enero
Pasajera: Mey Pon",Unidad,29200.0,1.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-MrMPYR-009-2020-1,ocds-lcuori-MrMPYR-009-2020-1/3,MrMPYR-009-2020-1,MrMPYR009-20201624718,"Servicio de Coffe break de buena calidad  que incluya 4 boquitas por persona (3 saladas y 1 dulce)sin bebida, según el horario  y cantidad detallada por día: 
Lunes 20 de enero 2020
11 personas (hora de entrega-10: a.m.)
16 personas (hora de entrega - 2: 00 p.m.)
Miercoles 22 de enero 2020
12 personas (hora de entrega-10: a.m.)
7 personas (hora de entrega - 2: 00 p.m.)
Viernes 24 de enero 2020
9 personas (hora de entrega-10: a.m.)
9 personas (hora de entrega - 2: 00 p.m.)
Lunes  27 de enero 2020
10 personas (hora de entrega-10: a.m.)
Lunes  3  de febrero 2020
15 personas (hora de entrega-10: a.m.)
15 personas (hora de entrega - 2: 00 p.m.)
Lugar de Entrega: Edificio Castillo & Poujol 
",Unidad,111.29567307250001,104.0,90101603,Servicios de catering,UNSPSC
ocds-lcuori-MrMPYR-017-2020-1,ocds-lcuori-MrMPYR-017-2020-1/3,MrMPYR-017-2020-1,MrMPYR017-20201624957,"Boletos via Tgu-Miami-Tgu
Fecha de salida; 09 de febrero
Fecha de regreso: 12 de febrero
Pasajeros: Evasio Asencio
Maria del Carmen Chevez",Unidad,15150.0,2.0,78111502,Viajes en aviones comerciales,UNSPSC
ocds-lcuori-lRoy5L-CM-002-CONSUCOOP-ENERO-2020-1,ocds-lcuori-lRoy5L-CM-002-CONSUCOOP-ENERO-2020-1/3,lRoy5L-CM-002-CONSUCOOP-ENERO-2020-1,lRoy5LCM-002-CONSUCOOP-ENERO-20201625185,"RENOVACION DE SEGUROS DE 3 VEHICULOS DE LA INSTITUCION ,MAZDA BT50 AÑO 2010 PICKUC 4 PUERTAS ",Unidad,20731.0,1.0,84131503,Seguro de automóviles o camiones,UNSPSC
ocds-lcuori-KLgX6G-CM-DPR-006-2020-1,ocds-lcuori-KLgX6G-CM-DPR-006-2020-1/5,KLgX6G-CM-DPR-006-2020-1,KLgX6GCM-DPR-006-20201625629,1	1	Suscripción de Servicio	Contratación de Suscripción Anual para el Servicio de Suministro de Periódicos de Circulación Nacional para la Dirección Nacional De Parques y Recreación para el año 2020.(DIARIO LA PRENSA),Unidad,1894.95,1.0,55101504,Periódicos o diarios,UNSPSC
ocds-lcuori-PLeQ0L-CM-MEP-52-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-52-2020-1/4,PLeQ0L-CM-MEP-52-2020-1,PLeQ0LCM-MEP-52-20201625290,"COMPRA DE MATERIALES PARA USARLOS EN EL MANTENIMIENTO DEL RELOJ UBICADO EN EL KIOSKO DEL PARQUE RAMÓN ROSA. SÍRVASE COMPRAR : 5 CABO CLEANEAR , 5 A B 80 PENETRANTE , 9 TUBOS DE GRASA , 1 CUBETA GRANDE , 2 CEPILLOS DE ALAMBRE , 2 PARES DE GUANTES DE HULE",Unidad,1561.3090000000002,1.0,27111907,Cepillos de alambre,UNSPSC
ocds-lcuori-wrVggL-CM-007-CHOLU-2020-1,ocds-lcuori-wrVggL-CM-007-CHOLU-2020-1/4,wrVggL-CM-007-CHOLU-2020-1,wrVggLCM-007-CHOLU-20201626005,COMPRA DE COMIDA PREPARADA PARA PERSONAL VOLUNTARIO ,Unidad,4278.0,1.0,90101801,Comidas para llevar preparadas profesionalmente,UNSPSC
ocds-lcuori-PLeQ0L-CM-MEP-204-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-204-2020-1/3,PLeQ0L-CM-MEP-204-2020-1,PLeQ0LCM-MEP-204-20201628894,"SÍRVASE COMPRAR 700 BOTELLONES DE AGUA PURIFICADA PARA OFICINAS DEL PALACIO MUNICIPAL OFICINAS DEL BARRIDO DE CALLES , ESTADIO , COMVIDA , BIBLIOTECA, MUSEO FERROVIARIO,OFICINAS DEL PDM Y DEL MIGRANTE",Unidad,19.0,700.0,50202301,Agua purificada,UNSPSC
ocds-lcuori-WRzj0R-CM-59-008715-PV-2020-1,ocds-lcuori-WRzj0R-CM-59-008715-PV-2020-1/2,WRzj0R-CM-59-008715-PV-2020-1,WRzj0RCM-59-008715-PV-20201628900,40	Meriendas para reunión del diseño en el III ciclo,Unidad,2691.0,1.0,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-002-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-002-2020-1/3,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-002-2020-1,4LOV1rDICTA PROGRAMA DE SEMILLAS-CM-MD-002-20201628906,"Compra de los siguientes insumos que se necesitan en la planta procesadora de Semillas de Dicta Tegucigalpa, para embolsado de semillas y apoyo al Bono de Solidaridad Productiva:   *16,000 Bolsas con capacidad de 25LBS de 3 capas de papel, solamente con logo de Dicta, de 60cm de alto x 39.5cm de ancho.   *20,000 Bolsas con capacidad de 20LBS de 3 capas de papel, solamente con logo de Dicta, de 60cm de alto x 35.5cm de ancho. FONDO ESPECIAL SEMILLA",Unidad,232560.843,1.0,24111502,Bolsas de papel,UNSPSC
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0057-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0057-1/4,XRbOkr-SPS-CSJ-2020-0057-1,XRbOkrSPS-CSJ-2020-00571626639,"SE SOLICITA LA COMPRA DE LOS SIGUIENTES MATERIALES:
_ 2 GALONES DE MASILLA
_ 10 LAMINAS DE TABLA YESO DE 4X8
_ 12 PARALES DE 1X 2 1/2 X 10 LARGO
_ 4 SOLERAS  
_ 500 TORNILLOS DE 1 1/4
_ 1 ROLLO DE CINTA PARA TABLA YESO. 
MATERIALES PARA SER UTILIZADO EN LA DEFENSA PUBLICA DE LA CUIDAD DE CHOLOMA,CORTES. 
SOLICITADO POR EL JEFE DE MANTENIMIENTO DE LA ZONA NOR OCIDENTAL. AMILCAR HERNANDEZ",Unidad,3196.5055,1.0,31161508,Tornillos de rosca para madera,UNSPSC
ocds-lcuori-WRzj0R-CM-64-009719-PV-2020-1,ocds-lcuori-WRzj0R-CM-64-009719-PV-2020-1/3,WRzj0R-CM-64-009719-PV-2020-1,WRzj0RCM-64-009719-PV-20201628907,"1	Galón de pegamento blanco para madera 
2	Galones de pegamento de contacto amarillo
5	Cubetas de impermeabilizante 
8	Cubetas de masilla para tabla yeso 
",Unidad,10038.35,1.0,31201610,Colas o pegamentos,UNSPSC
ocds-lcuori-WRzj0R-CM-65-009718-PV-2020-1,ocds-lcuori-WRzj0R-CM-65-009718-PV-2020-1/2,WRzj0R-CM-65-009718-PV-2020-1,WRzj0RCM-65-009718-PV-20201628908,22	Arreglos florales para diferentes ocasiones ,Unidad,15180.0,1.0,10161707,Arreglo de flores cortadas,UNSPSC
ocds-lcuori-PLeQ0L-CM-MEP-118-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-118-2020-1/4,PLeQ0L-CM-MEP-118-2020-1,PLeQ0LCM-MEP-118-20201626771,"SÍRVASE TRAMITAR COMPRA: SUBSIDIO PARA PERSONA DE ESCASOS RECURSOS ECONÓMICOS PARA CONSTRUCCIÓN DE SU CUARTO DE HABITACIÓN EN LA COLONIA PRIMAVERA CELULAR 3192-5425 RESPONSABLE: JENY VIRGINIA ZELAYA AVILA CON IDENTIDAD #1804-1994-03670, 10 BOLSAS DE CEMENTO,10 LAMINAS DE ZINC,10 CANALETAS.",Unidad,5447.78,1.0,30111601,Cemento,UNSPSC
ocds-lcuori-7G3mOr-CM-842-HBCBHSPS-2020-1,ocds-lcuori-7G3mOr-CM-842-HBCBHSPS-2020-1/3,7G3mOr-CM-842-HBCBHSPS-2020-1,7G3mOrCM-842-HBCBHSPS-20201626852,"SERVICIO DE MANTENIMIENTO POR GARANTÍA DE KILÓMETRO  DE 39,943,UNIDAD AMBULANCIA HRB-00-A909,HYUNDAI ASIGNADA AL CUERPO DE BOMBEROS DE SAN PEDRO SULA",Unidad,6477.1335,1.0,25191513,Kit de mantenimiento de vehículo de soporte en tierra,UNSPSC
ocds-lcuori-7G3mOr-CM-843-HBCBHSPS-2020-1,ocds-lcuori-7G3mOr-CM-843-HBCBHSPS-2020-1/3,7G3mOr-CM-843-HBCBHSPS-2020-1,7G3mOrCM-843-HBCBHSPS-20201626853,"SERVICIO DE MANTENIMIENTO POR GARANTÍA DE LA UNIDAD  HRB-01-L8-06 NISSAN FRONTIER PICK UP CON KILOMETRAJE 25,748.UNIDAD ASIGNADA AL CUERPO DE BOMBEROS DE SAN PEDRO SULA",Unidad,2922.7825000000003,1.0,25191513,Kit de mantenimiento de vehículo de soporte en tierra,UNSPSC
ocds-lcuori-WRzj0R-CM-68-008130-PV-2020-1,ocds-lcuori-WRzj0R-CM-68-008130-PV-2020-1/2,WRzj0R-CM-68-008130-PV-2020-1,WRzj0RCM-68-008130-PV-20201628911,"2	Pie de Rey
1	Tenaza universal
",Unidad,423.2,1.0,27112104,Tenazas,UNSPSC
ocds-lcuori-WRzj0R-CM-71-008136-PV-2020-1,ocds-lcuori-WRzj0R-CM-71-008136-PV-2020-1/2,WRzj0R-CM-71-008136-PV-2020-1,WRzj0RCM-71-008136-PV-20201628914,"20	Baterías de 9V
5	Cinta aislante
4	Extensiones eléctricas 
7	Baterías LR1130 para cronómetros 
",Unidad,3933.0,1.0,26111711,Baterías de litio,UNSPSC
ocds-lcuori-WRzj0R-CM-72-009635-PV-2020-1,ocds-lcuori-WRzj0R-CM-72-009635-PV-2020-1/3,WRzj0R-CM-72-009635-PV-2020-1,WRzj0RCM-72-009635-PV-20201628915,"1	Fotocopiadora, se adjunta dictamen ",Unidad,15075.35,1.0,44101501,Fotocopiadoras,UNSPSC
ocds-lcuori-WRzj0R-CM-74-009716-PV-2020-1,ocds-lcuori-WRzj0R-CM-74-009716-PV-2020-1/3,WRzj0R-CM-74-009716-PV-2020-1,WRzj0RCM-74-009716-PV-20201628918,"125	Fotocopias a colores de folletos de 67 pag.
125	Encuadernados 
350	Tiraje de trifolios 
",Unidad,7645.89,1.0,73141706,"Servicios de teñido, impresión y acabado",UNSPSC
ocds-lcuori-DL936R-CM-001-CBS-2020-1,ocds-lcuori-DL936R-CM-001-CBS-2020-1/3,DL936R-CM-001-CBS-2020-1,DL936RCM-001-CBS-20201626875,CUERPO DE BOMBEROS SIGUATEPEQUE SOLICITA LA COTIZACION DE COMBUSTIBLE DIESEL Y GASOLINA PARA TODAS SUS UNIDADES OPERATIVAS DE ENERO A DICIEMBRE 2020,Unidad,230000.0,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-jRDA5r-SOLICITUD104-1,ocds-lcuori-jRDA5r-SOLICITUD104-1/3,jRDA5r-SOLICITUD104-1,jRDA5rSOLICITUD1041626904,"JUEGO DE FRICCIONES DELANTERAS Y TRASERAS, BOMBA DE FRENOS DE CALIPER,DISCOS DE FRENOS TRASEROS Y DELANTEROS DE LA UNIDAD HRB219",Unidad,264500.0,1.0,25191513,Kit de mantenimiento de vehículo de soporte en tierra,UNSPSC
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-004-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-004-2020-1/2,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-004-2020-1,4LOV1rDICTA PROGRAMA DE SEMILLAS-CM-MD-004-20201628923,Servicio mensual a partir del mes de marzo de servicio de tratamiento de higiene ambiental para el control de plagas (roedores) en las instalaciones de la Planta Procesadora de Semillas. FONDO ESPECIAL SEMILLA.,Unidad,18860.0,1.0,72102106,Control de roedores,UNSPSC
ocds-lcuori-jRDA5r-SOLICITUD 105-1,ocds-lcuori-jRDA5r-SOLICITUD 105-1/3,jRDA5r-SOLICITUD 105-1,jRDA5rSOLICITUD 1051626897,"JUEGOS DE FRICCIOMES , BOMBA DE FRENOS DISCOS DELANTEROS Y TRESEROS DE FRENOS DE LA UNIDAD HRB218",Unidad,264500.0,1.0,25171718,Kits de reparación de frenos,UNSPSC
ocds-lcuori-XRbOkr-CS-CSJ-2020-0101-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0101-1/2,XRbOkr-CS-CSJ-2020-0101-1,XRbOkrCS-CSJ-2020-01011628922,"Servicio de 20 coffee breaks servidos con su refresco, cristalería necesaria y servicio de 02 meseros, solicitado por la Presidencia del Poder Judicial para el día miércoles 29 de enero 2020.",Unidad,8740.0,1.0,90101802,Servicios de entrega de comidas,UNSPSC
ocds-lcuori-XRbOkr-CS-CSJ-2020-0102-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0102-1/2,XRbOkr-CS-CSJ-2020-0102-1,XRbOkrCS-CSJ-2020-01021628926,"Suministro de:
02 sellos fechadores con leyenda de RECIBIDO.-
02 sellos automáticos de PRESIDENCIA.-
01 sello automático con leyenda URGENTE.-
solicitados por la Presidencia del Poder Judicial.",Unidad,2587.5,1.0,44121604,Sellos de hule,UNSPSC
ocds-lcuori-WRzj0R-CM-76-009870-PV-2020-1,ocds-lcuori-WRzj0R-CM-76-009870-PV-2020-1/2,WRzj0R-CM-76-009870-PV-2020-1,WRzj0RCM-76-009870-PV-20201628927,"1	Sello redondo automático 
1	Sello automático para recibir correspondencia 
",Unidad,718.75,1.0,31181602,Sellos de caucho,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626890,ACEITE DE PINO EN GALON ,Unidades,116.38,20.0,12181601,Aceites sintéticas,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626898,AJAX EN POLVO BOTE DE 600GR,Unidades,46.919999999999995,40.0,12141901,Cloro Cl,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626899,CLORO 3.5% EN GALON ,Unidades,67.0,30.0,12141901,Cloro Cl,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626903,DESINFECTANTES EN GALON DE VARIOS AROMAS ,Unidades,125.35,30.0,47131803,Desinfectantes domésticos,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626906,DETERGENTE 1500GR,Unidades,91.53999999999999,50.0,42281704,Detergentes o limpiadores de los instrumentos,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626909,ESCOBAS MAS PALO ,Unidades,34.5,30.0,47131604,Escobas,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626912,TOALLA PARA LIMPEZA ,Unidades,17.25,48.0,52121704,Toallas de mano,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626914,PANAS DE JABON ,Unidades,28.75,80.0,30181509,Plato del jabón,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626917,JABON EN BARRA ,Unidades,17.25,80.0,53131608,Jabones de baño,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626920,PASTILLAS PARA EL INODORO ,Unidades,59.8,60.0,47131816,Desodorizadores o desodorantes ambientales,UNSPSC
ocds-lcuori-2LAzdG-ADQ-005-2020-1,ocds-lcuori-2LAzdG-ADQ-005-2020-1/3,2LAzdG-ADQ-005-2020-1,2LAzdGADQ-005-20201626921,PASTES VERDES ,Unidades,16.1,50.0,47131602,Estropajos o paste para fregar,UNSPSC
ocds-lcuori-vGZWNR-20001703-TEG-1,ocds-lcuori-vGZWNR-20001703-TEG-1/3,vGZWNR-20001703-TEG-1,vGZWNR20001703-TEG1626889,"1. 100UND, CINTA # ERC 34 , 38 EPSON TMU 200-220, 2. 4UND, TONER # 106R02773 IMPRESORA XEROX 3025, 3. 8UND, TONER #30A PARA IMPRESORA HP CF230A, PARA USO A NIVEL INSTITUCIONAL.
Indicar:
Marca:
Casa fabricante:
Modelo que ofrecen: 
Garantía:
Tiempo de entrega:
Si paga o no el 12%:
Si optamos a crédito:
Presentar esta cotización en sobre sellado y con el # de invitación a cotizar sin borrones ni  tachaduras
nota: a todos los proveedores adjuntar estos requisitos
Tributario numérico: dirección exacta:
No. telefónico
",Unidad,14682.6,1.0,44103103,Toner,UNSPSC
ocds-lcuori-jRDA5r-SOLICITUD 107-1,ocds-lcuori-jRDA5r-SOLICITUD 107-1/3,jRDA5r-SOLICITUD 107-1,jRDA5rSOLICITUD 1071626907,"JUEGOS DE FRICCIONES DELANTERAS Y TRASERAS, DISCOS DE FRENOS DELANTEROS Y TRASEROS JUEGO DE REGULADORES AUTOIMATICOS PARA FRENOS UNIDAD HRB217",Unidad,172500.0,1.0,25191513,Kit de mantenimiento de vehículo de soporte en tierra,UNSPSC
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-005-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-005-2020-1/4,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-005-2020-1,4LOV1rDICTA PROGRAMA DE SEMILLAS-CM-MD-005-20201628933,Compra de 36 paquetes de 24 rollos de papel higiénico. FONDO ESPECIAL SEMILLA ,Unidad,9356.4,1.0,14111704,Papel higiénico,UNSPSC
ocds-lcuori-WRzj0R-CM-80-10056-PV-2020-1,ocds-lcuori-WRzj0R-CM-80-10056-PV-2020-1/2,WRzj0R-CM-80-10056-PV-2020-1,WRzj0RCM-80-10056-PV-20201628940,"5 AFICHES DEPTO. EDUCACION BASICA 
200 DIPLOMAS SOLO IMPRESION ",Unidad,3101.55,1.0,73141706,"Servicios de teñido, impresión y acabado",UNSPSC
ocds-lcuori-PLeQ0L-CM-MEP-119-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-119-2020-1/3,PLeQ0L-CM-MEP-119-2020-1,PLeQ0LCM-MEP-119-20201626933,SIRVASE TRAMITAR COMPRA:SUBSIDIO PARA COMPRAR DE CEMENTO PARA EL PROYECTO DE POZO QUE SE ESTA PERFORANDO EN EL PREDIO DE LA COLONIA SUAZO CORDOVA COLONIA SUAZO CORDOVA RESPONSABLE:MARTA ALICIA CANO SIERRA CON NUMERO DE IDENTIDAD #0501-1957-02287. 10 BOLSAS DE CEMENTO.,Unidad,196.903,10.0,30111601,Cemento,UNSPSC
