ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-grxx7r-CM-019-BSLV-2017-1,ocds-lcuori-grxx7r-CM-019-BSLV-2017-1/4,grxx7r-CM-019-BLSV-2017,2017-10-09T00:00:00-06:00,SAN LORENZO REALIZA LA COMOPRA DE ALIMENTACION PARA PERSONAL QUE CUBRIO DESFILES PATRIOS,grxx7r-MLQ77R,"Cuerpo de Bomberos San Lorenzo, Valle.",grxx7r-CM-019-BSLV-2017-1,CM-019-BLSV-2017,HNL,1250.0,goodsOrServices
ocds-lcuori-orvDGM-S-258-17-1,ocds-lcuori-orvDGM-S-258-17-1/3,orvDGM-237-17,2018-01-18T00:00:00-06:00,TALONARIO DE BOLETOS,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-258-17-1,237-17,HNL,16560.0,goodsOrServices
ocds-lcuori-orvwnL-CM-073-INP-2017-1,ocds-lcuori-orvwnL-CM-073-INP-2017-1/3,orvwnL-ORDEN DE COMPRA 287-2017,2017-10-10T00:00:00-06:00,39600,orvwnL-DL9lKr,Instituto Nacional Penitenciario,orvwnL-CM-073-INP-2017-1,ORDEN DE COMPRA 287-2017,HNL,5322.15,goodsOrServices
ocds-lcuori-wrVggL-CM-94-CHOLBOMB-2017-1,ocds-lcuori-wrVggL-CM-94-CHOLBOMB-2017-1/4,wrVggL-CM-94-CHOLBOMB-2017,2018-12-24T00:00:00-06:00,SERVICIO DE REPARACION Y AQUISICION DE UNA BOMBA DE INYECCION ,wrVggL-MLQ77R,Cuerpo de Bomberos Choluteca,wrVggL-CM-94-CHOLBOMB-2017-1,CM-94-CHOLBOMB-2017,HNL,8000.0,goodsOrServices
ocds-lcuori-gGywVr-30-2017-1,ocds-lcuori-gGywVr-30-2017-1/3,gGywVr-28-17,2017-11-06T00:00:00-06:00,42420 equipo de laboratorio medico,gGywVr-mrYzL9,Región Departamental de Salud de Francisco Morazán No.8,gGywVr-30-2017-1,28-17,HNL,194695.0,goodsOrServices
ocds-lcuori-jRDkVG-LP-25-2017-2,ocds-lcuori-jRDkVG-LP-25-2017-2/3,jRDkVG-LP-25-2017,2017-11-20T00:00:00-06:00,MANTENIMIENTO Y REPARACIÓN DE EDIFICIOS Y LOCALES,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,jRDkVG-LP-25-2017-2,LP-25-2017,HNL,999988.0,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50003738-1,ocds-lcuori-0rwYG8-SOLPED-50003738-1/3,0rwYG8-PEDIDO-4500004749,2017-12-13T00:00:00-06:00,"SOLICITA : DEPARTAMENTO DE EDIFICACIONES

USO : SE UTILIZARA PARA LO SIGUIENTE:
1. RESANE DE ACERA EN TRABAJOS DE PROTECCION EN LA RED EXTERNA
2. REMODELACION DE OFICINAS
3. CONSTRUCCION DE CAMARAS PARA NUEVAS RED
4. FUNDICION DE SOLERAS, CASTILLOS, LOSAS
5. TRABAJOS AFINES AL AREA
(APROBADO MEDIANTE MEMORANDO DEDIF/N. 547/2017
NOTA : PARA MAYOR INFORMACION CON EL ING. MIGUEL RAMON DURAN FLORES AL TEL. 2239-4728  O  7215-1699",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50003738-1,PEDIDO-4500004749,HNL,7380.01,goodsOrServices
ocds-lcuori-wrVggL-CM-51-CHOLBOMB-2017-1,ocds-lcuori-wrVggL-CM-51-CHOLBOMB-2017-1/4,wrVggL-CM-51-CHOLBOMB-2017,2017-07-24T00:00:00-06:00,COMPRA DE 2 JUEGOS DE OLLAS PARA COSINA DE LA ESTACION Y SUB ESTACION DE BOMBEROS,wrVggL-MLQ77R,Cuerpo de Bomberos Choluteca,wrVggL-CM-51-CHOLBOMB-2017-1,CM-51-CHOLBOMB-2017,HNL,3300.0,goodsOrServices
ocds-lcuori-grxELe-209-2017-SAG-1,ocds-lcuori-grxELe-209-2017-SAG-1/3,grxELe-209-2017-SAG,2017-08-11T00:00:00-06:00,35620: 6632.00 LITROS DE DIESEL,grxELe-MLQALQ,Unidad Central,grxELe-209-2017-SAG-1,209-2017-SAG,HNL,116988.48,goodsOrServices
ocds-lcuori-mGEMGM-DCS-136-2017-UR-1,ocds-lcuori-mGEMGM-DCS-136-2017-UR-1/3,mGEMGM-340-2017,2017-11-02T00:00:00-06:00,BOMBA PARA AGUA,mGEMGM-NLPKrv,Unidad Central,mGEMGM-DCS-136-2017-UR-1,340-2017,HNL,2717.11,goodsOrServices
ocds-lcuori-gGyPbL-CM-088-EL COYOLAR-2017-1,ocds-lcuori-gGyPbL-CM-088-EL COYOLAR-2017-1/4,gGyPbL-OC N° 088,2017-12-29T00:00:00-06:00,MANTENIMIENTO Y REPARACION DE VEHICULOS ,gGyPbL-DRW5Lg,Proyecto el COYOLAR,gGyPbL-CM-088-EL COYOLAR-2017-1,OC N° 088,HNL,6950.0,goodsOrServices
ocds-lcuori-gGyPbL-CM-049-EL COYOLAR-2017-1,ocds-lcuori-gGyPbL-CM-049-EL COYOLAR-2017-1/4,gGyPbL-OC N°49,2017-08-28T00:00:00-06:00,MANTENIMIENTO Y REPARACION DE EQUIPOS Y MEDIOS DE TRANSPORTE. ,gGyPbL-DRW5Lg,Proyecto el COYOLAR,gGyPbL-CM-049-EL COYOLAR-2017-1,OC N°49,HNL,7950.0,goodsOrServices
ocds-lcuori-2LmXXr-CM-060-FA15-2017-IHCIETI-1,ocds-lcuori-2LmXXr-CM-060-FA15-2017-IHCIETI-1/3,2LmXXr-CM-060-FA1 5-2017-IHCIETI,2018-09-21T00:00:00-06:00,"1 CREDENZA de metal, de 3 repisas y puertas corredizas de madera; 1 ARCHIVERO vertical de madera, de 3 gavetas.	",2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-060-FA15-2017-IHCIETI-1,CM-060-FA1 5-2017-IHCIETI,HNL,5895.26,goodsOrServices
ocds-lcuori-orvDGM-S-118-17-1,ocds-lcuori-orvDGM-S-118-17-1/3,orvDGM-154-17,2017-10-19T00:00:00-06:00,CABLE TRENSADO PARA LA PERFORACION DE POSOS DE LA DIVISION TECNICA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-118-17-1,154-17,HNL,8058.0,goodsOrServices
ocds-lcuori-2LmXXr-CM-061-FA15-2017-IHCIETI-1,ocds-lcuori-2LmXXr-CM-061-FA15-2017-IHCIETI-1/3,2LmXXr-CM-061-FA15-20 17-IHCIETI,2018-09-21T00:00:00-06:00,"MICRONDAS pequeño, tablero de perilla, acero inoxidable, color blanco, 5 niveles de potencia.	",2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-061-FA15-2017-IHCIETI-1,CM-061-FA15-20 17-IHCIETI,HNL,2790.0,goodsOrServices
ocds-lcuori-mrYQZr-CM-203-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-203-SDN-SGRMSG-2017-1/3,mrYQZr-CM-203-SDN-SGRMSG-2017,2017-06-20T00:00:00-06:00,CEREMONIAL PROTOCOLO,mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-203-SDN-SGRMSG-2017-1,CM-203-SDN-SGRMSG-2017,HNL,112125.0,goodsOrServices
ocds-lcuori-mrY1dr-CM-131-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-131-SEDS-2017-1/4,mrY1dr-4500003926,2017-08-29T00:00:00-06:00,COMPRA DE REPUESTOS PARA LOS VEHICULOS ASIGNADOS A LA UMEP 03.,mrY1dr-MrMgGe,Unidad Central,mrY1dr-CM-131-SEDS-2017-1,4500003926,HNL,13483.75,goodsOrServices
ocds-lcuori-orvDGM-S-205-17-1,ocds-lcuori-orvDGM-S-205-17-1/3,orvDGM-205-17,2018-01-15T00:00:00-06:00,BATERIA PARA EL SERVIDOR DEL DEPARTAMENTO DE INFORMATICA ,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-205-17-1,205-17,HNL,10402.9,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50003370-1,ocds-lcuori-0rwYG8-SOLPED-50003370-1/4,0rwYG8-PEDIDO-4500004265,2017-07-03T00:00:00-06:00,"SOLICITANTE;  DEPARTAMENTO DE SERVICIOS GENERALES   DSGH 446-2017
SE SOLICITA LA COMPRA DE ACCESORIOS QUE NOS PERMITE  BRINDAR  UN MEJOR  MANTENIMIENTO  PREVENTIVO Y CORRECTIVO  A  LA FLOTA,  VEHICULAR DE LA EMPRESA
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50003370-1,PEDIDO-4500004265,HNL,6842.5,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.432-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.432-2017-1/3,ERpWgG-OC No.755-2017,2017-12-26T00:00:00-06:00,PRODUCTOS DE ARTES GRAFICAS,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.432-2017-1,OC No.755-2017,HNL,1725.0,goodsOrServices
ocds-lcuori-ZGqwer-CM-125-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-125-BomberosElProgreso-2017-1/4,ZGqwer-127,2017-10-27T00:00:00-06:00,"Compra de 20lbs, de Carne(chuleta), 40lbs de carne(solomo),2 envases de chimichurri,3 Ablandadores de Comida, 3 Consomé de carne,4 botes de salsa de ajo ,1 bote de salsa tabasco, 3 latas chile jalapeño, 2 botes de mojo, 3 botes de vinagre,6 paquetes de tenedores, 3 paquetes de vaso no. 14, 3 paquetes de platos no.9 y 3 paquetes de papel toalla, para el Consumo del Personal de la estación local de El Progreso, en celebración del día del Bombero Hondureño Miércoles 1 de noviembre de 2017.",ZGqwer-MLQ77R,Cuerpo de Bomberos El Progreso,ZGqwer-CM-125-BomberosElProgreso-2017-1,127,HNL,5311.5,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50003787-1,ocds-lcuori-0rwYG8-SOLPED-50003787-1/3,0rwYG8-PEDIDO-4500004747,2017-12-13T00:00:00-06:00,"SOLICITA : DEPARTAMENTO DE EDIFICACIONES

USO : PARA SER UTILIZADO EN CERCO PERIMENTRAL EN LA URA LOARQUE
(APROBADO MEDIANTE MEMORANDO DEDIF/N. 534/2017)
NOTA : PARA MAYOR INFORMACION CON EL ING. MIGUEL RAMON DURAN FLORES AL TEL. 2239-4728  O  7215-1699
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50003787-1,PEDIDO-4500004747,HNL,21629.37,goodsOrServices
ocds-lcuori-orvDGM-S-119-17-1,ocds-lcuori-orvDGM-S-119-17-1/3,orvDGM-163-17,2017-10-19T00:00:00-06:00,SWITCH DE COMUNICACION DE REDES,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-119-17-1,163-17,HNL,1806.65,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-10001455-1,ocds-lcuori-0rwYG8-SOLPED-10001455-1/3,0rwYG8-PEDIDO-4100000703,2017-12-18T00:00:00-06:00,"Solicitante: Sub Dirección de Redes de Transporte Centro.

MEMORANDO SDRTC-089-2017

Esta impresora multifuncional será utilizada para escaneos, copias, elaboración de documentación y envío de correspondencia (memorandos, informes, Ordenes de Trabajo para conexiones en la red, solicitudes, etc.) a las diferentes áreas de la empresa con las que está Sub-Dirección de Redes de Transporte Centro –SDRTC, tiene relación operativa y administrativa.

Contactos:

Oscar Renán Acosta.     Telf. De Oficina 2239-7534,   Móvil 7214-2360
Gustavo A. Villafranca. Telf. De Oficina 2798-0306,   Móvil 7218-4493

",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-10001455-1,PEDIDO-4100000703,HNL,8758.4,goodsOrServices
ocds-lcuori-KLgDwG-250-CM-IHT-2017-1,ocds-lcuori-KLgDwG-250-CM-IHT-2017-1/3,KLgDwG-OC-349-2017,2017-08-09T00:00:00-06:00,Contratacion de Tour Operadora que brindo los servicios de alojamiento y alimentacion que atendio grupo de 6 personas de la Universidad de Cordoba con el proposito de dar a conocer nuestro pais en el extranjero para su respectiva promocion.,KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-250-CM-IHT-2017-1,OC-349-2017,HNL,93321.12,goodsOrServices
ocds-lcuori-Zr5B9L-C-0445-2017-PE-0368-2017-1,ocds-lcuori-Zr5B9L-C-0445-2017-PE-0368-2017-1/3,Zr5B9L-0328-2017,2017-08-15T00:00:00-06:00,"DESADUANAJE DE VACUNA ROTAVIRUS, APO 17-00011194 GUIA AEREA 07457977824 (18 BULTOS CON 3030.6 KILOGRAMOS.",Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0445-2017-PE-0368-2017-1,0328-2017,HNL,91383.26,goodsOrServices
ocds-lcuori-8L47Pr-COT. 021-2017-1,ocds-lcuori-8L47Pr-COT. 021-2017-1/3,8L47Pr-025-2017,2017-04-21T00:00:00-06:00,35251 RECATIVOS,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 021-2017-1,025-2017,HNL,22649.25,goodsOrServices
ocds-lcuori-8L47Pr-COT. 021-2017-1,ocds-lcuori-8L47Pr-COT. 021-2017-1/3,8L47Pr-026-2017,2017-04-21T00:00:00-06:00,35251 RECATIVOS,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 021-2017-1,026-2017,HNL,12362.5,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-076-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-076-2017-1/3,wrVJ9r-CM-PROYECTO PAPA-004-2017,2017-06-23T00:00:00-06:00,"COMPRA DE MOBILIARIO EL CUAL SERA UTILIZADO PARA LAS ACTIVIDADES DEL PROYECTO REPRODUCCION DE SEMILLA DE PAPA SANA EN HONDURAS, DICTA/TAIWAN.",wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-076-2017-1,CM-PROYECTO PAPA-004-2017,HNL,29109.84,goodsOrServices
ocds-lcuori-mrYQZr-CM-204-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-204-SDN-SGRMSG-2017-1/3,mrYQZr-CM-204-SDN-SGRMSG-2017,2017-06-20T00:00:00-06:00,CEREMONIAL Y PROTOCOLO,mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-204-SDN-SGRMSG-2017-1,CM-204-SDN-SGRMSG-2017,HNL,80441.35,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.350-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.350-2017-1/3,ERpWgG-OC No. 637-2017,2017-12-21T00:00:00-06:00,PRODUCTOS DE PAPEL Y CARTON,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.350-2017-1,OC No. 637-2017,HNL,97750.0,goodsOrServices
ocds-lcuori-orvDGM-S-102-17-1,ocds-lcuori-orvDGM-S-102-17-1/3,orvDGM-147-17,2017-10-19T00:00:00-06:00,REFRIGERANTE COOLANT PREMESCLADO PARA LOS GENERADORES DEL SUBSISTEMA CARRIZAL ,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-102-17-1,147-17,HNL,8280.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.433-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.433-2017-1/4,ERpWgG-OC No.764-2017,2017-12-27T00:00:00-06:00,MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.433-2017-1,OC No.764-2017,HNL,6090.23,goodsOrServices
ocds-lcuori-8L4EWG-CM-199-HBCBCO-2017-1,ocds-lcuori-8L4EWG-CM-199-HBCBCO-2017-1/4,8L4EWG-CM-199-HBCBCO-2017,2017-06-12T00:00:00-06:00,VALOR POR LA COMPRA DE 01 ARMARIO Y 01 ESTANTE PARA SER UTILIZADO EN LA ESTACION DE BOMBEROS CATACAMAS,8L4EWG-MLQ77R,"Cuerpo de Bomberos Catacamas, Olancho",8L4EWG-CM-199-HBCBCO-2017-1,CM-199-HBCBCO-2017,HNL,8723.0,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-031A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-031A-2017-1/3,7G3JQL-69199458,2018-04-03T00:00:00-06:00,Compra de equipo de fumigación para uso del taller de carpintería. CONEANFO-SEDIS. ,7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-031A-2017-1,69199458,HNL,1130.0,goodsOrServices
ocds-lcuori-Zr5B9L-C-0446-2017-PE-0369-2017-1,ocds-lcuori-Zr5B9L-C-0446-2017-PE-0369-2017-1/3,Zr5B9L-0311-2017,2017-08-15T00:00:00-06:00,REFRIGERIOS PARA EL DIA 20 DE JULIO 2017 LUGAR:SALON COMANDO ZIKA SERVIDO:2:30 PM,Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0446-2017-PE-0369-2017-1,0311-2017,HNL,6123.75,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-077-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-077-2017-1/3,wrVJ9r-CM-DICTA CENTRAL-033-2017,2017-06-16T00:00:00-06:00,COMPRA DE LUBRICANTES LOS CUALES SERAN UTILIZADOS PARA EL MANTENIMIENTO DEL POOL DE VEHICULOS DE DICTA.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-077-2017-1,CM-DICTA CENTRAL-033-2017,HNL,17160.16,goodsOrServices
ocds-lcuori-orvDGM-S-104-17-1,ocds-lcuori-orvDGM-S-104-17-1/3,orvDGM-148-17,2017-10-18T00:00:00-06:00,TALONARIO DE 100 HOJAS PARA PASE DE SALIDA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-104-17-1,148-17,HNL,1696.25,goodsOrServices
ocds-lcuori-mrYQZr-CM-395-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-395-SDN-SGRMSG-2017-1/3,mrYQZr-CM-395-SDN-SGRMSG-2017,2017-09-28T00:00:00-06:00,UTILES DEPORTIVO Y RECREATIVOS ,mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-395-SDN-SGRMSG-2017-1,CM-395-SDN-SGRMSG-2017,HNL,5520.0,goodsOrServices
ocds-lcuori-PR8dYR-239-2017-1,ocds-lcuori-PR8dYR-239-2017-1/3,PR8dYR-225-2017,2017-07-26T00:00:00-06:00,coffe break para reunion,PR8dYR-gLnqr0,Programa Presidencial con Chamba Vivís Mejor,PR8dYR-239-2017-1,225-2017,HNL,2242.5,goodsOrServices
ocds-lcuori-orvDGM-S-117-17-1,ocds-lcuori-orvDGM-S-117-17-1/3,orvDGM-134-17,2017-10-11T00:00:00-06:00,TALONARIOS DE BOLETOS DE 100 BOLETOS CON CODO ,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-117-17-1,134-17,HNL,11040.0,goodsOrServices
ocds-lcuori-1Ra6lr-17-2017-1,ocds-lcuori-1Ra6lr-17-2017-1/4,1Ra6lr-41-2017,2017-09-28T00:00:00-06:00,"contratacion del servicio de catering para evento: metodos y tecnicas de aprendizaje a realizarse en cenet durante tres dias miercoles 11, jueves 12 y viernes 13-10-2017, almuerzos para 23 participantes por día.",1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo,1Ra6lr-17-2017-1,41-2017,HNL,11505.75,goodsOrServices
ocds-lcuori-jRDA5r-Solicitud No 1081-1,ocds-lcuori-jRDA5r-Solicitud No 1081-1/3,jRDA5r-Solicitud No 1081,2017-12-07T00:00:00-06:00,compra de luces y arbol,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-Solicitud No 1081-1,Solicitud No 1081,HNL,3670.0,goodsOrServices
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-004-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-004-2017-2/3,MLQnAG-LPri-SESAL-HGS-004-2017A,2017-06-23T00:00:00-06:00,Adquisición de películas de Rayos Equis (x),MLQnAG-mrYzL9,Hospital del Sur ,MLQnAG-LPri-SESAL-HGS-004-2017-2,LPri-SESAL-HGS-004-2017A,HNL,549056.0,goodsOrServices
ocds-lcuori-PR8M9r-LPN-IP-001-2017-2,ocds-lcuori-PR8M9r-LPN-IP-001-2017-2/3,"PR8M9r-004-2018 , 005-2018",2018-02-28T00:00:00-06:00,"ADQUISICION DE SERVICIO DE INTERNET Y CANALES DE DATOS PARA EL INSTITUTO DE LA PROPIEDAD AÑO 2018.


OBSERVACION:EXISTEN 2 CONTRATOS UNO PARA EL SERVICIO DE INTERNET POR LPS.208,908.02 Y OTRO PARA CANALES DE DATOS POR LPS.901,115.92 LOS CUALES SON A FAVOR DE LA MISMA EMPRESA ""CABLE COLOR S.A. DE C.V.",PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-LPN-IP-001-2017-2,"004-2018 , 005-2018",HNL,1110023.94,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-10001478-1,ocds-lcuori-0rwYG8-SOLPED-10001478-1/3,0rwYG8-4100000714,2017-12-18T00:00:00-06:00,"sE SOLICITA LA COMPRA DE ROTULADORAS Y CINTAS LAS CUALES SERAN UTILIZADAS PARA IDENTIFICAR LOS EQUIPOS Y CABLEADO DE LA RED IP /MPLS
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-10001478-1,4100000714,HNL,9223.0,goodsOrServices
ocds-lcuori-KLgDwG-199-CM-IHT-2017-1,ocds-lcuori-KLgDwG-199-CM-IHT-2017-1/4,KLgDwG-OC 258-2017,2017-05-22T00:00:00-06:00,"Compra de 2 Boletos aereos a favor de : ANALESKY FONSECA Y CLAUDIA ORELLANA, con ruta: TGU-ROA-TGU, saliendo el 11 de Mayo del 2017, en el primer vuelo de la mañana y regresando el mismo día en el último vuelo de la tarde.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-199-CM-IHT-2017-1,OC 258-2017,HNL,9970.0,goodsOrServices
ocds-lcuori-PR8M9r-CM-069-IP-2017-1,ocds-lcuori-PR8M9r-CM-069-IP-2017-1/3,PR8M9r-053-2017,2017-07-06T00:00:00-06:00,papel de seguridad.,PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-CM-069-IP-2017-1,053-2017,HNL,41400.0,goodsOrServices
ocds-lcuori-KLgDwG-406-CM-IHT-2017-1,ocds-lcuori-KLgDwG-406-CM-IHT-2017-1/4,KLgDwG-506-2017,2017-10-14T00:00:00-06:00,Boleto Sub directora RTB TGU ,KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-406-CM-IHT-2017-1,506-2017,HNL,3260.0,goodsOrServices
ocds-lcuori-WRz0xL-CM-SAR-0232-2017-1,ocds-lcuori-WRz0xL-CM-SAR-0232-2017-1/3,WRz0xL-221-2017,2018-01-04T08:49:00-06:00,COMPRA DE PLACA DE RECONOCIMIENTO,WRz0xL-ZGqBaR,Unidad de Compras,WRz0xL-CM-SAR-0232-2017-1,221-2017,HNL,2875.0,goodsOrServices
ocds-lcuori-JLKxGl-SOLPED-50003428-1,ocds-lcuori-JLKxGl-SOLPED-50003428-1/4,JLKxGl-PEDIDO 4500004360,2017-09-06T00:00:00-06:00,"Solicitante: Departamento de Servicios Tecnicos

MEMORANDUM OMLA-SERV-TEC.-No. 027-2017

la adquision de este material es indispensable para el desarrollo eficiente y atencion al cliente que se utiliza para realizar instalaciones de clientes corporativos como ser canal de Datos, ID etc.

contacto: 2441-6296 / 7240-5606 Ing. Jenny Galeas",JLKxGl-PLemLJ,Hondutel - La Ceiba,JLKxGl-SOLPED-50003428-1,PEDIDO 4500004360,HNL,32300.28,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-304-AMDC-358-2017-2,ocds-lcuori-2LmqDL-LPrNO-304-AMDC-358-2017-2/3,2LmqDL-0785-GLCSI-AMDC-2018,2018-02-19T00:00:00-06:00,"Código: 1657, Pavimentación de calle con concreto hidráulico, col. Altos de Villa Los Laureles",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-304-AMDC-358-2017-2,0785-GLCSI-AMDC-2018,HNL,1988557.68,works
ocds-lcuori-KLgDwG-469-CM-IHT-2017-1,ocds-lcuori-KLgDwG-469-CM-IHT-2017-1/3,KLgDwG-615-2017,2017-12-11T00:00:00-06:00,Compra de Baterias para vehiculos del IHT,KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-469-CM-IHT-2017-1,615-2017,HNL,27579.05,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-307-AMDC-361-2017-2,ocds-lcuori-2LmqDL-LPrNO-307-AMDC-361-2017-2/3,2LmqDL-0821-GLCSI-AMDC-2018,2018-03-06T00:00:00-06:00,"Código: 1846, Conformación, balastado y construcción de vado, aldea Samaritano #2",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-307-AMDC-361-2017-2,0821-GLCSI-AMDC-2018,HNL,1894787.28,works
ocds-lcuori-ZGqwer-CM-126-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-126-BomberosElProgreso-2017-1/4,ZGqwer-128,2017-10-27T00:00:00-06:00,"Pago por Compra de 20 desayunos para evento de Celebración del Aniversario de la Ciudad de El Progreso, el jueves 19 de octubre de 2017,para el consumo del personal de Bomberos.",ZGqwer-MLQ77R,Cuerpo de Bomberos El Progreso,ZGqwer-CM-126-BomberosElProgreso-2017-1,128,HNL,1426.0,goodsOrServices
ocds-lcuori-7GXa9R-CMA-UDH-055-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-055-2017-1/3,7GXa9R-CMA-UDH-055-2017,2017-08-24T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CMA-UDH-055-2017-1,CMA-UDH-055-2017,HNL,21275.0,goodsOrServices
ocds-lcuori-jRDA5r-solicitud -945-1,ocds-lcuori-jRDA5r-solicitud -945-1/4,jRDA5r-solicitud -945,2017-12-07T00:00:00-06:00,compra de medallas,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-solicitud -945-1,solicitud -945,HNL,8320.0,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50003739-1,ocds-lcuori-0rwYG8-SOLPED-50003739-1/3,0rwYG8-4500004761,2017-12-15T00:00:00-06:00,"PARA LA REPARACION DEL ARTEZON DE LOS TALLERES DEL DEPARTAMENTO DE EDIFICACIONES.
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50003739-1,4500004761,HNL,3438.98,goodsOrServices
ocds-lcuori-7GXa9R-CMA-UDH-120-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-120-2017-1/3,7GXa9R-CMA-UDH-120-2017,2017-11-29T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CMA-UDH-120-2017-1,CMA-UDH-120-2017,HNL,5227.51,goodsOrServices
