ocid,id,awards/0/id,awards/0/description,awards/0/value/amount,awards/0/value/currency
ocds-lcuori-6016,ocds-lcuori-6016/3-contract,6016,COMPRA DE SUMINITROS DE OFICINA PARA LA DINAF,16100.0,HNL
ocds-lcuori-6036,ocds-lcuori-6036/3-contract,6036,02,346.656,HNL
ocds-lcuori-6037,ocds-lcuori-6037/3-contract,6037,suministro de folderes para la depuracion de expedientes de estadistica del hospital juan manuel galvez en el tercer trimestre del 2015,9677.618,HNL
ocds-lcuori-6058,ocds-lcuori-6058/3-contract,6058,Para abastecer la proveeduria central del MP,,
ocds-lcuori-6066,ocds-lcuori-6066/3-contract,6066,MATERIAL PARA LA OFICINA DE TOCOA COLON,700.0,HNL
ocds-lcuori-6082,ocds-lcuori-6082/3-contract,6082,MATERIAL PARA DANLI EL PARAISO,,
ocds-lcuori-6103,ocds-lcuori-6103/3-contract,6103,Compra de 46 calculadoras manuales de 10 digitos,8431.731,HNL
ocds-lcuori-6109,ocds-lcuori-6109/3-contract,6109,Compra de 46 calculadoras manuales de 10 digitos,8431.731,HNL
ocds-lcuori-6112,ocds-lcuori-6112/3-contract,6112,PAPEL BOND TAMA?O OFICIO,4290.0,HNL
ocds-lcuori-6139,ocds-lcuori-6139/3-contract,6139,PARA USO DEL JUZGADO DE LETRAS DEL TRABAJO DE FCO MORAZAN,827.724,HNL
ocds-lcuori-6150,ocds-lcuori-6150/3-contract,6150,SUMINISTROS DE TINTAS PARA USO EN LA UNIDAD DE GENERO ,108.905,HNL
ocds-lcuori-6161,ocds-lcuori-6161/3-contract,6161,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,2584.05,HNL
ocds-lcuori-6177,ocds-lcuori-6177/3-contract,6177,Papel bond tama?o carta para uso en el cumplimiento de los objetivos institucionales de la CDPC,10781.25,HNL
ocds-lcuori-6186,ocds-lcuori-6186/3-contract,6186,PARA USO DE AUDITORIA INTERNA,965.0225,HNL
ocds-lcuori-6207,ocds-lcuori-6207/3-contract,6207,PAPEL BOND TAMA?O OFICIO ,23400.0,HNL
ocds-lcuori-6211,ocds-lcuori-6211/3-contract,6211,PRUEBA,18.216,HNL
ocds-lcuori-6231,ocds-lcuori-6231/3-contract,6231,cdddd,15.84,HNL
ocds-lcuori-6288,ocds-lcuori-6288/3-contract,6288,50 paquetes de sobres de manila tama?o carta 50 paquetes de sobres de manila tama?o oficio,7033.400000000001,HNL
ocds-lcuori-6304,ocds-lcuori-6304/3-contract,6304,PARA USO EN LA ESCUELA JUDICIAL,6123.75,HNL
ocds-lcuori-6309,ocds-lcuori-6309/3-contract,6309,Compra de utiles de oficina,440.0,HNL
ocds-lcuori-6310,ocds-lcuori-6310/3-contract,6310,xxx,995.0,HNL
ocds-lcuori-6326,ocds-lcuori-6326/3-contract,6326,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,38375.5,HNL
ocds-lcuori-6329,ocds-lcuori-6329/3-contract,6329,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,38375.5,HNL
ocds-lcuori-6338,ocds-lcuori-6338/3-contract,6338,LAS RESMAS DE PAPEL BOND TAMA?O LEGAL SERAN UTILIZADAS EN CESCCO,,
ocds-lcuori-6339,ocds-lcuori-6339/3-contract,6339,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,17167.2,HNL
ocds-lcuori-6341,ocds-lcuori-6341/3-contract,6341,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,6734.400000000001,HNL
ocds-lcuori-6343,ocds-lcuori-6343/3-contract,6343,Compra de 4 destructoras de papel de 16 paginas,24495.0,HNL
ocds-lcuori-6374,ocds-lcuori-6374/3-contract,6374,compra de papel que esta esta por agotarse en el almacen de la DGMM,7187.5,HNL
ocds-lcuori-6406,ocds-lcuori-6406/3-contract,6406,Pegamento en barra,786.6,HNL
ocds-lcuori-6426,ocds-lcuori-6426/3-contract,6426,PLAN DE COMPRAS SEGUNDO TRIMESTRE 2015,206.13750000000002,HNL
ocds-lcuori-6440,ocds-lcuori-6440/3-contract,6440,PLAN DE COMPRAS SEGUNDO TRIMESTRE 2015 ,448.5,HNL
ocds-lcuori-6452,ocds-lcuori-6452/3-contract,6452,PLAN DE COMPRAS SEGUNDO TRIMESTRE 2015,278.58750000000003,HNL
ocds-lcuori-6469,ocds-lcuori-6469/3-contract,6469,Insumos de oficina,3120.0,HNL
ocds-lcuori-6473,ocds-lcuori-6473/3-contract,6473,SUMINISTROS PARA USO EN LA UNIDAD DE GENERO DE LA SEFIN,120.0,HNL
ocds-lcuori-6494,ocds-lcuori-6494/3-contract,6494,utiles de oficina,39.192,HNL
ocds-lcuori-6502,ocds-lcuori-6502/3-contract,6502,Dos mouse inalambricos,431.802,HNL
ocds-lcuori-6505,ocds-lcuori-6505/3-contract,6505,Insumos de oficina,2337.0,HNL
ocds-lcuori-6546,ocds-lcuori-6546/3-contract,6546,Insumos de Oficina,1119.6000000000001,HNL
ocds-lcuori-6554,ocds-lcuori-6554/3-contract,6554,Insumos de Oficina,1560.0,HNL
ocds-lcuori-6567,ocds-lcuori-6567/3-contract,6567,CARPETA PARA ARCHIVAR ,1375.4,HNL
ocds-lcuori-6572,ocds-lcuori-6572/3-contract,6572,CARPETAS ARCHIVADORAS PARA LA OFICINA CENTRAL,6877.0,HNL
ocds-lcuori-6633,ocds-lcuori-6633/3-contract,6633,Insumos de Oficina,,
ocds-lcuori-6640,ocds-lcuori-6640/3-contract,6640,COMPRA PARA USO DE LA DIRECCION GENERAL DE SERVICIO CIVIL,828.0,HNL
ocds-lcuori-6643,ocds-lcuori-6643/3-contract,6643,COMPRA DE MATERIAL DIDACTICO EL CUAL SERA DISTRIBUIDO ENTRE LOS PARTICIPANTES DEL EVENTO DE CAPACITACION QUE SE DESARROLLARAN EN INTIBUCA,,
ocds-lcuori-6698,ocds-lcuori-6698/3-contract,6698,Direccion departarmental de Educacion de Choluteca,2124.717,HNL
ocds-lcuori-6701,ocds-lcuori-6701/3-contract,6701,LOS CD SERAN RECIBIDOS EN EL ALMACEN CENTRAL,2024.0,HNL
ocds-lcuori-6715,ocds-lcuori-6715/3-contract,6715,300 CARPETAS ARCHIVADORAS DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ CALIDAD INTERMEDIA,10315.5,HNL
ocds-lcuori-6741,ocds-lcuori-6741/3-contract,6741,MATERIALES DE OFICINA,97.98,HNL
ocds-lcuori-6751,ocds-lcuori-6751/3-contract,6751,Compra de Papeleria,,
ocds-lcuori-6773,ocds-lcuori-6773/3-contract,6773,OFICINA CENTRAL AREA DE FOTOCOPIADO,125.304,HNL
ocds-lcuori-6776,ocds-lcuori-6776/3-contract,6776,Insumo de oficina,2138.4,HNL
ocds-lcuori-6780,ocds-lcuori-6780/3-contract,6780,COMPRA DE CONECTORES RJ45 Y CABLE DE PROYECCION,3647.6850000000004,HNL
ocds-lcuori-6846,ocds-lcuori-6846/3-contract,6846,PARA USO DE LA DIRECCION GENERAL DE BIENES NACIONALES,2158.09,HNL
ocds-lcuori-6849,ocds-lcuori-6849/3-contract,6849,COMPRA DE 11 TIJERAS,173.05200000000002,HNL
ocds-lcuori-6854,ocds-lcuori-6854/3-contract,6854,Papel para uso de los diferentes departamentos de las oficnas administrativas de SEDENA,15985.0,HNL
ocds-lcuori-6858,ocds-lcuori-6858/3-contract,6858,DSFG,718.75,HNL
ocds-lcuori-6863,ocds-lcuori-6863/3-contract,6863,Insumos de oficina,2485.0,HNL
ocds-lcuori-6876,ocds-lcuori-6876/3-contract,6876,DESTINADO PARA OFICINA CENTRAL,483.0,HNL
ocds-lcuori-6879,ocds-lcuori-6879/3-contract,6879,COMPRA DE 500 SOBRES MANILA TAMA?O CARTA 500 SOBRES MANILA TAMA?O OFICIO,18998.0,HNL
ocds-lcuori-6885,ocds-lcuori-6885/3-contract,6885,COMPRA PARA USO DE LAS OFICINAS DE SERVICIO CIVIL,2630.8665,HNL
ocds-lcuori-6930,ocds-lcuori-6930/3-contract,6930,Para almacenamiento de expedientes ,394.358,HNL
ocds-lcuori-6940,ocds-lcuori-6940/3-contract,6940,cajas para archivar expedientes,917.7,HNL
ocds-lcuori-6986,ocds-lcuori-6986/3-contract,6986,SUMINISTRO DE 3 PAQUETES DE 10 UNIDADES DE DVD R PARA USO DE LA DIRECCION GENERAL DE INSTITUCIONES DESCENTRALIZADAS,131.06550000000001,HNL
ocds-lcuori-7000,ocds-lcuori-7000/3-contract,7000,Compra de cuatro sellos foliadores de siete digitos,1656.0,HNL
ocds-lcuori-7062,ocds-lcuori-7062/3-contract,7062,compra de productos para oficina,56.94,HNL
ocds-lcuori-7063,ocds-lcuori-7063/3-contract,7063,compra de papel,688.5,HNL
ocds-lcuori-7068,ocds-lcuori-7068/3-contract,7068,COMPRA DE MATERIALES DE OFICINA SEGUN REQUISICION No 43320 DE FECHA 16 DE ENERO DE 2015 POR EL ALMACEN CENTRAL,,
ocds-lcuori-7084,ocds-lcuori-7084/3-contract,7084,COMPRA DE UTILES DE OFICINA PARA SUMINISTRAR A LAS DIFERENTES AREAS DE LA EMPRESA A NIVEL NACIONAL,7153.0,HNL
ocds-lcuori-7087,ocds-lcuori-7087/3-contract,7087,PARA SUMINISTRAR A LAS DIFERENTES AREAS DE LA EMPRESA A NIVEL NACIONAL,9738.0,HNL
ocds-lcuori-7088,ocds-lcuori-7088/3-contract,7088,6 RESMAS DE PAPEL BOND BASE 20 TAMA?O LEGAL COLOR BLANCO DE ALTA CALIDAD,396.0,HNL
ocds-lcuori-7125,ocds-lcuori-7125/3-contract,7125,equipo de oficina ,4710.400000000001,HNL
ocds-lcuori-7129,ocds-lcuori-7129/3-contract,7129,SEGUN SOLICITA EL ALMACEN CENTRAL,30187.5,HNL
ocds-lcuori-7130,ocds-lcuori-7130/3-contract,7130,SEGUN SOLICITA EL DEPARTAMENTO DE ALMACEN,233220.0,HNL
ocds-lcuori-7132,ocds-lcuori-7132/3-contract,7132,utiles de oficina,4710.400000000001,HNL
ocds-lcuori-7144,ocds-lcuori-7144/3-contract,7144,Insumo de Oficina,4865.0,HNL
ocds-lcuori-7160,ocds-lcuori-7160/3-contract,7160,SOLICITADO POR LA ADMINISTRACION NOR ORIENTAL,413.862,HNL
ocds-lcuori-7173,ocds-lcuori-7173/3-contract,7173,Requisicion 24899,,
ocds-lcuori-7174,ocds-lcuori-7174/3-contract,7174,ORDEN DE COMPRA 72 PROHECO 2015 POR LA COMPRA DE KIT ESCOLAR ,,
ocds-lcuori-7189,ocds-lcuori-7189/3-contract,7189,Solicitado or la Presidencia de la Corte Suprema de Jsucticia,6123.75,HNL
ocds-lcuori-7192,ocds-lcuori-7192/3-contract,7192,COMPRA DE PAPEL BOND TAMA?O OFICIO,45926.4,HNL
ocds-lcuori-7206,ocds-lcuori-7206/3-contract,7206,SEGUN SOLICITA LA UNIDAD DE GENERO,4577.0,HNL
ocds-lcuori-7209,ocds-lcuori-7209/3-contract,7209,Utiles de oficina ,828.0,HNL
ocds-lcuori-7212,ocds-lcuori-7212/3-contract,7212,PARA SER UTILIZADO EN EL CAPRODEM,39.192,HNL
ocds-lcuori-7226,ocds-lcuori-7226/3-contract,7226, 5 TONER HP 35A NEGRO ,7302.5,HNL
ocds-lcuori-7238,ocds-lcuori-7238/3-contract,7238,TONER HP Q2612A NEGRO,,
ocds-lcuori-7256,ocds-lcuori-7256/3-contract,7256,Compra de Toner Hp 90A para ser utilizado por la Su Direccion General de Bienes,3122.802,HNL
ocds-lcuori-7259,ocds-lcuori-7259/3-contract,7259,COMPRA DE CD,402.04,HNL
ocds-lcuori-7268,ocds-lcuori-7268/3-contract,7268,PARA CENTROS DE VENTA BANASUPRO,19504.0,HNL
ocds-lcuori-7278,ocds-lcuori-7278/3-contract,7278,Doce trableros,300.15000000000003,HNL
ocds-lcuori-7284,ocds-lcuori-7284/3-contract,7284,Compra de CD,1012.0,HNL
ocds-lcuori-7285,ocds-lcuori-7285/3-contract,7285,COMPRA DE PAPEL BOND TAMA?O CARTA ,,
ocds-lcuori-7335,ocds-lcuori-7335/3-contract,7335,Toner que estan Agotados en el almacen,9188.5,HNL
ocds-lcuori-7352,ocds-lcuori-7352/3-contract,7352,Compra de material de oficina para uso de la Direccion General de Servicios Educativos,101.33800000000001,HNL
ocds-lcuori-7355,ocds-lcuori-7355/3-contract,7355,MATERIAL QUE SERA UTILIZADO EN LAS OFICINAS DE LOS DIFERENTES DEPARTAMENTOS DEL INSTITUTO NACIONAL PENITENCIARIO ,1973.4,HNL
ocds-lcuori-7395,ocds-lcuori-7395/3-contract,7395,Compra de articulos de oficina ,366.59700000000004,HNL
ocds-lcuori-7420,ocds-lcuori-7420/3-contract,7420,TINTA CE262A PARA IMPRESORA DE DOCUMENTACION ,5292.5185,HNL
ocds-lcuori-7423,ocds-lcuori-7423/3-contract,7423,Materiales para procesos en Alcaldias,6527.400000000001,HNL
ocds-lcuori-7443,ocds-lcuori-7443/3-contract,7443,xxxx,17.06,HNL
ocds-lcuori-7454,ocds-lcuori-7454/3-contract,7454,Compra de materiales de oficina que seran utilizadas en las diferentes areas de la Direccian departamental de educacion de Olancho,14797.050000000001,HNL
ocds-lcuori-7460,ocds-lcuori-7460/3-contract,7460,compra de materiles de oficina para ser utilizados en las diferentes areas de la DDEO,,
ocds-lcuori-7463,ocds-lcuori-7463/3-contract,7463,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LA DIFERENTES AREAS DE LA DDEO,,
ocds-lcuori-7500,ocds-lcuori-7500/3-contract,7500,COMPRA DE MATERIAL DE OFICINA PARA USO DE LA INSTITUCION,195.96,HNL
ocds-lcuori-7535,ocds-lcuori-7535/3-contract,7535,2 TONERS HP Q7553A ,3572.6130000000003,HNL
ocds-lcuori-7541,ocds-lcuori-7541/3-contract,7541,PAPEL BOND TAMA?O CARTA CANTIDAD SOLICITADA 20 RESMAS,1320.0,HNL
ocds-lcuori-7556,ocds-lcuori-7556/3-contract,7556,PARA SER UTILIZADOS EN LAS IMPRESORAS DEL INSTITUTO NACIONAL PENITENCIARIO ,5405.4485,HNL
ocds-lcuori-7557,ocds-lcuori-7557/3-contract,7557,PARA SER UTILIZADOS EN LAS IMPRESORAS DE LOS DIFERENTES DEPARTAMENTOS DEL INSTITTUTO NACIONAL PENITENCIARIO ,,
ocds-lcuori-7561,ocds-lcuori-7561/3-contract,7561,SUMINISTRO PARA USO EN LA DIRECCION DE TRANSPARENCIA,3423.6305,HNL
ocds-lcuori-7565,ocds-lcuori-7565/3-contract,7565,PAPEL TAMA?O CARTA 40 RESMAS,2640.0,HNL
ocds-lcuori-7579,ocds-lcuori-7579/3-contract,7579,COMPRA PARA USO DE LAS OFICINAS DE PROVICCSOL,5520.0,HNL
ocds-lcuori-7587,ocds-lcuori-7587/3-contract,7587,PAPEL BOND TAMA?O CARTA 40 RESMAS,2797.2000000000003,HNL
ocds-lcuori-7601,ocds-lcuori-7601/3-contract,7601,COMPRA DE 30 BOTELLONES DE AGUA PARA PERSONAL DE COPECO,1200.0,HNL
ocds-lcuori-7627,ocds-lcuori-7627/3-contract,7627,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,48070.0,HNL
ocds-lcuori-7632,ocds-lcuori-7632/3-contract,7632,UPS para proteger las computadoras de las descargar electricas ,39900.0,HNL
ocds-lcuori-7633,ocds-lcuori-7633/3-contract,7633,PARA USO EN ESTA DEPENDENCIA,7153.0,HNL
ocds-lcuori-7638,ocds-lcuori-7638/3-contract,7638,compra de vasos para ser utilizados en la mesa,459.54,HNL
ocds-lcuori-7672,ocds-lcuori-7672/3-contract,7672,COMPRA DE EQUIPO DE OFICINA Y MUEBLES,2156.25,HNL
ocds-lcuori-7678,ocds-lcuori-7678/3-contract,7678,suministros de ingenieria y mantenimiento,119.485,HNL
ocds-lcuori-7693,ocds-lcuori-7693/3-contract,7693,PLAN DE COMPRAS SEGUNDO RTIMESTRE 2015,28175.0,HNL
ocds-lcuori-7766,ocds-lcuori-7766/3-contract,7766,Compra de botes de agua,594.5500000000001,HNL
ocds-lcuori-7767,ocds-lcuori-7767/3-contract,7767,Compra de agua,594.5500000000001,HNL
ocds-lcuori-7794,ocds-lcuori-7794/3-contract,7794,SUMINISTRO DE 7 DISPENSADOR DE CINTA ADHESIVA PEQUE?O,181.608,HNL
ocds-lcuori-7805,ocds-lcuori-7805/3-contract,7805,compra de papel bond ,3795.0,HNL
ocds-lcuori-7806,ocds-lcuori-7806/3-contract,7806,4 TONERS LEXMARK E250A11L,10442.828,HNL
ocds-lcuori-7811,ocds-lcuori-7811/3-contract,7811,448 2015,2600.0,HNL
ocds-lcuori-7828,ocds-lcuori-7828/3-contract,7828,botellos de agua para oficinas centrales del IHAHA,520.0,HNL
ocds-lcuori-7876,ocds-lcuori-7876/3-contract,7876,Adquisicion de  3 toner 80 A para ser utilizado en la Sub Direccion General de Contabilidad,12328.4715,HNL
ocds-lcuori-7900,ocds-lcuori-7900/3-contract,7900,COMPRA DE GRAPAS STANDARD PARA EL DEPTO DE FIDEICOMISO,201.61800000000002,HNL
ocds-lcuori-7919,ocds-lcuori-7919/3-contract,7919,4 UPS,6210.0,HNL
ocds-lcuori-7934,ocds-lcuori-7934/3-contract,7934,COMPRA DE CINCO ESCANER,126471.25,HNL
ocds-lcuori-7938,ocds-lcuori-7938/3-contract,7938,COMPRA DE MEMORIAS USB,1925.1000000000001,HNL
ocds-lcuori-7950,ocds-lcuori-7950/3-contract,7950,COMPRA DE CARTUCHOS DE TINTA ,2396.8990000000003,HNL
ocds-lcuori-7985,ocds-lcuori-7985/3-contract,7985,solicitud de compra de toner,1242.184,HNL
ocds-lcuori-8006,ocds-lcuori-8006/3-contract,8006,COMPRA DE TONER ,2396.8990000000003,HNL
ocds-lcuori-8015,ocds-lcuori-8015/3-contract,8015,PARA USO DE LAS OFICINAS DE SERVICIO CIVIL,858.36,HNL
ocds-lcuori-8033,ocds-lcuori-8033/3-contract,8033,Cartucho que sera utilizado en la oficina regional de Comayagua,2041.25,HNL
ocds-lcuori-8050,ocds-lcuori-8050/3-contract,8050,60 botellones con agua purificada,1500.0,HNL
ocds-lcuori-8062,ocds-lcuori-8062/3-contract,8062,Compra de 25 vinchas telefonicas,4255.0,HNL
ocds-lcuori-8079,ocds-lcuori-8079/3-contract,8079,Estos suministros han sido solicitados por la proveeduria central del MP para abastecer los 3 ultimos meses del a?o 2015,3356.85,HNL
ocds-lcuori-8090,ocds-lcuori-8090/3-contract,8090,TONER 78A PARA IMPRESORA LASER JET PROFESIONAL P1606DN,1290.0,HNL
ocds-lcuori-8097,ocds-lcuori-8097/3-contract,8097,AGUA PARA SUPLIR OFICINAS DE COPECO,780.0,HNL
ocds-lcuori-8105,ocds-lcuori-8105/3-contract,8105,utiles de oficina ,22252.5,HNL
ocds-lcuori-8158,ocds-lcuori-8158/3-contract,8158, telefono,3432.75,HNL
ocds-lcuori-8161,ocds-lcuori-8161/3-contract,8161,Compra de 3 toner para uso de la Sub Direccion General de Contabilidad,6481.5495,HNL
ocds-lcuori-8172,ocds-lcuori-8172/3-contract,8172,COMPRA DE AGUA,650.0,HNL
ocds-lcuori-8189,ocds-lcuori-8189/3-contract,8189,2 discos duros 1t,4710.400000000001,HNL
ocds-lcuori-8197,ocds-lcuori-8197/3-contract,8197,PROCESONOPCCONV0412015,9538.1,HNL
ocds-lcuori-8216,ocds-lcuori-8216/3-contract,8216,compra cuarto trimestre,,
ocds-lcuori-8253,ocds-lcuori-8253/3-contract,8253,Estos consumibles los ha solicitado la direccion de fiscalias para el modulo MAIE,8901.0,HNL
ocds-lcuori-8285,ocds-lcuori-8285/3-contract,8285,COMPRA PARA USO DE LAS OFICINAS DE SERVICIO CIVIL,12440.838,HNL
ocds-lcuori-8304,ocds-lcuori-8304/3-contract,8304,Compra de Botellones con Agua,5200.0,HNL
ocds-lcuori-8310,ocds-lcuori-8310/3-contract,8310,ahahahah,2355.2000000000003,HNL
ocds-lcuori-8311,ocds-lcuori-8311/3-contract,8311,ahahahhaha,1719.25,HNL
ocds-lcuori-8318,ocds-lcuori-8318/3-contract,8318,carpetas ,1430.6000000000001,HNL
ocds-lcuori-8335,ocds-lcuori-8335/3-contract,8335,Solicitado por Mesa de Ayuda,18.990000000000002,HNL
ocds-lcuori-8351,ocds-lcuori-8351/3-contract,8351,papel para uso de las diferentes oficinas de la municipalidad,722.2,HNL
ocds-lcuori-8361,ocds-lcuori-8361/3-contract,8361,azucar,777.4,HNL
ocds-lcuori-8362,ocds-lcuori-8362/3-contract,8362,dulces,4273.055,HNL
ocds-lcuori-8364,ocds-lcuori-8364/3-contract,8364,te frio,3898.96,HNL
ocds-lcuori-8388,ocds-lcuori-8388/3-contract,8388,Papel Toalla para Cocina Servilletas y Vasos Conicos de papel para abastecer proveeduria,3080.5625,HNL
ocds-lcuori-8389,ocds-lcuori-8389/3-contract,8389,Estos suministros han sido solicitado por la ATIC y Departamento de Clasificacion de Puestos y Salarios,60340.5,HNL
ocds-lcuori-8404,ocds-lcuori-8404/3-contract,8404,compra de toner lexmark para tecnico docente,2610.7070000000003,HNL
ocds-lcuori-8411,ocds-lcuori-8411/3-contract,8411,estos consumibles has sido solcitados por el departamento de personal y fiscalia de comayagua,30170.25,HNL
ocds-lcuori-8435,ocds-lcuori-8435/3-contract,8435,COMPRAS TONER DE COORDINACION DE PD,4793.798000000001,HNL
ocds-lcuori-8440,ocds-lcuori-8440/3-contract,8440,utiles de oficina ,7475.0,HNL
ocds-lcuori-8464,ocds-lcuori-8464/3-contract,8464,DESTIANDO PARA OFICINA DE SECRETARIA GENERAL,1483.5,HNL
ocds-lcuori-8467,ocds-lcuori-8467/3-contract,8467,COMPRA DE TONER HP,4401.349,HNL
ocds-lcuori-8472,ocds-lcuori-8472/3-contract,8472,Toner,9292.68,HNL
ocds-lcuori-8481,ocds-lcuori-8481/3-contract,8481,COMPRA DE TINTA PARA OFICINA DE LA ADJUNTA 1RA,1593.9,HNL
ocds-lcuori-8497,ocds-lcuori-8497/3-contract,8497,PARA USO DE LA OFICINA,3634.0,HNL
ocds-lcuori-8499,ocds-lcuori-8499/3-contract,8499,Para la Central y Estaciones de Bomberos,7800.0,HNL
ocds-lcuori-8545,ocds-lcuori-8545/3-contract,8545,ha sido solicitada por la OPEGEC,6641.25,HNL
ocds-lcuori-8550,ocds-lcuori-8550/3-contract,8550,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,5055.400000000001,HNL
ocds-lcuori-8556,ocds-lcuori-8556/3-contract,8556,PARA USO DEL INSTITUTO,49238.4,HNL
ocds-lcuori-8567,ocds-lcuori-8567/3-contract,8567,CMA 272 D 2015 MATERIALES Y UTILES DE OFICINA PARA PROVEEDURIA FONDOS NACIONALES,,
ocds-lcuori-8574,ocds-lcuori-8574/3-contract,8574,2 TONER 12A,3438.5,HNL
ocds-lcuori-8584,ocds-lcuori-8584/3-contract,8584,tel,1144.25,HNL
ocds-lcuori-8588,ocds-lcuori-8588/3-contract,8588,COMPRA DE PAPEL BOND TAMA?O CARTA Y OFICIO,16077.0,HNL
ocds-lcuori-8611,ocds-lcuori-8611/3-contract,8611,TINTAS HP670,915.4,HNL
ocds-lcuori-8623,ocds-lcuori-8623/3-contract,8623,COMPRA DE TONER,3438.5,HNL
ocds-lcuori-8627,ocds-lcuori-8627/3-contract,8627,COMPRAS DE 36 TINTA PARA SELLOS EN BOTE ROLLON COLOR NEGRO DE 60CC ALTA CALIDAD ZONA 1,784.116,HNL
ocds-lcuori-8628,ocds-lcuori-8628/3-contract,8628,COMPRA DE TONER DIRECCION GENERAL DE ENERGIA,6877.0,HNL
ocds-lcuori-8645,ocds-lcuori-8645/3-contract,8645,463 2015,2600.0,HNL
ocds-lcuori-8663,ocds-lcuori-8663/3-contract,8663,Toner,2745.4755,HNL
ocds-lcuori-8669,ocds-lcuori-8669/3-contract,8669,COMPRA DE ARCHIVADORES DE CARTON,3576.5,HNL
ocds-lcuori-8675,ocds-lcuori-8675/3-contract,8675,COMPRA PENDAFLEX TAMA?O OFICIO PARA EL DEPTO DE CONTADURIA,455.40000000000003,HNL
ocds-lcuori-8720,ocds-lcuori-8720/3-contract,8720,TONER Y TINTAS,2138.38,HNL
ocds-lcuori-8734,ocds-lcuori-8734/3-contract,8734,PARA USO DE LA OFICINA,200.008,HNL
ocds-lcuori-8744,ocds-lcuori-8744/3-contract,8744,Para uso en los procesos de las Municipalidades,3414.074,HNL
ocds-lcuori-8753,ocds-lcuori-8753/3-contract,8753,TONER RICOH BLACK SP8200A SP8300,1427.863,HNL
ocds-lcuori-8784,ocds-lcuori-8784/3-contract,8784,COMPRA DE TINTAS HP,3878.996,HNL
ocds-lcuori-8793,ocds-lcuori-8793/3-contract,8793,2 TONER HP CE278A,2967.0,HNL
ocds-lcuori-8798,ocds-lcuori-8798/3-contract,8798,para consumo del personal de las oficinas de IHMA,780.0,HNL
ocds-lcuori-8822,ocds-lcuori-8822/3-contract,8822,COMPRA DE CARTUCHOS DE TINTA ,4046.85,HNL
ocds-lcuori-8837,ocds-lcuori-8837/3-contract,8837,COMPRA DE TONER,2251.953,HNL
ocds-lcuori-8850,ocds-lcuori-8850/3-contract,8850,solcitido por la proveeduria de medicina forense,3356.85,HNL
ocds-lcuori-8852,ocds-lcuori-8852/3-contract,8852,RESMA DE PAPEL BOND LEGAL Y CARTA,967.955,HNL
ocds-lcuori-8855,ocds-lcuori-8855/3-contract,8855,compra de toner,3562.194,HNL
ocds-lcuori-8866,ocds-lcuori-8866/3-contract,8866,RESMAS DE PAPEL BOND BASE  TAMA?O CARTA,722.2,HNL
ocds-lcuori-8879,ocds-lcuori-8879/3-contract,8879,compra de cartulina opalina,805.0,HNL
ocds-lcuori-8880,ocds-lcuori-8880/3-contract,8880,Compra de un telefono inalambrico,1144.25,HNL
ocds-lcuori-8883,ocds-lcuori-8883/3-contract,8883,SUMINISTRO DE 30 SEPARADORES PARA LEITZ 10 UNIDADES CADA PAQUETE PARA USO DE LA DIRECCION DE TRANSPARENCIA,802.24,HNL
ocds-lcuori-8899,ocds-lcuori-8899/3-contract,8899,SUMINISTROS DE UTILES DE OFICINA PARA USO EN LA DIRECCION DE TRANSPARENCIA,288.6,HNL
ocds-lcuori-8900,ocds-lcuori-8900/3-contract,8900,SUMINISTROS PARA USO DE LA DIRECCION DE TRANSPARENCIA,343.85,HNL
ocds-lcuori-8910,ocds-lcuori-8910/3-contract,8910,compra de toner,3438.5,HNL
ocds-lcuori-8926,ocds-lcuori-8926/3-contract,8926,Solicitado por la Direccion de Pagaduria,14835.0,HNL
ocds-lcuori-8936,ocds-lcuori-8936/3-contract,8936,Compra de UPS,36225.0,HNL
ocds-lcuori-8944,ocds-lcuori-8944/3-contract,8944,Compra de Botellones con Agua,4472.0,HNL
ocds-lcuori-8948,ocds-lcuori-8948/3-contract,8948,PARA USO EN ESTA DEPENDENCIA,396.106,HNL
ocds-lcuori-8956,ocds-lcuori-8956/3-contract,8956,PARA NSER UTI?IZADO EM LA GERENCIA DE DEPORTES,75.187,HNL
ocds-lcuori-8983,ocds-lcuori-8983/3-contract,8983,ABASTECER ALMACEN POR UN PERIODO DE 6 MESES ,277.38,HNL
ocds-lcuori-8994,ocds-lcuori-8994/3-contract,8994,compra de botellones con agua segun orden 007 producto excento,1080.0,HNL
ocds-lcuori-9026,ocds-lcuori-9026/3-contract,9026,Solicitado por Juzgado de Letras de la Seccion Judicial de Comayagua,25357.5,HNL
ocds-lcuori-9050,ocds-lcuori-9050/3-contract,9050,Para uso del Fondo de Transparencia Municipal,1786.3065000000001,HNL
