ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/datePublished,awards/0/documents/0/description,awards/0/documents/0/format,awards/0/documents/0/title,awards/0/documents/0/url
ocds-lcuori-1RaMPR-LPI-01-BID-2470-3815-2019-2,ocds-lcuori-1RaMPR-LPI-01-BID-2470-3815-2019-2/4,1RaMPR-LPI-01-BID-2470-3815-2019-2,135695,awardNotice,2019-07-01T11:14:30.057000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703LPI-01-BID-2470-3815-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-024-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-024-2019-HEP-2/6,ERpaDr-LP-16-024-2019-HEP-2,134253,awardNotice,2019-05-27T11:16:12.413000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-024-2019-HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-023-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-023-2019-HEP-2/5,ERpaDr-LP-16-023-2019-HEP-2,134251,awardNotice,2019-05-27T10:56:45.003000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-023-2019-HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaPr-11-2019-2,ocds-lcuori-ERpaPr-11-2019-2/3,ERpaPr-11-2019-2,132452,awardNotice,2019-04-25T15:36:13.413000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8811-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-mGEMGM-LPN-SEFIN-002-2019-2,ocds-lcuori-mGEMGM-LPN-SEFIN-002-2019-2/4,mGEMGM-LPN-SEFIN-002-2019-2,136871,awardNotice,2019-07-19T17:23:49.430000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic42LPN-SEFIN-002-2019803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-WRzbRe-LPR No.007-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.007-DGC-UATSV-2019-2/3,WRzbRe-LPR No.007-DGC-UATSV-2019-2,132273,awardNotice,2019-04-23T11:53:58.397000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.007-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-kR2qdG-LP-01-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-01-HRSC-2019-2/3,kR2qdG-LP-01-HRSC-2019-2,131761,awardNotice,2019-04-05T11:48:32.810000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic102LP-01-HRSC-2019802-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-WRzbRe-LPR No.008-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.008-DGC-UATSV-2019-2/3,WRzbRe-LPR No.008-DGC-UATSV-2019-2,132278,awardNotice,2019-04-23T13:38:18.930000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.008-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-WRzbRe-LPR No.010-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.010-DGC-UATSV-2019-2/4,WRzbRe-LPR No.010-DGC-UATSV-2019-2,136479,awardNotice,2019-07-15T10:27:56.743000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.010-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-WRzbRe-LPR No.013-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.013-DGC-UATSV-2019-2/3,WRzbRe-LPR No.013-DGC-UATSV-2019-2,131757,awardNotice,2019-04-05T11:26:07.100000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.013-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR No.014-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.014-DGC-UATSV-2019-2/3,WRzbRe-LPR No.014-DGC-UATSV-2019-2,132275,awardNotice,2019-04-23T12:18:43.610000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.014-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-WRzbRe-LPR No.014-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.014-DGC-UATSV-2019-2/3,WRzbRe-LPR No.014-DGC-UATSV-2019-2,132276,awardNotice,2019-04-23T12:18:44.310000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.014-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-yRl6pL-ST 004 SSIS BID 3371 2019-2,ocds-lcuori-yRl6pL-ST 004 SSIS BID 3371 2019-2/5,yRl6pL-ST 004 SSIS BID 3371 2019-2,134920,awardNotice,2019-06-12T10:04:33.557000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232ST%20004%20SSIS%20BID%203371%202019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-ST 004 SSIS BID 3371 2019-2,ocds-lcuori-yRl6pL-ST 004 SSIS BID 3371 2019-2/5,yRl6pL-ST 004 SSIS BID 3371 2019-2,134921,awardNotice,2019-06-12T10:04:33.710000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232ST%20004%20SSIS%20BID%203371%202019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaMPR-SCI-02-PPCR-2019-2,ocds-lcuori-1RaMPR-SCI-02-PPCR-2019-2/5,1RaMPR-SCI-02-PPCR-2019-2,136177,awardNotice,2019-07-09T14:36:23-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SCI-02-PPCR-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaMPR-SCI-02-PPCR-2019-2,ocds-lcuori-1RaMPR-SCI-02-PPCR-2019-2/5,1RaMPR-SCI-02-PPCR-2019-2,136178,awardNotice,2019-07-09T14:36:32.483000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SCI-02-PPCR-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006120-2,ocds-lcuori-vGZWNR-CD-IHSS-10006120-2/3,vGZWNR-CD-IHSS-10006120-2,133938,awardNotice,2019-05-21T10:05:51.620000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006120803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2,ocds-lcuori-orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2/4,orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2,136877,awardNotice,2019-07-22T08:17:14.763000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7Licitacion%20Publica%20No.%20SANAA-DM-04-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LPN-001-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-001-2019 CCIVS -2/5,7GXmzR-LPN-001-2019 CCIVS -2,131721,awardNotice,2019-04-04T16:11:25.973000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LPN-001-2019%20CCIVS%20804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LPN-002-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-002-2019 CCIVS -2/5,7GXmzR-LPN-002-2019 CCIVS -2,131853,awardNotice,2019-04-08T15:42:41.520000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LPN-002-2019%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LPN-003-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-003-2019 CCIVS -2/4,7GXmzR-LPN-003-2019 CCIVS -2,132198,awardNotice,2019-04-12T16:57:10.880000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LPN-003-2019%20CCIVS%20804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LPN-005-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-005-2019 CCIVS -2/3,7GXmzR-LPN-005-2019 CCIVS -2,133785,awardNotice,2019-05-17T15:21:36.373000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LPN-005-2019%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LPN-006-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-006-2019 CCIVS -2/6,7GXmzR-LPN-006-2019 CCIVS -2,133956,awardNotice,2019-05-21T11:31:13.267000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LPN-006-2019%20CCIVS%20804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR2qdG-LP-02-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-02-HRSC-2019-2/3,kR2qdG-LP-02-HRSC-2019-2,132064,awardNotice,2019-04-10T17:22:48.157000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic102LP-02-HRSC-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-orvOoL-LP No.01-2019-HEU-SSQ-2,ocds-lcuori-orvOoL-LP No.01-2019-HEU-SSQ-2/4,orvOoL-LP No.01-2019-HEU-SSQ-2,141017,awardNotice,2019-10-17T14:29:42.710000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic707LP%20No.01-2019-HEU-SSQ803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaPr-12-2019-2,ocds-lcuori-ERpaPr-12-2019-2/3,ERpaPr-12-2019-2,132458,awardNotice,2019-04-25T16:28:32.460000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8812-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-04-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-04-2019-2/4,mGE4eL-LPR-IDECOAS-FHIS-04-2019-2,134840,awardNotice,2019-06-10T15:00:22.523000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic742LPR-IDECOAS-FHIS-04-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gLkVEr-LP CONADEH-002-2019-2,ocds-lcuori-gLkVEr-LP CONADEH-002-2019-2/5,gLkVEr-LP CONADEH-002-2019-2,140964,awardNotice,2019-10-17T09:30:10.050000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic571LP%20CONADEH-002-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXor-LIC 029 HAME 2019-2,ocds-lcuori-grxXor-LIC 029 HAME 2019-2/4,grxXor-LIC 029 HAME 2019-2,134886,awardNotice,2019-06-11T10:25:53.180000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20029%20HAME%202019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXor-LIC 030 HAME 2019-2,ocds-lcuori-grxXor-LIC 030 HAME 2019-2/4,grxXor-LIC 030 HAME 2019-2,134897,awardNotice,2019-06-11T10:59:12.120000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20030%20HAME%202019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-022-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-022-2019-HNMCR-2/3,jRDkQG-CM-022-2019-HNMCR-2,128772,awardNotice,2019-02-12T12:49:35.083000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-022-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXor-LIC 031 HAME 2019-2,ocds-lcuori-grxXor-LIC 031 HAME 2019-2/4,grxXor-LIC 031 HAME 2019-2,134894,awardNotice,2019-06-11T10:57:32.847000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20031%20HAME%202019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-KLgX6G-LPV-001-DNPR-2019-2,ocds-lcuori-KLgX6G-LPV-001-DNPR-2019-2/3,KLgX6G-LPV-001-DNPR-2019-2,130412,awardNotice,2019-03-13T15:16:15.467000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic975LPV-001-DNPR-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-LPN-004-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-004-2019FUNDAHMCR-2/5,jRDkQG-LPN-004-2019FUNDAHMCR-2,132103,awardNotice,2019-04-11T16:23:48.670000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104LPN-004-2019FUNDAHMCR804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PR847R-ICF-GA-LPN-004-2019-2,ocds-lcuori-PR847R-ICF-GA-LPN-004-2019-2/5,PR847R-ICF-GA-LPN-004-2019-2,145037,awardNotice,2020-02-05T17:03:53.867000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic580ICF-GA-LPN-004-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-LPN-002-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-002-2019FUNDAHMCR-2/5,jRDkQG-LPN-002-2019FUNDAHMCR-2,131303,awardNotice,2019-03-27T15:34:05.920000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104LPN-002-2019FUNDAHMCR804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gGyM4G-PCCMB-149-LPI-B-16-2019-2,ocds-lcuori-gGyM4G-PCCMB-149-LPI-B-16-2019-2/6,gGyM4G-PCCMB-149-LPI-B-16-2019-2,144528,awardNotice,2020-01-16T13:47:37.263000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1138PCCMB-149-LPI-B-16-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gGyM4G-PCCMB-149-LPI-B-16-2019-2,ocds-lcuori-gGyM4G-PCCMB-149-LPI-B-16-2019-2/6,gGyM4G-PCCMB-149-LPI-B-16-2019-2,144529,awardNotice,2020-01-16T13:47:40.530000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1138PCCMB-149-LPI-B-16-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR No.022-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.022-DGC-UATSV-2019-2/4,WRzbRe-LPR No.022-DGC-UATSV-2019-2,139290,awardNotice,2019-09-10T11:42:53.863000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.022-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-2LAbkG-001-SEDSE-SEDUC-2019-2,ocds-lcuori-2LAbkG-001-SEDSE-SEDUC-2019-2/4,2LAbkG-001-SEDSE-SEDUC-2019-2,134901,awardNotice,2019-06-11T11:53:59.783000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1137001-SEDSE-SEDUC-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-01-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-01-2019-2/7,MrMPYR-LPN-CNBS-01-2019-2,139885,awardNotice,2019-09-23T14:47:38.457000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-01-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-082-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-082-2019-HNMCR-2/3,jRDkQG-CM-082-2019-HNMCR-2,131231,awardNotice,2019-03-26T13:57:00.117000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-082-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-083-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-083-2019-HNMCR-2/3,jRDkQG-CM-083-2019-HNMCR-2,131155,awardNotice,2019-03-25T13:37:29.190000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-083-2019-HNMCR805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-083-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-083-2019-HNMCR-2/3,jRDkQG-CM-083-2019-HNMCR-2,131156,awardNotice,2019-03-25T13:37:36.923000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-083-2019-HNMCR805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-084-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-084-2019-HNMCR-2/3,jRDkQG-CM-084-2019-HNMCR-2,131178,awardNotice,2019-03-25T15:20:32.227000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-084-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-086-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-086-2019-HNMCR-2/3,jRDkQG-CM-086-2019-HNMCR-2,131236,awardNotice,2019-03-26T14:12:45.340000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-086-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-087-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-087-2019-HNMCR-2/3,jRDkQG-CM-087-2019-HNMCR-2,131124,awardNotice,2019-03-25T07:55:25.123000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-087-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-088-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-088-2019-HNMCR-2/3,jRDkQG-CM-088-2019-HNMCR-2,131226,awardNotice,2019-03-26T13:27:27.350000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-088-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-089-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-089-2019-HNMCR-2/3,jRDkQG-CM-089-2019-HNMCR-2,131162,awardNotice,2019-03-25T13:50:16.267000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-089-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-091-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-091-2019-HNMCR-2/3,jRDkQG-CM-091-2019-HNMCR-2,131000,awardNotice,2019-03-21T10:40:22.977000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-091-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-092-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-092-2019-HNMCR-2/3,jRDkQG-CM-092-2019-HNMCR-2,130302,awardNotice,2019-03-12T12:14:26.650000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-092-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzdbL-LP-004-2019-HT-2,ocds-lcuori-WRzdbL-LP-004-2019-HT-2/4,WRzdbL-LP-004-2019-HT-2,136822,awardNotice,2019-07-18T16:04:04.783000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic98LP-004-2019-HT803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR No.006-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.006-DGC-UATSV-2019-2/3,WRzbRe-LPR No.006-DGC-UATSV-2019-2,131753,awardNotice,2019-04-05T11:11:30.250000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.006-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-grxXEr-L.P. 29-2019-2,ocds-lcuori-grxXEr-L.P. 29-2019-2/6,grxXEr-L.P. 29-2019-2,135459,awardNotice,2019-06-24T14:21:03.877000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%2029-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaMPR-SCC-10-Comrural-2019-2,ocds-lcuori-1RaMPR-SCC-10-Comrural-2019-2/4,1RaMPR-SCC-10-Comrural-2019-2,140473,awardNotice,2019-10-09T01:57:37.730000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SCC-10-Comrural-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLe6mG-HSR-LP-020-2019-2,ocds-lcuori-PLe6mG-HSR-LP-020-2019-2/4,PLe6mG-HSR-LP-020-2019-2,134663,awardNotice,2019-06-05T11:41:21.383000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-020-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvDGM-LPN-SANAA-DM-14-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-14-2019-2/4,orvDGM-LPN-SANAA-DM-14-2019-2,137062,awardNotice,2019-07-24T13:43:06.787000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-DM-14-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 030-2019-2,ocds-lcuori-grxXEr-L.P. 030-2019-2/5,grxXEr-L.P. 030-2019-2,134447,awardNotice,2019-05-31T15:04:19.597000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20030-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvkNL-LPN No.28-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.28-2018-SEAF-UNAH-2/4,orvkNL-LPN No.28-2018-SEAF-UNAH-2,145947,awardNotice,2020-03-05T08:33:57.657000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.28-2018-SEAF-UNAH807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzdbL-LP-002-2019-HT-2,ocds-lcuori-WRzdbL-LP-002-2019-HT-2/6,WRzdbL-LP-002-2019-HT-2,134675,awardNotice,2019-06-05T12:03:25.783000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic98LP-002-2019-HT802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-2LAakL-LP-002-2019-2,ocds-lcuori-2LAakL-LP-002-2019-2/4,2LAakL-LP-002-2019-2,132795,awardNotice,2019-05-02T10:45:02.820000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic81LP-002-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-ZGqW9r-LPP-001-IPM-2019-2,ocds-lcuori-ZGqW9r-LPP-001-IPM-2019-2/4,ZGqW9r-LPP-001-IPM-2019-2,132932,awardNotice,2019-05-03T15:40:37.320000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic662LPP-001-IPM-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-ST 005 SSIS BID 3371 2019-2,ocds-lcuori-yRl6pL-ST 005 SSIS BID 3371 2019-2/5,yRl6pL-ST 005 SSIS BID 3371 2019-2,134257,awardNotice,2019-05-27T11:34:18.590000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232ST%20005%20SSIS%20BID%203371%202019802-ResoluciondelaAdjudicacion.pdf
